X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
B2m,0.24218524,0.96567735,0.287051579,0.170401366,0.153031546,0.09196462,0.348502616,0.342969889,0.564569845,0.357803119,0.490087234,0.058829075,0.330636188,0.225498155,0.105547747,0.36618944,0.276671535,0.933219836,0.382673078,0.168591456,0.374705627,0.542464688,0.537759001,0.144891538,0.051989659,0.048407031,0.591781994,0.747087466,0.456765517,0.726080607,0.297901449,0.297407548,0.317083815,0.190970011,0.80782854,0.586860991,0.337744645,0.225013936,0.606154177,0.194824777,0.941553857,0.450821295,0.577238829,0.048894816,0.436926317,0.219202517,0.148259823,0.615905423,0.083493136,0.580632548,0.184322503,0.282058547,0.461806958,0.304164994,0.526430054,0.807084872,0.349222713,0.790408679,0.114014034,0.651164294,0.335755913,0.414575749,0,0.363689522,0.183262507,0.095958462,0.658056503,0
Bach2,0.005422904,0,0.004320255,0,0.006525032,0,0,0,0.08046731,0.012391245,0,0.079509842,0,0.220661516,0.233210916,0.356468534,0.009886297,0,0,0.536937428,0,0.004855032,0.089084683,0,0.004550553,0.120271068,0.428289709,0.00664539,0.080250853,0.005401185,0,0,0,0.122247735,0.427999562,0.598230298,0,0,0.008862599,0.098446677,0.006985424,0.007908285,0,0.143759961,0.00384678,0.005062021,0.004393334,0.132179626,0.007459866,0,0.005500859,0,0,0,0.017535645,0.11286035,0.222432712,0.00482405,0.261673544,0.00622529,0.006201991,0.00858378,0,0,0,0,0.004956161,0.004933899
Bard1,0.852251032,0.610269584,0.561797805,0.361126025,0.892369106,0.445938318,0.844087548,0.785121873,0.5965854,0.528479944,0.457221794,0.747357768,0.652514578,0.497255541,0.583191848,0.607794884,0.74007538,0.213515086,0.923569643,0.298500931,0.827197149,1.067744019,0.626091118,0.575204054,0.522660326,0.741733307,0.558420883,0.638411815,0.375964235,0.622964395,0.249961406,0.519711062,0.661349568,0.587364269,0.738513923,0.429089244,0.763672943,0.461546127,0.743270154,0.844390349,0.870390176,0.469747747,0.595164644,0.352066252,0.734254449,0.484050258,0.437853309,0.666347801,0.554828815,0.555097227,0.462544677,0.545392737,0.191449557,0.602747353,0.373765264,0.754084307,0.328033267,0.791908799,0.714323392,0.601830592,0.370074945,0.44869973,0.682512353,0.511600986,0.597265198,0.346000067,0.725609107,0.952890442
Barx1,0,0,0,0.032803016,0,0,0.293429457,0,0,0,0,0.032670815,0.074715817,0.033194793,0.029820497,0,0.033182451,0,0,0,0,0,0.027326609,0,0,0,0.039709367,0,0,0,0,0.029979461,0,0,0,0,0,0,0,0,0.172044856,0,0,0,0,0,0,0.026185054,0,0.032416255,0,0,0,0,0,0,0,0,0,0.029880939,0,0.029072416,0,0,0.035407702,0,0.030270674,0
Baz1a,0.035862963,0.546972436,0.867895667,0.910221256,0.784895856,0.355602485,0.956381712,0.541452801,0.466738693,1.567302363,0.737054783,0.522862323,0.60624028,0.691086647,0.891873077,0.223093321,0.425012287,0.485679022,1.080246947,0.115969198,0.201877169,0.667590444,0.693916862,0.440087475,0.389871969,0.38561041,0.119122442,0.694014974,0.472455638,0.289316009,0.827246526,1.02217504,1.001636982,0.084141998,0.096412125,0.600222352,0.597599845,0.513385019,0.84115035,0.600002249,1.798795094,0.233488485,0.645280413,0.446309789,0.460698615,0.221814865,0.520452385,0.272042099,0.164391127,0.480777006,0.498336273,0.379599586,0.117581657,0.227411175,0.375565805,0.412802141,0.321094074,0.575783838,0.355201574,0.189895745,0.277778164,0.202494668,0.024252855,0.219700289,0.332039329,0.734200372,0.434156953,0.106399992
Bcl3,2.398491307,1.940484069,2.257171435,1.770203999,0,0.915091494,1.756955752,1.139854664,2.192733428,0.026811648,1.232770781,2.227017793,1.822223542,1.577238742,2.487043708,1.360204225,2.347513999,1.10556472,1.085635449,1.030776183,1.156271282,1.923770712,1.861449537,1.566462986,1.776164843,1.138385718,2.242902317,2.241814772,0.546013878,1.52009673,0.33004511,2.17627479,2.488926808,0.56102019,1.49231525,1.442924428,1.654072565,1.886749571,1.080686578,2.061829693,2.4749676,2.521151128,2.274218811,1.371465207,1.539951245,1.732012721,2.442572884,2.127151953,1.776647506,2.01696488,1.365935177,1.609458468,0.806728283,1.34811851,2.033561188,2.113325124,0.67453041,1.726030871,2.394218606,1.635861777,3.28449859,1.344457841,2.249714866,2.455535458,1.267903681,1.308286834,0.495708131,1.962941657
Bclaf1,3.012789392,3.134021378,3.125987134,2.488327217,2.52276008,2.262651225,2.940192348,2.433955873,2.348771514,3.212352527,2.184179668,2.388731547,3.043603149,2.594614939,2.888898018,2.334695252,2.832223754,2.750826228,3.037472509,2.183684391,3.065726811,2.916528205,2.67176346,2.704449922,2.495163132,2.813731317,2.350083878,2.926926444,2.729220142,2.708403189,2.979745441,2.342613149,3.224456728,2.445170469,2.564381336,2.443406073,2.684283031,2.434735652,2.683565636,3.09367878,3.009712523,2.717908106,2.557529488,2.407673057,2.69976851,3.045155076,2.818507126,2.487961739,2.455132593,3.448149561,2.587872761,2.645677958,3.042699199,2.469940601,3.0690139,2.963482302,3.093239928,2.928308801,2.832771864,2.221085962,3.336773369,2.75819664,2.668276026,2.637013081,2.17012224,2.621501685,2.699467754,2.790839053
Bin1,0,0,0,0.059118722,0.078614869,0,0.340617015,0.157199397,0,0.074115058,0.151117212,0,0.450345402,0.214166838,0.160260697,0.168575128,0.195889818,0.125657949,0.252844922,0.058466799,0,0,0.131744656,0,0,0.205859805,0,0,0.089577835,0.261716122,0.055815175,0,0.286687771,0.05020988,0.082262636,0,0.121689145,0,0.084552447,0,0.12232837,0,0,0,0.090002357,0.04015099,0,0.022980578,0.086080822,0.295434795,0,0.06105152,0.138725574,0,0.134810466,0.129085951,0.108788533,0.057372568,0,0,0.282527045,0.171396761,0,0.091866289,0.349358441,0.028591085,0,0
Bmi1,0.160927979,0.693545063,1.262091292,1.317071054,1.527174939,0.005398857,0.43091983,0,0.546279725,2.177803367,1.011919532,0.269242465,1.545622211,0.692414397,0.976130857,0.700982494,1.118800064,0.227681369,1.67798517,0.835459385,1.459821582,0.2052339,0.75270857,0.001392975,0.564930796,0.813400227,0.03702628,0.623182437,1.160959305,1.519174813,0.21538812,0.468172283,0.586247765,0.94075511,0.149069193,0.899323828,0.387381282,0.443855653,1.382441706,0,0.904192142,0.405303996,1.056583263,1.20009513,0.360789449,0.515843851,0.422681752,1.124221192,1.038794298,1.023447925,0.797462443,1.363564641,1.143936502,0.989399224,0.296559513,1.332534827,1.02874376,2.125594716,0.206304559,1.480216367,1.686621509,0.334449508,0.180908931,0.769867139,0.141113366,0.70760446,1.067056747,1.262636083
Bmp4,1.40268383,0.30172937,1.186348475,0.114648379,0.916166194,0.066560356,0.552521791,0,1.069789739,0,0.36798123,0.162502756,0.539724487,0.125681481,0.325710555,0.11901397,0,0.051369087,0,0,0.409233631,0.753961661,0.303877554,0.494721637,0.055867264,0.465282736,1.536076353,0.627215299,0.023579989,0.188717694,0.380467248,0.063615122,0.833838653,0.429592195,0.045092242,0.384081608,0,0.387707729,0,0.700766359,0,0.749981847,0.109484016,0.600507992,1.60852479,0,0.612141625,0.544094189,0.089648462,0.482631156,0.283316139,0.862762911,0.828184371,0.572895364,0.125738452,0.38053655,0.388532567,0.708174954,0.207398331,0.16705167,0.488016143,1.285085025,1.686989924,0.463557323,0.317505098,1.038190937,0,0.781697162
Bmp6,0,0.677827311,0.135634185,0.373523849,0.180939342,0.009418216,1.034391223,0.573816932,0.01578027,0,0.61065452,0.708092905,0.758729917,0.381862553,0.878420749,1.166419602,0.122140484,1.022887263,0.312437907,0.318111037,0.066300729,0.119969623,0.51892724,0,0.66042631,0.461412691,0.04303113,0.371480336,0.737358957,0.723261884,0.110868324,0.890885866,1.086054198,0.21217895,0.849464448,0.339271915,0.365944083,0.154933145,1.224139005,0,0.766183298,0,0.736871859,0.656518568,0.24170047,0.068992686,0.450416922,0.149636251,0.384448135,0.492389528,0.625215292,0,0.406372694,0.69537997,0.178179927,0.348825146,0.553047269,0.051439108,0.599816705,0.319919511,0.882756101,0.909747913,0.137543097,0.770755811,0.647154621,0.127485594,0.852112892,0.559464181
Bmper,0,0.081780084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019309222,0,0,0,0,0,0,0,0.124675258,0,0,0,0,0,0,0,0,0,0,0,0.066580316,0,0,0,0,0,0,0,0,0.026400693,0,0,0,0.123401,0.276651058,0,0,0,0,0,0,0,0,0
Bnip3,0.431588074,0.771500793,0.905339323,1.007120108,0.736071161,0.56509095,0.272950409,0.542096564,0.727720675,0.323876164,0.727921359,0.699845797,0.615738599,0.461069149,1.083909234,1.155524556,0.196524872,1.446826899,1.441781572,0.810514421,1.932145222,0.194529681,1.043111693,0.916269972,0.726649503,1.420138618,2.465696688,1.576821981,1.077977333,0.767152007,2.631411655,1.760921301,1.117503891,0.238800284,0.96690394,1.002790356,1.062455428,1.742864312,0.588752479,1.839996489,1.244270374,0.625755661,0.423710874,0.495797468,0.866735482,0.973504886,0.333078373,0.685270998,0.96186597,0.038240375,0.623334583,0.927039557,0.403908317,2.05510127,3.204319172,1.082188155,0.582672969,0.678561918,1.784834037,1.242266094,0.736875092,0.174629051,0.402137684,0.649367836,0.601053326,2.425874873,2.890891947,0.178154698
Brca1,2.389883828,2.018786509,2.260740882,2.319536877,3.281979533,1.912984178,3.156760758,2.382950969,1.88283817,1.801564592,2.036831131,2.078995352,2.139652628,2.595881756,2.340473468,2.08011849,2.711354241,2.120367289,3.118228292,1.01982362,2.236730694,2.355989753,2.186024741,2.272008579,1.665152182,1.907125544,2.330577631,3.427268013,2.086981533,2.726569766,2.125458011,1.721080874,2.819800818,2.541903246,2.123433889,2.511548926,2.61697484,2.504639013,2.281281399,2.186664211,2.757763951,2.391993383,1.504199383,2.375917737,1.329431473,2.015088726,2.270691051,2.078978954,2.187504944,2.393736097,1.726045552,2.39112315,0.948298449,2.170229444,2.560330617,2.222481608,2.106234404,2.513035328,1.445037918,2.226617796,2.077822653,1.633749559,2.056334836,1.491722388,2.314299724,1.706296864,2.878383214,2.251628518
Brca2,1.863482275,1.28307747,1.52365593,1.562245066,1.811842153,0.932512228,1.321445226,1.385139186,1.144000065,1.48778359,1.431177965,1.190913845,1.447480588,0.951413284,0.954003506,1.020796332,2.064688376,1.121761233,0.482320898,1.19631171,1.178271833,1.401717818,1.585985042,1.649779013,0.899759273,0.885484396,0.736564186,0.905806662,1.16584751,1.114308425,1.200677341,1.005600638,1.232787604,1.880070959,1.311874063,1.153909253,0.911040386,1.499723441,1.5132052,1.775435971,1.078512866,1.853322882,1.894517115,1.325099781,1.466327177,1.541827126,0.692934408,0.578344391,1.476974396,1.764266592,1.843165817,0.918957959,0.645434238,1.068390979,1.360868973,0.974968968,1.625797977,1.489945546,1.832756578,2.160869025,1.573597884,0.937083019,1.563992085,1.703484115,1.897059458,1.523640808,1.622886364,1.931608352
Brd7,1.710759984,1.60569355,1.934565957,1.755389837,0.973476767,1.193938112,1.416972562,1.82037203,1.544620671,2.506033136,2.004090192,1.107847362,1.501044186,1.899437799,1.446431101,1.506016707,1.669071198,1.536458855,2.324260589,1.258112708,1.971581543,1.810440165,1.785115262,1.9490273,1.818050156,1.710942847,1.593443805,1.059585827,1.530640653,1.238349499,1.42129311,1.379931341,2.253181459,1.212414918,1.656563788,1.956876996,2.008541718,1.465092695,1.106200568,1.911962557,1.724515817,1.802893648,1.911773401,1.600173803,1.660861572,1.720131649,1.551657864,1.337575261,1.595719944,1.901901188,1.882472427,1.782975028,1.613868795,1.425909196,1.951122065,1.168139511,1.217334671,1.675426565,1.593356655,1.634510896,0.848188201,1.309547485,1.117581066,1.557782725,1.086272934,1.230183347,2.203578128,2.144009052
Brpf1,1.282197905,0.959148641,1.340465067,1.537323934,1.087888852,1.0573255,1.045267736,0.709120912,0.846780482,1.54054274,0.994882905,0.993529135,0.809363735,1.048322805,1.204244815,1.158127003,1.05132317,0.991460059,1.088950211,1.036474596,0.959710629,1.364631004,1.154818236,1.04283226,0.804749331,1.134750419,1.41916377,1.305591836,1.175025403,1.322466676,1.251410149,0.921660584,1.124380296,1.110603923,1.037130521,0.985513894,0.875815529,0.790933138,0.93272217,1.123593266,1.242449624,1.214099091,0.934998093,0.675658574,1.22975053,1.198461276,1.33069952,0.846506205,0.691740341,1.072650467,1.148652463,1.183381881,1.538672811,1.191652758,0.927499413,0.876342461,1.050413314,1.240579998,0.896103205,1.331864453,1.536437714,0.866093917,1.262250197,0.97778339,1.182421097,0.708301633,1.442167233,0.957508613
Brwd1,1.136198026,0.789360804,0.981045209,0.957783135,1.543702511,0.341287544,0.834683425,0.840610416,1.007020894,1.180585428,0.499317761,0.4194157,0.892718263,0.315786037,0.804635726,0.771755881,1.163334885,0.630153778,0.864969685,0.782355549,1.198189116,0.45011541,0.605662291,0.417632503,0.679807369,0.581827804,1.028274017,0.964333026,0.559038308,1.156757509,0.717515228,0.682948422,1.460652429,0.668078802,0.768064671,0.768834241,0.558076231,0.709384424,0.776653978,0.271963213,1.359647956,1.020139925,1.18970494,0.700897305,0.943262343,1.084024269,0.856337955,1.022840494,0.780919233,0.661385827,0.617236078,0.813356001,0.62104208,0.683194545,1.122738015,1.011672834,1.029682008,1.089493001,0.514884937,0.66020224,0.913400211,0.564525154,0.934309149,0.897193774,0.781974023,0.30581595,1.390903758,0.670239625
Btaf1,1.362249604,1.45560073,1.471299126,1.54632217,0.958482314,1.62331801,1.402008329,1.406043835,1.319330013,1.65814752,1.458960731,1.603270117,1.686890086,1.363709258,1.391076067,1.073184865,1.409519811,1.550391755,1.379650293,0.977470453,1.447995726,1.51418998,1.629677727,1.465272339,0.893016477,1.711628922,1.448326774,1.5678902,1.147050722,1.46140765,1.5057309,1.270390323,1.30320063,0.826288084,1.165752648,1.398628251,1.631917897,1.081850334,1.313811349,1.204048057,1.573774771,1.529847486,1.534177615,1.293517119,1.280636463,1.580018602,1.386243124,1.435743626,1.062538655,1.473659699,1.183136117,1.480067864,1.032947782,1.012079633,1.365135265,1.568121766,1.473058296,1.858502242,1.505608417,1.491755342,2.596780789,0.997363574,1.330462891,1.599188493,1.062522793,1.216995457,1.207903961,1.322904488
Btg1,0.580506981,0.277905878,0.62372478,1.02992245,0.7546363,0.233972121,0.222431827,0.31369576,0.246990333,0.88631727,0.338059277,0.881145487,0.561639168,0.313777502,0.622852644,0.294717552,0.362572911,0.38242346,0.878361264,0.267365797,0.763863161,0.408345208,0.723024082,1.334133231,0.51587456,0.610065151,0.30521469,0.539706374,1.34028369,1.075150393,0.133394399,0.732188449,0.411829169,0.554105585,0.212267931,0.403792776,0.644543737,0.867887942,0.765412583,0.291502576,0.248453935,0.426283222,0.933375179,0.871820882,0.819806303,0.391630895,0.228704058,0.895165114,0.881740617,0.444065452,0.364913951,0.511572694,0.270895989,0.446257586,1.472120748,0.886573561,0.338452617,0.517808311,0.653609219,0.489586146,1.186220348,0.448413768,0.311849956,0.913673421,0.244082217,0.249521807,1.09044654,0.111597234
Btg2,0.099129772,0.127909691,0.465437534,0.295921496,0.318181734,0,0.462628179,0.225369186,0.054127025,1.565296322,0.08030606,0.189493371,0.011999872,0.121385247,0.082801696,0.241281197,0.015737657,0.012552974,0.091757489,0,0.027486034,0,0.159868717,0.064439977,0.080132341,0.157143921,0.03746804,0.102094135,0,0.538567392,0,0.056019948,0.327772332,0.209196707,0.134034392,0.124533213,0.282969022,0.031245153,0.054786836,0,0.223022907,0.153757134,0.270441905,0.012844475,0.047354283,0,0.116675907,0.31238453,0.148212059,0,0.09856737,0.356239097,0.204447023,0.061418115,0.438730706,1.158155205,0.204451424,0.015090337,1.242054835,0.41730458,0.561546738,0.027425719,0.200406449,0.05267991,0.066056479,0,0.298540935,0.014072335
Cald1,0.419394722,0.187325485,0.26043204,0.268015338,0.840982463,0.011029267,0.443511881,0.327683852,0.368122024,0.713532263,0.222004258,0.383632535,0.530928806,0.196635234,0.066360666,0.405234637,0.221459499,0.113567117,0,0.425951258,0.505543158,0.458175743,0.789091866,0.248505102,0.277410181,0.180007587,0.393208466,0.628564947,0.45937388,0.838804951,0.432917879,0,0.558590748,0.191706184,0.392111491,0.162577316,0.424036873,0.13288809,0.327584617,0.36062764,0.174878917,0.335723064,0.092308131,0.408068655,0.293887566,0.064032627,0.184677003,0.367974387,0.162466334,0.386716875,0.089863019,0.381996684,0.083052266,0.04162036,0.682336822,0.367353755,0.165139575,0.145544309,0.342773906,0.180914519,0.286406039,0.231335447,0.452422752,0.170113914,0.084111112,0.233211768,0.156390904,0.343926204
Calr,4.530140407,5.618054601,4.962602193,6.020855266,4.317507302,4.602364785,5.289222103,5.182765593,4.921754542,4.754184292,5.50003316,5.397681592,5.922486774,5.20775858,5.541014374,5.064906267,4.473889976,4.8278885,5.319664951,4.768681949,5.79208476,5.273650594,5.447424838,4.365075025,5.280966135,4.804812545,4.396765135,5.355332797,4.903790571,4.959170001,5.252000307,5.411205728,5.231255186,4.277155433,5.223271516,5.537785133,5.355324076,4.689541737,5.229674175,5.267362516,5.621887656,4.699375626,4.890221788,5.013019395,5.5268778,3.778129379,5.298042059,5.220681896,5.279766033,4.692816132,5.048800988,4.032417861,5.470706008,5.281802691,5.816872917,5.68044104,6.254307989,5.286535993,5.407659621,5.287948732,4.753159131,4.954921878,4.797322019,5.408047172,4.904705516,4.832045188,5.336024151,4.541387979
Calu,2.131102669,2.099822254,1.899102324,2.85049701,2.826138389,1.37946386,2.524285988,2.929036188,2.264420087,3.004034778,2.81475919,2.4980317,2.317455799,2.459719875,2.261099381,2.429184414,2.224668178,2.383519575,2.729195819,2.437455437,2.595665519,2.102996295,1.930769524,1.975169258,2.326330971,2.331751149,2.668319507,2.63147202,2.335058906,2.316644284,2.675742685,2.224630559,2.993688711,2.47391851,2.442060972,2.767101158,2.437630581,2.010636385,2.725776231,2.054341356,2.759391267,2.316274153,2.167908635,2.052706969,2.374271244,1.993984344,1.96746455,2.527329091,2.804951896,2.700474023,2.499876196,2.09771882,2.32888216,2.065732338,3.011555062,2.589317997,2.970460881,2.551364007,2.548678895,2.204298778,2.203945665,2.270156846,1.792185988,2.65474808,2.17350693,1.531521505,2.495457256,2.070838957
Cbx4,0.070164837,0.05947495,0.051933512,0,0.03173261,0.083820543,0,0.043310961,0,0,0.046055251,0,0,0.032896322,0,0,0.055488385,0,0,0,0,0,0.102534818,0,0.028582373,0,0,0.244849628,0,0,0,0.029709544,0,0.081180833,0,0,0,0,0,0,0.170569348,0.076632006,0.086664726,0,0.049728339,0,0,0,0.007718581,0,0,0,0,0.051813868,0.214234502,0.268316369,0,0,0,0,0,0,0,0,0,0.00655796,0,0.029422741
Cbx6,1.012780198,1.194951136,0.784074576,0.654816666,0.934329613,0.292677388,0.972169018,0.451650886,0.480649389,0.769151103,0.861881386,1.533593202,0.939707361,1.144783946,0.234173382,1.203435206,1.553705426,0.789244943,1.046977226,0.756339923,0.747999084,0.963028772,1.193503032,1.153091056,0.336232988,0.831951038,0.73153277,1.154280658,1.122306017,1.215826796,0.540011055,0.48919354,0.781171201,1.482149704,0.847800289,0.37128785,0.902804239,0.84483737,0.397887008,0.905168435,1.077269322,0.970105089,0.468734871,1.276730132,1.251793011,1.091245865,1.221241195,0.851456866,0.846692933,0.54267945,0.684971619,1.370986717,1.072420241,0.5198198,1.10220764,0.929251021,0.203058766,0.791532432,0.711740271,0.943025949,0.671263587,0.526058391,1.197413345,0.783052021,1.458305004,0.83739853,0.817643227,1.403578684
Cbx7,1.321579787,0.943948691,1.47498573,1.27498416,1.484565383,0.996043359,0.69345591,1.338201381,2.217803501,1.646211264,0.927543659,1.415879554,1.139548118,1.167129582,1.235620707,0.951894281,2.331168127,2.022100659,0.865443138,1.378977698,1.423066373,1.721926633,1.651168455,2.068413749,1.207001895,1.281560213,1.609430449,1.046016191,1.370546759,1.829845642,1.3363313,0.684181189,2.340924755,1.644881678,1.707573915,1.786508062,0.417208813,1.385622674,0.581056366,1.068338312,1.306601663,1.437018012,1.189869216,0.721046056,2.015852668,1.726140042,1.746563464,1.685778906,0.805924095,1.11718951,1.421223022,1.454738304,0.762746146,0.881244497,1.308822456,1.760153138,1.179951538,2.111606389,0.868109648,1.190028915,1.315490384,0.637914004,1.93547427,0.692438106,2.059751317,0.584368168,0.741480273,1.509241242
Cbx8,0.125147586,0,0.101329058,0.357256818,0,0,0,0,0.040909745,0,0.196429433,0.01167187,0,0.06680843,0.104687404,0.034453731,0.023615346,0,0,0.011588098,0,0.065574602,0.59091621,0,0,0.019089293,0.138243067,0.031490664,0.073372842,0,0.295624698,0,0,0,0,0,0,0,0.199044812,0,0.025691663,0,0.059923567,0.107367341,0.100398752,0.217483312,0,0.178880213,0.04737587,0.079175147,0.205044598,0,0,0.028048497,0.193134033,0.128747885,0.38995701,0.125440613,0.113087364,0,0,0,0,0,0,0,0.119496924,0
Ccnb1,4.323457765,4.058383333,4.027040835,4.379058744,2.873494282,4.188104051,3.68670764,2.998196764,3.961851774,3.178298881,4.455625174,4.877511115,4.978299656,3.396850178,4.752933254,3.498760512,2.800322202,3.965649423,3.380156806,4.406985283,3.932687056,4.89340642,4.10966377,3.811502464,4.705189466,3.535699279,3.831465456,3.441529307,4.361425162,3.31281685,3.601252903,4.443999711,4.91585432,2.720218322,3.539151395,4.346350061,3.254378314,3.632922635,2.664459307,4.886668224,3.182432388,4.137960813,4.675975148,4.445804543,4.582805216,3.829251934,3.773297669,4.754132322,2.936304609,3.951362517,4.589098903,3.238684108,3.74786037,3.255463127,4.029291546,4.79026917,4.842246356,4.840472051,4.2627897,3.220152218,2.06261404,3.397241047,3.828228683,4.203763207,3.831885692,2.585092745,3.175881023,3.553924472
Ccnd1,2.158444613,1.649097024,0.041450075,1.787781659,0.62978802,1.838147257,0.531551983,0.119679743,1.85315662,0.163461592,0.781986226,0.267320056,0.395008494,1.591012242,1.141804321,1.775152388,2.072213897,1.448919171,2.310892799,0.489753711,2.292326543,2.367586149,1.073617353,1.39853439,2.525083277,1.274192881,1.081443018,0.871480922,0.295982372,0.27893544,0.726297814,1.565382867,0.310874097,0.119729504,1.842578593,2.392164294,0.030822338,0,0.241764745,2.124039799,2.271234295,2.367145176,0.127704396,2.516275046,2.02395474,0.679820943,1.371918267,1.639818103,0.196239862,0.265395476,1.736835692,0.148845568,0.386859292,0.654421376,0.320543975,2.76674415,1.03739066,1.477266357,1.206161975,0.583506281,0.231935509,0.445561816,0.953487722,0.55331144,1.348139629,0.667830127,0,0.02268424
