X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Atf1,2.657772,2.803835837,3.331664821,2.58066832,3.259826041,2.69398205,3.015078978,2.66131003,2.663146508,2.773495635,2.892742178,3.224359237,2.948549054,3.048620942,2.761656106,3.055714705,3.302135931,2.612892183,3.355622337,3.089719351,2.524565143,2.885796596,3.058349449,2.697956621,3.294073565,2.628562845,3.12199033,2.205701957,3.346473385,3.380348167,3.047443319,2.358612301,2.829429534,2.828650858,2.372248886,2.927917348,3.020249388,2.890610399,3.634975559,2.910714495,3.181771071,2.884930018,3.536630262,3.423547465,3.135307527,3.189096979,3.445552813,3.149119978,2.717166073,2.809675215,2.89642858,3.312452407,2.770037044,3.194569069,3.034533133,3.482497848,3.196368478,3.445609115,2.85593978,3.430558574,3.507485695,2.104173664,3.265464471,3.191331092,2.737133218,3.360437323,3.051253561,2.853206935,3.19140208,3.54751758,3.446034059,3.322703319,3.291626323,2.915147546,3.207730972,3.427935813,2.981137019,3.543127282,3.509121813,3.267754398,2.706369835,3.15197284,3.715590317,3.1955899,3.283198696,3.80573482,3.222591763,2.854810403,3.616968359,3.636284447
Atf2,2.184795735,2.287991453,2.426167233,2.072424282,2.424440404,2.688836908,1.984588196,1.837368985,2.168148673,1.838638187,1.99752528,2.524746246,1.644968911,1.955391097,2.645828634,2.59586621,2.691189739,2.763307296,2.774053898,1.850172191,2.040175741,2.507705847,1.903310839,2.102274768,2.582062408,1.989633819,1.782181635,2.205496927,2.403524532,2.728093151,2.64125131,1.727749985,2.048018209,2.608332833,2.316380987,2.327365221,2.527035469,2.233434447,2.367997257,2.365494618,2.172068182,1.932072846,2.560916115,1.892341648,2.314443202,2.367579157,1.77447067,2.473165999,2.200181093,2.582173389,2.148567892,2.438036734,2.370354208,1.802517215,2.925723144,1.806377679,2.572025406,2.337007312,1.520386119,2.331061834,2.227697346,2.542085221,2.01556118,2.164280852,2.484203455,2.554683846,2.513692027,1.786372464,2.529594958,1.795323858,2.687466733,2.577986587,2.54598165,2.20334578,2.156499726,2.477020857,2.317293353,2.140653431,2.405016164,1.954964928,2.397804231,2.396176842,2.3387121,2.1751622,1.869302238,2.437996348,2.45975745,2.392863466,2.454280307,1.713246452
Atf3,0,0,0,0,0,0,0,0,0,0.125183636,0,0,0,0,0,0,0,0,0,0,0,0.253905951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065377219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05539216,0,0,0,0,0.129538641,0.022222011,0,0.235018281,0.0215964,0,0,0.02310771,0,0,0,0,0,0,0,0.224342755,0.126344425,0,0,0,0,0,0.34293854,0,0,0,0.109213047,0,0,0,0,0,0
Atf4,3.026499347,2.745293917,2.573446067,2.747198824,2.849692708,2.676096319,1.366617487,3.127978694,2.602108911,2.980842371,2.117291097,2.135848615,2.960432412,2.441455609,2.32753351,2.109135393,3.154471775,2.026933311,1.819024698,3.133245878,2.042664853,1.624041285,2.085346255,2.708845359,2.986235378,2.665961684,2.241712111,2.371423374,3.05578579,2.560616458,2.687218748,2.760695109,2.749149128,2.576553028,1.936215849,3.144923997,1.881841904,2.490251913,2.01934931,2.4594488,2.809298416,2.03994961,2.750869682,3.489755869,2.282259935,2.267404659,3.036185332,2.456570219,3.003475006,2.679261612,2.364760252,1.169307654,1.971270418,2.470599291,3.088734908,2.024414922,3.059325022,3.305458898,2.362894485,1.788432248,3.285460263,2.588430094,2.246804326,3.011824753,2.57504336,2.950960354,2.859292867,2.594845515,2.14187911,2.398463324,2.134139917,2.155852187,2.088000222,3.092855519,3.173882519,2.263296167,2.153251698,3.114642905,2.529727319,2.680110892,2.5604904,2.49479107,3.057727168,1.745572737,0.047593752,2.698006953,1.976093735,2.522318266,3.330497384,2.42621791
Atf5,0.451531654,0.421045276,0.287312339,0.142195663,0.147524864,0.918544071,0.033392733,0.116741153,0.099325592,0.292108064,0.11654231,0.138257206,0.110205651,0.136750587,0.095815992,0.580775883,0.098478581,0.243957186,0.352884011,0.183662774,0.183119733,0.607181424,0.391164033,0.418115478,0.098387052,0.109786391,0.136903053,0.105276338,0.276606792,0.05319961,0.102988475,0.174703737,0.14333128,0.44339956,0.202328944,0.207241697,0.112587066,0.228661175,0.028375064,0.100387701,0.350100969,0.35640611,0.13913956,0.262088278,0.09535319,0.233963084,0.215328044,0.307593662,0.097192457,0,0.207612618,0.144972539,0.0412458,0.089928625,0.059069823,0,0.124808247,0.430862249,0.192535215,0.257656048,1.109515572,0.45932563,0.024296678,0.190609548,0.096433186,0.601045909,0.261207856,0,0.026968613,0.281308022,0.075080617,0.231380722,0.246593981,0.401651288,0.520754182,0.168662684,0.098015353,0.207223799,0.108868707,0.550854114,0.150120264,0.074766906,0.23145805,0.314262558,0.121144074,0.259878967,0.102178423,0.254070764,0.442801944,0.669179561
Atf6,0.555588546,0.584705275,0.610398443,0.016145587,0.389193158,0.456226315,0.38233745,0.25122089,0.213719123,0.305990672,0.499762174,0.155420335,0.563825384,0.260403021,0.053081208,0.185146812,0.380979989,0.431501941,0.571834975,0.173999868,0.461171531,0.497221281,0.396739454,0.451973157,0.440081018,0.41402857,0.46541528,0.589449123,0.213171603,0.469409072,0.4549058,0.387443452,0.606773198,0.383859935,0.53607557,0.424315532,0.249929075,0.757313507,0,0,0.448219517,0.437695855,0.26551801,0.705399771,0.485515144,0.51595864,0.526830265,0.421836053,0.447111492,0.307062576,0.287657173,0.458204471,0.553608293,0.313877454,0.000225669,0.106623209,0.310479883,0.320158888,0.074988875,0.385865069,0.41977854,0.324148052,0.422589631,0.499389901,0.530634682,0.684044799,0.376185426,0.485567114,0.096140415,0.305173316,0.198346287,0.268561826,0.474534983,0.622463821,0.438808577,0.446502959,0.254159197,0.016938447,0.270025143,0.255569802,0.251517408,0.307396439,0.304514791,0.394541837,0.326368131,0.372684112,0.637385049,0.418364652,0.487052082,0.713425771
Atf7,1.339449011,0.884445829,1.722722647,1.201884478,1.454301345,0.850781663,0.938755939,0.729949432,0.406930152,1.027939094,1.058520214,1.093323778,0.946155607,0.130355046,1.1685459,0.821520365,1.041025409,0.846157595,1.03227806,0.523965887,0.824082017,1.409797475,0.911288278,0.841633968,1.006128657,0.899631607,1.351765727,0.539709667,0.379107457,1.113748692,1.575252463,1.202332506,0.908914461,1.318663232,1.005154187,0.988991263,1.303240752,1.086665763,1.738973047,1.331866937,1.057682569,0.833496236,0.603093527,0.43904036,0.84674613,1.122980016,1.666400842,0.989645788,1.083189795,0.402880099,1.775141102,0.477253475,0.638605492,1.732526262,0.502562847,0.576508265,1.149304629,0.78438488,1.156256407,1.505281592,0.524824334,1.281477238,1.157937196,0.658850749,0.993650864,1.036046961,0.813022471,1.072926678,0.49033673,1.387260691,0.803641953,0.470994362,1.261686255,0.741885026,1.5057018,1.269598054,1.046804571,0.885409154,0.891389262,0.982363035,0.243064805,0.63275315,1.004593214,1.115962095,1.576403008,1.160363253,1.090891949,0.91099297,1.039894695,0.659672959
Atm,2.21951365,2.291612306,1.721047757,2.323114431,1.625256702,2.100327032,0.758791697,1.34818705,2.042699774,2.021197551,2.173339511,2.251023055,1.228786142,1.628364929,2.167175797,1.169928197,1.486277116,1.57118213,2.500022495,1.243531239,2.075000192,1.515634566,1.995432234,1.558062079,1.913876542,2.510178305,1.44044243,2.683619623,1.771018201,2.183512244,2.025700532,0.977554334,1.782036535,1.27290357,2.225842009,1.321897717,1.629801823,2.578497174,1.200934595,2.52090529,1.796579977,2.699055449,1.984710728,1.767391681,2.39027641,1.902737479,2.295459761,2.318550787,1.954745361,2.345777219,2.078294863,2.130549765,2.009147743,1.356734959,1.560107486,2.533475766,2.156672391,1.819837658,1.867337653,1.561525461,1.343971484,1.691734867,1.904345088,1.15304456,1.759535441,1.293431081,2.186119148,1.318969208,2.204863791,2.485260933,1.766967203,2.235633462,2.077556704,1.389631355,1.997286455,2.198287114,1.920835721,2.762069681,3.121031804,2.084926416,1.582865411,1.352094155,2.007364426,2.420166446,2.248198367,1.897369229,2.01009208,2.241353517,2.59148228,2.837031862
B2m,0,0.383072377,0.059694189,0.973592489,0.47016984,0.517090786,0.216691027,0.108939173,0.376814007,0.061446761,0.304379714,0,0.87881468,0.063637184,1.489332641,0,0.781118813,0.113236096,1.456547071,0.16312968,0.143986966,1.055268694,0.636926124,0.568242866,0.230035697,0.886776641,0,0.435350751,0.05238107,0,0.229162276,0.682736555,0.617886165,0.541725769,0.124419209,0.538983581,0.599316722,0.484990678,1.049846454,0.170873887,0.577340083,0.511352727,0,0.107348062,0.215160395,0,0,0.834508504,0.314063403,0,0.238843978,0.102963144,0.490411362,0.149821369,0.591731915,0.808740501,0.62910457,0.265954626,0.056774194,0.209106089,1.130243365,0.055194155,0,0.409920974,0.585924971,0,0.122196418,0,0.178489403,0.104784216,0.114841056,0.789518326,0.057110774,0.178618565,0.342589004,0.619025703,1.015942824,0.293643878,0.297502957,0,0.509774603,0.060993507,0.313733803,0,0,0.328010025,0.986827775,0.303377738,0.535645236,0.163885753
Bach2,0,0.900078408,0.005164619,0,0.068217167,0,0,0,0.13073763,0.270281382,0.842542635,0.46613297,0,0.005460742,0.218495434,0,0.457036239,0.87543971,0.788504772,0,0.00409344,0.251876462,0.385339777,0.209968573,0,0.004557113,0.25718853,0,0.004425468,1.300109494,0.223127904,0.289593958,0.360482149,0,0.005324861,1.114158398,0.123063168,0,0.360456173,0.767851026,0.322822619,0.005154307,0,0.005875194,0.225259917,0.004144467,0.073928039,0.070775007,0.208505519,0,0.92898745,0.004423816,0,0.180687971,0.465833847,0.817821943,0,0.004761913,0.401485712,0.081497634,0,0.465420319,0.24095565,0,0,0.004939551,0,0.749282635,0.046821768,0,0.455493522,0.004834085,0,0.032755235,0.262854569,0,0.626303127,0.005402245,0,0,0.195388366,0,0.109828896,0.165548915,0,0.013101218,0,0.004567787,0.569988058,0.068544091
Bard1,0.708659027,0.813035417,0.901353377,0.694845251,0.827287373,0.920262776,0.330963066,0.555678658,0.85679367,0.7413459,0.939040244,0.914802683,0.986686334,0.841257023,0.959446777,1.28051584,0.844900321,0.782485037,0.571206888,0.602322573,0.893909351,0.722722879,0.550556644,0.737727421,0.911298437,1.081920775,0.794811055,1.167082326,0.763236283,0.889403193,0.918659915,0.682768956,1.065145932,0.623348902,1.011359017,1.011665439,0.748744837,0.623117361,0.537317737,1.165791456,0.974538152,0.695969518,0.784235618,0.701205211,0.764966101,0.71174163,1.092765713,1.036473357,0.930656669,0.78136804,0.678783554,0.869173376,0.696113369,0.977830133,0.924754593,1.27182126,0.736360664,0.622080765,0.679351211,1.292706917,0.861097077,0.791474464,0.989186177,0.916578699,0.689843989,0.970508732,0.960963998,0.814232559,0.685866873,0.46771421,1.099103315,0.505986959,0.804837455,1.009565435,1.006791733,1.031093199,1.010319801,1.06645156,0.918708942,0.60337733,0.90006729,0.740218747,0.881066259,0.964054035,0.656028171,0.723466181,0.79333505,0.599997774,0.818457952,0.79661792
Barx1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035300724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029599201,0,0,0,0,0,0,0,0,0,0,0,0,0.031790898,0,0,0.097937187,0,0,0,0
Baz1a,1.366896638,0.129285532,0.165682484,0.396169881,0.832244172,0.826007955,0.535703225,0.332011533,0.119520723,0,1.209824044,0.203993728,0,0.58543022,0.115855091,0.0259856,0.362634164,0.327167939,1.037171573,0.24560628,0.516585754,0.058824187,0.336866739,0.118328105,0.014645479,0.006120592,1.128665846,0.353474613,0.104203486,0.04107797,0.141348901,0,0.259313794,0.017994047,0.349004062,0.351589438,0.158641384,0.470240835,0.135603535,0.007120617,0.346947774,0,0.252014534,0,0.315393275,0.708382878,1.373958918,0.12873138,0.731876829,0.383742833,0.022816247,1.096824075,0.16976606,0.208138375,0.141059894,0.148951957,0.552505011,0.773288139,0.470599565,0.109679257,0.340009225,0.278724168,0.275746417,0.102945752,0.117128373,0,0.269873868,0.546984198,0.122908671,0.273828641,0.901677462,0.219053508,0.494663888,0.849723006,0.493015274,0.465920095,0.11480591,0.045410603,0.800970617,0.741903528,0.210123081,0.658372799,0.201349042,0.106304463,0.787051518,0.437918269,0.195237588,0.480332948,0.320062282,1.0085497
Bcl3,3.169405055,3.356167033,3.265939736,2.737150997,2.404180979,2.875914874,1.926169452,1.788188534,2.543222631,2.368698628,2.967249086,2.656119894,3.437061767,2.246947349,1.904522269,2.62624986,2.101460055,3.31102247,1.306743674,2.847749175,3.363107601,1.634932913,2.677049195,2.638071906,2.755127292,1.741834133,2.825287539,2.607980821,3.036936051,3.409042154,2.592398567,2.812455427,1.724669115,2.140347993,2.653345506,2.518777566,2.941618413,1.374477097,2.50134347,3.240145224,2.783350311,2.193194389,2.77332257,2.242896522,3.076807691,2.871415466,3.38436375,2.908532652,1.587003095,2.631477655,3.918168895,3.233120634,2.694994007,1.16550079,2.67356732,2.598542919,2.327435044,3.289369889,2.593473872,2.866884672,2.011401313,2.661081107,2.199752573,2.278205957,2.662903667,2.636856592,3.193634905,2.935725814,2.654792039,2.969916898,2.45649616,2.371652314,3.193155067,3.378973389,3.175581318,2.452380743,2.984878944,3.111410231,2.232120277,2.430439128,2.059549839,2.793465923,2.875782419,2.402937771,2.648413116,2.008679791,2.191014941,1.767731962,2.785006097,2.35064245
Bclaf1,2.456927615,2.366383553,2.741127363,2.324784269,2.502638,2.590875572,2.231561359,2.028057546,2.122766822,2.460170097,2.722715246,2.355430382,2.333682942,2.289597428,2.486565908,2.470227822,2.675071666,2.008784717,2.427161274,2.35687635,2.200505297,2.449592941,2.399484678,2.19235508,2.586918679,2.329185789,2.715158211,2.730303126,2.899766946,2.385607841,2.531312396,2.033236719,2.681951212,2.238375728,2.547443854,2.421950514,2.277501485,3.094021074,2.933708335,2.175537718,2.077424058,2.614693559,2.475424677,2.005685169,2.488622297,2.416496916,2.448394283,2.642181733,2.179992411,2.313178724,2.611580033,2.051853805,2.280869943,2.553607303,2.072724829,2.787487299,2.280610101,2.361299366,2.15138454,2.350975243,2.394550987,2.435601856,2.716440912,2.537303146,2.471078999,2.66617248,2.928066101,2.300936056,2.490770786,2.022302839,2.367537975,2.714119586,2.861764778,2.64556582,2.424492857,2.352719138,2.460028435,3.114709391,2.942051161,2.350290689,2.281218417,2.852018287,2.298655631,2.420490216,2.739637668,2.681068377,2.738649537,2.449866616,2.715070113,2.734451247
Bin1,0.042779285,0,0,0.170976315,0.164297015,0,0.223100469,0,0,0.021432761,0,0,0.200381672,0,0,0,0.181958711,0.24307701,0.845707053,0,0,0.058668221,0.131530597,0.164517404,0,0,0.154697534,0,0,0.144325407,0,0.196039695,0.047449106,0.055457354,0,0,0.110101386,0.23348838,0.105315775,0.100420724,0,0,0,0,0,0,0.151098879,0,0.05737618,0.090418536,0,0.05404195,0.06546066,0.087783844,0.188441527,0,0,0,0.293385179,0.342840968,0.060050063,0.093659343,0.094855306,0,0,0,0,0.232184891,0,0.053391768,0,0.057290339,0.050204204,0.105483736,0.021999763,0,0.078963957,0,0,0,0.020880712,0.042235843,0,0,0.511451611,0.101885608,0,0.108467396,0,0
Bmi1,0.746460693,0.932864335,0.080192802,0.447334946,0.42747165,0.583318114,0.362643084,0.227089663,0,0,0.46002776,0,0.286400806,0.198108981,0,0,0.983714707,0,0.108385301,0.428474848,0.211105435,0.953638686,0,0,0.231477367,0.453576877,0.036093099,0.138588856,0,0.50324207,0,0,0,0.897164197,0.256899876,0.631898759,0,0.199830557,0,0.753825795,0,1.16858084,0,0,0.659878604,0,0,0.48697683,0.098481913,0,1.027203985,0.771396801,0.143029271,0,0,0.278136372,0,0.846338414,0,0,0.530116416,0,0.032863268,0.209081508,0.143281799,0.119031012,0,0,0.318832037,0.81389857,0,1.488651289,0.401812309,0.188183287,0,0.039679096,0,0,0.478957231,0.442502073,0.181945129,0.422688112,0.662586245,0,0,0.161750594,0.077146532,0.528560481,0.15174444,0
Bmp4,2.412985692,2.12063467,0.069456216,1.195999255,1.754266194,2.256983181,1.507313019,1.699134351,1.92273215,1.858286211,2.147518817,1.225133583,2.340419733,0.964230501,1.183749769,2.190225378,1.562018409,1.651944812,2.829282325,1.434632274,2.705670572,1.459494318,1.639423344,0.756458443,2.324349953,2.255201951,1.994919292,1.013651474,2.60790079,2.538051084,1.443912055,1.676005592,2.19609322,1.475167543,1.877477102,1.22786213,1.299531726,1.993651769,1.453203195,2.082282169,2.325668349,0.052942715,1.788482099,2.18973899,3.122930793,1.375914325,2.382085803,2.305970686,2.682339556,1.636640415,3.061755395,2.254694248,1.357096413,1.736757922,1.532804159,2.043227396,2.260175191,1.619553838,1.448788142,2.158438289,0.811452045,1.466085253,1.130403708,1.540554996,1.276854559,2.212331123,1.961052534,1.578735946,1.404414045,1.548208568,1.827236328,1.913504261,1.78529859,2.383574209,2.644729801,1.951389208,1.92674265,1.954926289,2.244910157,2.694609004,1.395516687,1.55772943,1.65536537,2.023779212,2.115271265,1.393034758,0.348989446,1.381337859,2.437358645,1.781289266
Bmp6,0,0.021665516,0,0,0,0.099618126,0,0.129160839,0.054064166,0.225099331,0,0,0,0.09398185,0.017585073,0.048892392,0,0.051806377,0,0.099596221,0,0.494139977,0,0,0,0.032864515,0,0,0,0,0.036602694,0.079232226,0.177060538,0,0,0.182964193,0.098898607,0.187519887,0.213819338,0,0,0.018204872,0,0.049058018,0.116391956,0,0.30982776,0,0.034497904,0,0,0.221105614,0.111791701,0.218269644,0.043026872,0,0.104752807,0,0,0.016696051,0.204279408,0,0.0826721,0,0,0,0,0,0.126621446,0.032084652,0,0,0,0.091631217,0,0,0,0,0,0,0.088494882,0.018479269,0,0.18297523,0.049198989,0.139611183,0.089112832,0.033211457,0.0854315,0.178462696
Bmper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bnip3,2.850599184,2.750262063,0.247337518,3.044838957,2.247942662,2.677020356,2.130179336,1.503785339,2.226626149,3.438257962,3.193801285,3.128672522,1.805249424,1.403109584,2.646015615,2.162150524,1.230812515,3.192129957,1.477519172,1.598647355,2.114234865,0.901874622,2.871520513,2.18077332,1.953472632,2.715797559,2.664161688,2.771065062,1.126726012,2.224922119,0.827584938,2.34376412,1.689467679,1.090486398,2.89317662,1.897091871,2.233516837,1.62106677,1.822523094,2.092052996,1.686637486,3.387364394,2.39350849,1.543909355,0.604298379,2.077707519,2.170095296,2.556352422,0.805294794,1.490038069,2.24887081,2.297041006,1.893273062,2.192439045,2.121247804,1.138667706,0.665198516,1.546312828,1.930872123,0.734412302,1.561528942,2.178700795,2.663672247,2.270954721,2.083784392,2.464795118,1.731736203,2.66571672,0.606206099,0.608735305,2.305323821,0.190031605,2.98241805,3.270198818,2.066475976,3.031751687,2.841474201,0.164925162,2.677412486,2.715302338,1.502223852,1.974952273,1.752202996,2.909114288,1.233183077,1.305249271,1.280099571,2.335542541,2.117875329,1.681518235
Brca1,1.657596667,2.075190688,2.955122885,1.709769001,2.319226266,2.332357733,2.055795775,2.551484243,2.193772326,2.166252798,2.635664463,2.234440429,2.996488495,3.240107283,2.841591061,2.77020592,2.832598073,3.033636422,1.845672256,2.612570293,1.487783065,1.771552116,2.35618011,2.233746778,2.721526502,2.588657144,2.967873415,2.801973919,1.551745458,2.528405661,1.647660569,2.496623198,2.434750491,1.313201909,1.627803786,2.389807034,2.215243136,3.324999132,1.72637679,3.006149001,1.968506455,2.179886076,3.185642298,2.340156099,2.285113149,1.399102135,2.67623641,2.023632295,1.96932776,1.798847061,3.16454068,2.348730524,2.526467221,3.087467596,1.759350477,3.08083589,1.709315762,1.318976034,2.229784493,2.714893737,2.719788947,2.92919417,1.788981456,2.402081719,2.639147704,2.107204049,2.438177518,1.949709308,2.115632146,1.770616886,2.836908316,1.884833524,2.085455751,2.122357804,1.291077675,1.687625845,2.602340069,2.768412821,2.636148205,2.056000454,2.779623955,2.620161024,2.294750461,1.996001992,3.171489053,2.566119961,1.418970008,2.241545456,2.095982209,2.045258908
Brca2,2.477818435,2.097320426,1.983289302,1.688533995,3.342934033,1.447828044,1.759330921,2.063045488,1.708014233,2.172431873,2.635214311,2.038362902,2.618941427,2.041906625,2.369817698,2.221701036,1.824807752,2.358264972,1.748146907,1.554417451,2.489259939,2.281447154,1.809503635,1.982038715,1.650871712,2.375583669,2.704371221,2.652578553,2.299282568,2.910597591,2.360026727,0.927090971,1.482623743,0.96904566,1.986869402,1.85520897,2.412710103,1.805663268,1.791451611,2.408320819,1.969039384,1.791548454,1.775003251,1.261224636,1.53598177,2.734009415,2.580347578,2.336787696,2.325594763,1.596264797,2.604032834,1.237827419,2.293923054,1.41535767,1.455943926,2.849330751,2.382220711,1.252308744,1.831772172,0.932170817,2.644941925,1.686136458,2.071682963,2.075308751,1.700835726,2.997163799,0.897988505,1.69041025,1.553268385,2.602502543,2.651588927,1.401777571,2.966369855,2.32154998,2.292095672,2.088120821,2.028911947,2.445977269,2.453339637,2.612630671,1.582310755,2.155907366,2.272555039,2.705551139,1.144962506,2.023581042,1.600551436,1.979544456,2.789915714,2.135259243
Brd7,1.447528554,1.845919679,1.545167777,1.593613956,1.551211383,1.780187676,1.259694906,1.319282227,1.730486867,0.944180066,1.155853531,1.402716076,1.957307221,0.963327285,1.177481909,1.804385166,1.856135189,1.434804304,1.318011322,1.619724671,1.165714665,1.391525724,1.128633784,1.875008758,1.286203686,1.900582816,1.404714399,1.371135073,1.235505933,1.712749449,1.040058419,1.48067586,1.370993584,2.431927363,1.248699748,1.612588608,1.506520691,2.033387281,1.980003803,1.297973884,1.413994645,1.911893553,1.150588246,1.788808657,1.498384528,1.06522876,1.670841139,1.565188427,1.599879078,2.22407401,1.595507423,2.141448354,1.020817805,1.853719406,1.824589729,1.420347123,1.552761789,1.758211073,1.392167453,1.163768947,1.137310899,1.538471324,1.21225469,1.400023816,0.900912697,1.563020975,0.993083415,1.344076029,1.775754199,1.200406978,0.834733003,1.77571852,1.447872159,1.755800234,1.429919511,1.669113312,1.464340189,0.704704514,1.424691971,1.321678848,1.468327436,1.953523643,2.00651063,1.304481313,1.826747139,2.370087842,2.212748062,1.814867137,1.981964055,1.735259887
Brpf1,0.894484467,0.909104838,0.895445329,0.564943649,1.21939137,0.828170556,0.380176314,0.637205102,0.803280043,0.851011292,1.253009013,0.985562361,0.802104619,0.914214477,1.159302057,1.054152944,1.259219273,0.82292,0.684695868,0.715941059,0.817937805,0.829111187,0.944993466,0.66949992,0.784813556,0.736371239,0.82681584,1.455228051,0.689289994,0.777364579,0.737628509,0.643396951,0.589153846,0.820991745,1.270556466,1.179693505,0.92822407,1.488227706,1.275465449,1.026424155,1.15687509,1.097405386,0.841433466,0.851557878,1.137410716,0.969867214,0.897063614,1.302325292,0.865992834,0.725685284,0.981420997,1.249942461,0.752241065,0.972343711,0.712903008,0.930226312,0.817817438,0.659032056,0.813941381,0.903992379,1.038628624,0.6057392,0.746391473,0.81201029,0.829131163,1.012203522,1.099970197,0.754524633,0.899209108,0.781207544,0.83050374,1.372548216,0.656186713,0.709173675,0.844128236,0.657576262,0.707469557,2.149821267,0.892636962,1.038532417,0.659554415,1.040369537,0.803151718,1.014078666,0.573782719,1.213704341,0.898710578,0.5527368,1.072097574,0.775732881
