X,H9_96h_001,H9_96h_002,H9_96h_003,H9_96h_004,H9_96h_005,H9_96h_006,H9_96h_007,H9_96h_008,H9_96h_009,H9_96h_010,H9_96h_011,H9_96h_012,H9_96h_013,H9_96h_014,H9_96h_015,H9_96h_016,H9_96h_017,H9_96h_018,H9_96h_019,H9_96h_020,H9_96h_021,H9_96h_022,H9_96h_023,H9_96h_024,H9_96h_025,H9_96h_026,H9_96h_027,H9_96h_028,H9_96h_029,H9_96h_030,H9_96h_031,H9_96h_032,H9_96h_033,H9_96h_034,H9_96h_035,H9_96h_036,H9_96h_037,H9_96h_038,H9_96h_039,H9_96h_040,H9_96h_041,H9_96h_042,H9_96h_043,H9_96h_044,H9_96h_045,H9_96h_046,H9_96h_047,H9_96h_048,H9_96h_049,H9_96h_050,H9_96h_051,H9_96h_052,H9_96h_053,H9_96h_054,H9_96h_055,H9_96h_056,H9_96h_057,H9_96h_058,H9_96h_059,H9_96h_060,H9_96h_061,H9_96h_062,H9_96h_063,H9_96h_064,H9_96h_065,H9_96h_066,H9_96h_067,H9_96h_068,H9_96h_069,H9_96h_070,H9_96h_071,H9_96h_072,H9_96h_073,H9_96h_074,H9_96h_075,H9_96h_077,H9_96h_078,H9_96h_079,H9_96h_080,H9_96h_081,H9_96h_082,H9_96h_083,H9_96h_084,H9_96h_085,H9_96h_086,H9_96h_087,H9_96h_088,H9_96h_089,H9_96h_090,H9_96h_091,H9_96h_092,H9_96h_093,H9_96h_094,H9_96h_095,H9_96h_096,H9_96h_097,H9_96h_098,H9_96h_099,H9_96h_100,H9_96h_101,H9_96h_102,H9_96h_103,H9_96h_104,H9_96h_105,H9_96h_106,H9_96h_107,H9_96h_108,H9_96h_109,H9_96h_110,H9_96h_111,H9_96h_112,H9_96h_113,H9_96h_114,H9_96h_115,H9_96h_116,H9_96h_117,H9_96h_118,H9_96h_119,H9_96h_120,H9_96h_121,H9_96h_122,H9_96h_123,H9_96h_124,H9_96h_125,H9_96h_126,H9_96h_127,H9_96h_128,H9_96h_129,H9_96h_130,H9_96h_131,H9_96h_132,H9_96h_133,H9_96h_134,H9_96h_135,H9_96h_136,H9_96h_137,H9_96h_138,H9_96h_139,H9_96h_140,H9_96h_141,H9_96h_142,H9_96h_143,H9_96h_144,H9_96h_145,H9_96h_146,H9_96h_147,H9_96h_148,H9_96h_149,H9_96h_150,H9_96h_151,H9_96h_152,H9_96h_153,H9_96h_154,H9_96h_155,H9_96h_156,H9_96h_157,H9_96h_158,H9_96h_159,H9_96h_160,H9_96h_161,H9_96h_162,H9_96h_163,H9_96h_164,H9_96h_165,H9_96h_166,H9_96h_167,H9_96h_168,H9_96h_169,H9_96h_170,H9_96h_171,H9_96h_173,H9_96h_174,H9_96h_175,H9_96h_176,H9_96h_177,H9_96h_178,H9_96h_179,H9_96h_180,H9_96h_182,H9_96h_183,H9_96h_184,H9_96h_185,H9_96h_186,H9_96h_187,H9_96h_188,H9_96h_189,H9_96h_190,H9_96h_192
EGF,0.770665399,2.348057801,1.81650265,0,3.331824208,4.092845851,7.528113308,0,3.559762137,2.385451157,0.898483369,0,6.750593285,1.695433133,2.199907648,4.542155591,2.130000379,0.937345059,0.697829302,0,4.184679566,5.421079786,2.01526128,2.158179479,0,1.073254437,1.508386802,1.471100587,4.541642194,0,1.186233275,0,2.71198895,0,0.606441964,7.530678826,0.157814198,1.384859072,1.202338813,2.145437395,6.046999937,2.133196713,0,7.642700073,0.747441078,2.302572511,1.258925489,0.78370828,4.05051307,4.242122198,6.164669077,0,1.946452762,0.362181668,4.884275081,0,0,0.947410249,0.873879122,0.836811076,0,8.316999541,0,1.783151997,0.789578935,4.781407409,0.631504063,1.156090278,0,0.856118575,7.652598362,0,4.124706155,4.070637053,1.285838932,0.643552771,7.590445569,1.644943391,6.346274053,0,2.106242289,1.675397426,7.932153454,0,5.69770149,6.155560948,0,4.734238012,3.894216999,5.718497451,5.513356309,1.773123717,6.299488858,5.935283383,1.140565232,1.587036883,2.086064512,3.218545531,6.535765998,5.813070099,1.289961378,1.301194787,5.568621612,3.123827239,7.905643837,0,3.474392622,2.816031456,5.320617951,2.54321892,0,2.438345583,0.752007846,5.498260119,2.960854766,8.434778375,7.480966417,1.108078165,0,3.1918747,5.074952128,4.157692002,2.098134504,0,1.378108484,1.241857591,7.296342823,7.066619772,5.384551009,5.319506743,0,4.199917842,0,3.949311462,0,0,4.908037758,2.019871846,2.079845756,0,1.015490744,7.589386658,1.298743828,1.374304495,8.423987527,7.503610797,4.976062431,0,4.760939618,0.926238495,8.075098657,0,2.508477117,1.574435787,1.087501893,1.897627979,2.070566552,2.614402821,1.388922417,1.257681419,3.607423581,3.66830899,3.217477769,4.384335549,8.183811115,4.841016323,0,1.006575713,4.618266362,0,0,3.080060573,6.959117267,0,2.663433271,0,5.334991064,4.231234322,2.882324227,6.673155606,2.580595757,2.043044795,0,7.561708757,0,2.321963305,0,6.925616281
EGR1,8.592207202,8.240618508,3.925825658,4.751591402,0,0,0,5.561520191,1.432724564,0,0,3.205398403,0,0,0,0,0,4.656531359,0,0,1.424818418,2.908893981,0,6.443963474,7.346054088,0,0,5.360289933,0,5.570675741,8.369158778,3.257798872,0,6.696857943,2.202714335,0.806255155,0,1.440592886,6.135578163,6.221522756,0.914667177,0,5.34741036,0,4.031579705,4.268461595,2.908843718,0,0,4.068386733,0.930262337,3.532324115,0.959857829,0,0,0,6.136758059,6.667593601,5.413769631,1.592462,6.880756301,0,2.603127147,0,3.388383614,0,7.782162888,0,0,0.862626069,6.48547009,1.187528132,2.29184446,6.030561284,6.712495931,0,5.918439752,0,4.853662307,6.104148611,1.244164351,0,0,0,0,0,6.304203813,0.923427046,0,0,4.32045193,8.196441349,5.227355799,0,3.464530862,7.298451752,5.727384865,5.543189415,0,6.200488368,1.786394416,5.759249901,1.031748518,1.978122114,4.422688306,7.9761653,4.153948779,8.94428782,2.33606268,2.926376289,0.801259477,7.37857223,7.450757453,0,4.526946201,5.56028779,5.274254015,1.727339406,4.12321007,6.70423305,3.409610617,7.267114262,0,0,0,6.036926288,2.771807959,0,0,5.388662221,0,0,0,0,6.834969399,0,1.150561427,4.076611358,5.770814993,0,0,9.397800273,6.296665797,5.127231431,0,0,0,1.753622288,0,4.471439788,5.044066376,0,0,2.597101537,3.348252682,4.748243613,0,5.088621326,7.293585077,0,0,5.620463031,3.959270667,0,1.684124891,0,3.088765699,1.454118409,0,2.793470294,0.842161342,5.934876378,7.989121664,0,3.992095749,6.109279882,0,0,0,0,0,0,0,0.803826125,5.181852033,0,0,5.875482949
EHMT2,6.05115941,0,0.694245456,0,2.668320378,1.271933562,7.922250945,0.813778358,6.035256593,0,0,1.261883639,3.955234685,3.341661127,3.60898223,0.720373657,2.446791128,3.317679877,0,1.228746145,5.734141074,2.908893981,1.601764191,2.746502847,4.147908681,0,4.02632669,1.876510612,5.76583654,0,2.585507768,2.525682591,0,0,0,0,0,0.893099627,0,0,0,3.717417785,0,0,4.350118263,4.956224532,3.02877713,1.319772444,0,0.765248029,3.454419035,0,0,0,2.457180944,1.455591463,1.083225806,0,3.221233271,0,3.230519813,0.849833723,3.840418753,0,2.425303354,0,0,2.072055155,0,4.579763297,0.798592403,0,0,0,0,0,0,0,2.539193846,5.281075948,0,2.453570422,3.67836097,5.420708026,1.775873702,3.976419527,2.920364232,1.481934638,3.356970781,2.859661178,0,0,5.690463436,5.828770416,5.316938043,2.781035551,0,3.518144376,2.522170871,4.076257369,1.153648773,0,0,0,0,0,0,3.21526575,3.601146858,5.127347218,2.236679012,0,7.173772269,5.058056496,2.135182059,2.650397648,3.557210328,0,1.467291975,5.537310879,0,2.737245982,6.151604025,0,2.518932545,3.557843958,1.114984292,4.661469258,1.821364206,0,3.346448483,0,3.320015952,0,5.774115671,2.209117412,0,0,0,0,2.685714071,0,5.429424946,1.823010044,4.36155944,0,2.753279382,1.136113245,0,0,3.865184168,0,0,0,1.531270545,0,0,0,2.200818202,6.848524287,0,0,5.322664123,3.080395267,1.06740454,5.101250389,4.083538394,5.274173479,2.852116042,3.609600362,0.842161342,3.984205452,2.040819918,0,0,0,0,5.284942755,0,0,0,3.978607854,6.246854209,6.980502484,2.124922121,3.315809207,3.80134881,0
ELAVL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967844256,0,0,0,0,0,0,0,0,0,0,0,7.389970811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788938953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.126686099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625858415,0,0,0,0,0,0,0,0,0,0,0,0,0
ELK3,4.527587391,2.719294467,0,0,1.058108189,4.660803352,0,1.330912919,0.887353903,0,3.684848918,4.124995997,0,2.66228205,5.553856693,0,1.540031741,1.482393663,2.242564178,0,4.969312939,0,5.579188432,6.255246072,5.929313656,3.716543298,0,0,0,6.915953934,0.700691405,6.119393494,0,5.161425306,7.997989774,0.806255155,6.566220087,5.454771324,4.169893889,2.145437395,0,2.551283852,0,6.450897923,4.872033464,1.957955449,0,3.797465054,0,3.095144049,0,0,3.097770161,0,0,5.735540971,4.401755291,0,4.271787366,2.511758777,5.899582545,4.777553206,6.394374611,0,6.868422709,0.737130602,5.718511559,0,3.874564451,5.737625185,2.936332438,7.641475016,0,7.787595615,0.736259286,3.546123619,1.012061219,3.637322378,3.756261896,0.99778156,2.53377406,4.547727629,3.054214613,5.224989806,6.106619218,0.900795099,1.792392939,5.88947334,5.696335873,0,1.636375671,6.783135909,3.717429462,3.08893977,3.789473174,6.831376558,4.367162246,3.393178587,4.695348376,2.468283297,0,6.293031317,5.231029995,6.131039603,0,5.89889933,5.339285612,4.563128308,3.823748277,4.008115085,5.280722919,6.457934993,4.418088141,2.801781994,2.606297329,1.213876518,4.100730027,1.108078165,5.134376879,7.133600972,4.576716687,3.781665589,2.065563595,1.71960601,0.960745756,6.964978717,2.501746387,2.27439893,3.477238124,0,7.127655155,0,1.086338358,0,0,6.17975707,0,0,7.620253404,0,1.66611879,5.86284052,4.177982102,0,4.545405219,0,0,1.128307092,0,5.733439271,0,2.793379716,5.390731373,3.578114949,4.487336303,5.141623749,0,3.846939666,1.136935083,6.269807655,5.780290742,0,5.052756707,4.273551617,0,0,0,0,0.82990907,2.793470294,3.855638535,1.854520577,0,0.969643197,5.664158421,2.789976674,4.612692709,0,0,0,0,0,3.295264584,2.800288675,1.422716187,7.803225258,2.231944711,0
ELL2,0.912703959,1.92324557,3.220091069,1.089332601,9.542167381,1.280446464,2.300426848,0.813778358,5.881334646,1.416833947,9.240854662,0,4.816775829,1.335113393,3.759044063,7.625638493,1.183966651,2.197940468,8.117995012,0,9.05742997,6.21416849,1.601764191,6.672276577,6.472680382,0,8.458698175,0.918859136,9.951384181,6.353145449,8.329859968,7.380195626,1.08059512,9.159340453,3.561978479,7.092848386,7.685527834,8.800497516,0,6.378205193,8.141967394,0.856196476,6.40395843,8.275697381,6.578167038,0.972106882,8.399065503,7.77863011,0.915851046,9.917157527,6.823968238,0,1.531187502,0,6.273408637,0,1.083225806,6.681396328,6.043115489,0.74146997,6.788918769,0,8.453779792,6.176091717,0,9.195907026,1.061764878,0.818081649,7.009996765,8.341019271,0.798592403,0.712649341,7.914706539,0,5.233496966,1.087016615,3.108679785,6.455358691,2.278018337,0,0,4.89031458,6.862471746,7.270552872,1.145499215,0.900795099,0,6.352182466,7.262629322,0,5.161719836,0,7.98986729,7.138885904,7.167680643,8.588628999,7.573188306,3.518144376,4.627740587,7.510597742,8.91387707,0.950612889,7.932915405,7.956429046,0,1.073730802,6.12695751,6.842792885,8.094397335,7.290413164,8.130445918,4.763734371,1.296079407,0,6.883326731,8.091899498,5.777599873,8.053266268,0,3.950312894,5.304017112,7.417941386,6.772454994,10.08760847,0,5.891733426,8.103249666,7.133870605,9.696367946,0,3.436497153,0,7.200123722,8.489875014,6.43846965,8.644127713,6.391633408,9.117874318,7.37902504,5.367723805,6.900396119,6.704180381,0,7.186785674,10.68469708,6.737698212,5.067841805,0,8.204108886,5.925258975,6.59957834,0,6.072668286,7.807821708,0,3.039347962,0.950912565,0.92039246,7.53031359,10.43998725,0,9.52433495,0.982225373,7.573785638,4.137577802,1.461542037,0,4.331905751,7.065210211,7.814681339,0,10.58184745,9.230839523,7.177453725,0,0,7.558804539,9.912165421,1.401969657,0,9.660197499,7.602890704,0,7.946752905,8.772237298,9.267652098,8.548684963,9.089164295
ELMO1,8.174927847,8.05697131,4.601000794,7.538786109,5.250405576,3.790114091,6.892160843,5.672860833,6.05327617,5.933563525,6.363897245,4.875680659,5.411923562,4.732986949,8.296604146,5.496818289,3.307090696,5.01779229,7.537238024,2.69693145,6.09860204,7.835373145,7.244131039,5.223825554,1.259392791,8.197738991,7.676733289,7.96176657,5.915748458,8.590867422,1.170288536,6.973514906,5.206857882,1.838721082,2.679236756,2.363903403,1.549222597,4.889365517,1.566325003,3.698765569,6.440587004,8.408068341,1.274001642,9.502816414,2.764292908,6.498403413,5.904108338,5.838068482,9.473474888,8.594325135,4.856720744,2.276096774,7.518911288,6.094486749,6.574803472,5.947963913,3.431518977,8.674132638,3.221233271,1.228822947,4.00702838,6.492727172,7.041194483,4.862510663,8.09147013,0.742890857,0,2.267625821,7.084530336,3.318641685,0.798592403,0.712649341,8.533542704,1.590515247,8.574256387,5.070644452,1.012061219,5.985292441,1.958874105,2.504769716,4.718254298,6.873995748,6.634516422,4.125839093,6.657816236,6.904387429,6.819762119,5.853459495,6.228183208,5.625292042,6.908685334,3.218301086,7.56519327,6.879543165,1.418545164,5.669035842,8.352014229,6.820458274,6.7502772,5.700600682,7.23250536,7.179430634,7.004828081,2.435548284,7.803217964,1.682456005,7.140074648,5.407240894,7.040878126,6.710744286,5.135887856,6.11308999,0,6.76174028,5.832466561,5.948162159,6.394976677,5.663631315,6.940009929,4.991721606,6.378081836,7.626803836,8.276308438,7.602999495,5.944019898,5.019327323,8.68895071,4.507695817,6.641429543,8.210275863,1.208019089,2.918401348,6.907786007,6.191134154,8.95405521,4.810879394,8.16247809,5.34583281,1.735700514,7.782837801,6.87336967,6.465685754,3.351646245,7.137941516,5.680591248,3.995522762,8.738984988,3.182183972,9.540654903,4.082436012,7.903176495,1.312159683,1.853295399,7.540649241,4.275624389,4.340314277,3.493653147,2.666041697,8.596461757,4.777332774,9.045402564,6.912191728,6.895263196,3.111342899,7.421526032,6.739635122,8.489362638,6.181597712,6.043656213,4.518470356,5.84006298,5.12978179,6.462939149,6.694101728,2.108994871,1.984805516,5.815339035,8.315897158,3.821809164,4.061307222,0,6.300710363,5.494556421,3.850303965,5.527699192,7.658820157,4.284539248,5.989258562
ELMOD2,0.912703959,8.80684133,9.503477739,9.35308202,8.911381516,1.280446464,0,7.710100326,8.595730108,9.624631509,0.885310456,7.233887652,5.078098749,6.621486117,2.372854713,6.395043009,5.955505507,0,1.802503241,1.245528041,2.597989045,6.999472755,1.012619577,0.775002941,9.466193346,1.681831195,0,8.933840076,0,0,1.523988704,5.883943094,0,1.1943796,7.157200957,10.10823464,0.715628071,3.382498689,0.725812013,0,4.416710392,0.856196476,0,7.721272184,5.69796656,7.88053624,5.276456847,1.332881549,8.67037095,8.175713841,7.007787191,0,0,0.808153465,3.721483627,3.518048974,1.083225806,5.491122478,7.351856459,0.74146997,10.02586819,8.988733547,0,7.387161884,6.26249458,0,0.626431483,7.234192597,0,2.348154712,2.936332438,0,3.136459685,0,1.873184664,8.636236788,6.080356396,8.433783282,8.207178542,3.317932444,6.523970692,8.87828536,6.131945604,6.350521037,6.734218075,7.628121023,3.393775011,8.86807514,4.844868386,8.719328538,0,0.881652902,7.549679213,8.478323205,0.639435345,0.794255254,9.122921263,5.786223511,7.76857453,9.375203304,5.643577496,8.458210122,8.99342476,0,8.58157332,8.097578245,7.521227025,8.290450958,8.731266374,9.411500573,2.236679012,6.91428173,3.387009876,9.120212287,6.423294772,1.213876518,6.613860608,7.76631721,0,9.569895852,9.770320188,8.732445623,5.699762473,6.474373417,5.414064201,8.262516259,8.334581839,5.251729805,5.619087029,10.37343384,8.31616393,0,0,6.209246625,4.431312105,0,7.533099246,10.41163395,5.424499221,5.732051312,7.245137429,8.542149747,9.831869129,9.109275962,4.032650327,6.322354771,0,5.700408979,1.304235015,2.469730443,7.842619468,8.246746717,0,0,0,6.748362119,8.134059236,0.92039246,1.136935083,8.016855319,7.103812022,7.961814911,0.982225373,9.061782307,6.334216955,8.190482466,9.806160475,3.954111629,8.54462049,10.08246687,1.37042531,5.66419825,5.081140795,9.285243908,3.451767528,3.069570286,0,8.491329983,6.917805865,0,10.09726469,10.10128132,4.219846916,9.141095204,8.221719076,7.966331367,7.288192887,0.876838303
ELOVL2,9.59972129,0,5.861752136,0,1.661931371,7.039646814,6.124624178,0,0,0,6.807074491,8.185292907,9.617067442,0,10.69000119,0,0.710175398,7.436814567,3.081467213,6.120033799,0,8.501348582,8.234498924,0.775002941,9.67200724,4.660600189,0,0,2.384243975,8.892496405,0,6.601143638,0,4.596479135,1.486314418,5.910364558,1.835435797,6.507826421,0,5.365201821,5.871196025,8.659999815,1.274001642,0,6.354223062,6.304024973,0,4.572028457,4.591375735,0,5.922946247,7.572132651,0,7.471493895,8.306896133,0,1.083225806,5.944643706,0,0,4.439038459,0.849833723,0,8.902526816,2.215010499,9.042527041,0,0,8.737731698,0,0,6.964968101,10.23543127,6.470933801,10.02913226,0.643552771,3.021041419,8.828582963,8.129969097,4.803073444,4.38182251,4.547727629,4.890610699,1.848014302,4.725564492,7.319024717,5.115747316,6.750837139,4.591839668,3.49071097,6.245339098,6.549566816,7.56519327,5.761379766,1.691926034,4.4300908,7.17227429,7.828131489,5.283761309,6.539383216,3.43270136,0.950612889,6.437112074,0,8.235419728,0,5.246556065,6.196250833,6.675684516,7.273627314,8.266542288,5.786626699,0,7.391337768,2.135182059,7.506091767,7.524449955,5.525684917,0,0,2.20476104,5.533418819,4.081499292,0,5.092590149,5.019327323,6.758426294,4.507695817,6.892853406,2.642189804,0,5.430010158,8.222487031,8.981525996,8.357197714,8.61829504,6.884112609,3.159678524,6.710163363,0,4.436239703,6.908785259,0,0,7.349116691,7.843397988,7.231744254,1.128307092,0,0,5.31392759,7.332511201,0.981919647,4.81795195,6.512712654,5.67091376,4.761639572,0,4.1528216,0,7.753122066,3.520717197,0,5.235763736,4.461254458,2.172503982,7.118459529,7.421215791,3.906536592,6.995141851,9.192583862,5.80452603,6.583516896,7.04761254,0,5.761436191,0,0,5.83945015,0,0,0.836879339,0,8.569203152,0,0,3.981000609,7.862128865
EMB,7.478945019,0,0.875926633,0,1.058108189,1.280446464,0.986599319,0,0,0,6.972212897,0,0,6.25523972,0,4.819106247,7.583322166,8.058152324,2.420734795,0,7.221875824,8.42722672,0,0,1.628038382,0,0,0,0,0,0,0.964725132,1.08059512,0,7.376411581,8.374650831,1.191812746,0,5.258080915,4.061058011,3.922402064,3.422651928,0,4.514616982,6.864925763,0,0,0,0,4.683357314,0,0,0,0,0,0,1.083225806,0,0,0,2.122482005,0,0,0,0,0,6.24861775,0,0,0,0,0,0,0,0,0,0,0,0,0,5.246330275,4.704602183,0,2.632288416,0,1.848511408,5.89025341,7.343325612,5.247300394,1.096194173,0,1.818627722,4.54116353,3.400064481,2.834895842,5.150013305,0,1.536676553,8.41538216,0,0,2.489756908,6.061852663,0,5.66786362,0,5.902223019,0,2.013255219,0.958390441,3.196739151,0,0,6.183410005,0,3.955648363,2.674841384,0,0,0,1.139683788,1.273211871,0,0.819249762,5.381684005,3.663866738,1.114984292,0,0,0,0,0,0,0,1.099682367,0,5.602293704,3.53378021,0,6.704385658,0,0,5.854006898,0,0,0,6.65157303,4.556698809,8.160316832,0,5.600032454,0,6.135848188,0,0,0,0,6.732409629,0,5.811937634,5.264578502,5.019347808,3.966490879,0,0,0,0,0,0,0,0,6.870241287,0,0,0,0,0.983853043,0,5.394566643,7.236605751,0,0.836879339,0,0,0,0,0,5.955435895
ENC1,9.894049564,3.429567343,8.608058427,4.334271428,5.604666157,7.588751702,7.295170956,9.964259386,9.986962443,6.719379644,6.012058086,9.03273381,8.652011574,1.335113393,3.759044063,8.05090931,9.728780718,9.989163155,6.858994756,8.48169384,9.347555626,9.698813228,3.608014718,10.72997138,8.381296546,9.108855505,10.07589525,7.844795156,6.303284283,8.753764867,5.180296575,9.518518232,0,9.613451887,7.457521638,7.365234156,2.617670838,8.153620241,5.788372282,8.075771695,8.922315364,8.199860913,7.609824378,8.556027329,9.439469635,8.427640072,7.722999972,4.37487886,2.849353181,8.383369874,1.894087236,10.08341254,8.932749181,7.477585553,9.356939709,9.183178073,6.730153774,8.918183791,8.704912998,7.087967378,9.305096391,9.174568277,6.723735452,9.136558254,8.052409752,0.737130602,7.931144673,6.272508659,6.733843041,8.121113884,6.916277428,8.968622068,7.871348294,7.732604735,1.221383304,7.965993847,8.787080358,7.085601317,8.099915926,9.06098414,5.246330275,7.365306227,7.415590724,9.679504156,7.082499459,6.666514955,7.193471001,8.067118877,6.975209014,6.066050061,5.729462451,6.041579163,7.137206124,7.650839915,6.565414509,8.090892127,7.160673803,5.058373482,5.525829423,7.14516102,5.959722119,7.080101933,6.616748197,8.354547875,8.016878727,7.577712483,7.743986648,6.851948849,5.339136248,8.486388533,2.79513817,9.042001471,6.505487507,10.52347764,6.140675897,5.638804509,3.854415869,6.205808682,7.551276942,5.718002769,7.159796835,8.666257086,9.550912923,8.368482031,4.967265603,8.167299632,6.389751571,6.743250988,4.126972017,6.809247786,7.762769712,6.428935851,4.616714337,1.051980013,8.700218578,0,8.341188388,7.29536191,5.071495109,8.75119357,9.092174138,7.390777521,7.335251841,6.97136306,9.729513065,8.478189131,0,8.364256136,6.218710917,7.619473609,3.418823867,8.706528746,4.135580766,7.084120356,5.266858389,2.681650667,5.57454817,0,8.272290444,0.829571362,1.679162027,2.865207727,4.136964896,8.109084617,1.075003428,7.38158994,8.032827438,5.73326552,6.606132631,8.090628378,5.227500746,6.434066194,4.973514945,7.857756143,9.419939704,2.626827566,7.097040923,6.437529375,4.933911658,7.821245743,7.325077755,1.300006017,2.435212529,7.005837134,6.795699444,7.292650038,8.45298088,5.071141109
ENO1,9.65199804,11.51989809,9.507787475,8.816902288,9.424656387,10.69340232,9.744593564,10.44106928,10.0611565,9.967656447,11.15047051,9.588153936,10.33173157,9.730091823,12.21732595,10.14291837,10.43416538,10.2474752,10.0392336,10.92279777,10.06907659,10.12751447,10.7555852,9.964130471,9.506303121,8.723361299,9.837400069,9.982784391,10.33693331,10.45771163,9.993768954,9.97248302,9.827398865,10.14828377,11.51415205,10.33756283,8.786488824,11.87472921,8.295471212,10.62214464,10.84738261,10.02779176,9.616760091,12.3091171,9.52113703,10.55950477,11.27905879,8.540948103,11.725187,10.75741614,10.8993895,10.53728076,9.367835169,9.498653874,9.833076557,11.03019318,9.086408571,10.58149813,10.84823781,10.56612941,9.599300602,10.14898805,9.604131104,10.84841324,10.88949375,10.11704198,10.09305379,10.3827114,10.5015883,11.00187259,9.895935165,9.407285344,10.89723534,10.5440808,10.48707916,9.230829618,10.11803213,8.908078822,10.72377372,10.97810635,12.11879895,12.19652977,12.38762229,11.7198595,11.42283694,11.90719393,10.9231222,12.33520914,11.73083426,11.23923948,11.69649812,11.05928995,11.12887161,12.03114881,12.26488279,11.46762706,11.65693947,11.1972535,12.61014354,11.83561502,13.00175062,10.78814382,12.18078998,11.19012968,12.44317273,11.35625388,11.49763217,10.69356988,11.95131812,11.42228419,11.60875997,12.41650658,10.9422352,11.31034589,11.76268438,11.7689505,11.53683256,11.43735874,11.56548242,10.81214867,11.49332143,11.76462292,11.45851718,12.20579101,11.5044478,11.30279646,11.63039443,11.63126413,12.37833937,12.73284231,11.38009426,11.29848202,11.77088881,11.48365813,12.23897826,12.0300782,12.74462678,11.86943671,11.80782707,11.05618796,11.73430644,11.17335345,11.4025942,11.74203011,11.52645995,11.81483114,12.33198984,11.94947187,13.47083037,12.39801159,11.81677804,11.58592951,10.87893319,12.05609913,11.06030782,11.39753072,12.28860615,10.95449813,12.32600522,11.61760557,11.35700909,11.67086466,10.51403785,11.81513338,11.3304952,12.40575258,11.84627255,10.80402441,11.90450334,11.90331377,11.23675665,11.30865679,11.52248481,11.70315862,9.250421868,12.21130537,11.8094032,10.24950463,10.28630866,10.64037081,11.16529403,11.33121549,11.0805138,10.75897356,11.2610784,10.46932047,11.00236275,11.29311454
EOMES,6.493948347,9.707416535,8.794957185,9.652925248,8.15783591,9.48867303,9.235212108,9.865930972,9.367000811,7.969607531,8.060789745,6.967032595,9.858097967,8.573905327,10.21078693,9.062514988,0,4.099890545,8.732282315,9.379917067,9.262728581,9.791842388,8.536814123,9.198479913,8.627463745,9.750253631,9.945562025,9.442914722,8.58250519,9.36589159,2.248444087,9.058082925,8.714951323,6.736794918,6.450926049,9.310121071,0,8.47993931,8.710111266,8.202763548,7.994542928,9.054434805,7.500848978,10.01171336,8.401078113,6.073767334,8.202653939,10.18039022,9.984299707,6.38071069,9.57825899,6.725028156,6.456453941,10.17208023,8.343549264,1.85361036,8.222033437,10.61267276,6.424981547,5.826952944,5.549786186,9.042689584,9.744114674,9.629063629,9.139054171,9.172038946,7.41946462,6.280886083,8.887250162,9.232817436,9.122131333,2.272878709,9.531645359,0.851701111,9.59626354,0.643552771,9.448941352,8.290923723,8.139849291,8.803793766,5.550138419,9.412803742,8.766371263,8.69490422,9.664567255,5.647590395,7.543905794,7.762111426,8.687397937,7.055243012,9.335693764,0,8.952049838,7.468528659,5.106983167,8.416419291,9.388784631,8.695307374,8.849287684,8.842094961,10.20500725,1.925270523,8.895916606,8.367447576,9.518186218,7.049625024,6.988835471,8.222026457,8.986278484,8.316681805,9.31850075,8.472392524,3.574955113,10.05554839,7.551599892,7.577598844,8.77902014,7.014240585,1.745609636,5.132591549,8.318297971,8.517998351,9.075291214,9.192519436,8.154572554,7.566735019,8.213948962,8.573488405,8.198172874,9.33669862,0.726919317,9.24663704,6.735987419,5.714847941,7.320912716,8.609216068,8.152615564,8.964816014,6.133191999,8.064072441,8.639288562,7.686158996,5.025503722,7.688671182,9.403225643,8.011752111,9.205943013,8.530806029,8.50768875,5.221692373,8.769150043,0,1.560804657,6.481996543,7.084285039,6.108515636,7.326794287,0,8.592164741,8.800221812,10.09461979,3.382613527,8.339377537,7.146249833,9.67358797,6.834593153,8.25857954,8.093446746,8.219328318,7.282672249,8.359271496,9.16044855,7.638976845,7.618419752,6.764234113,9.532386821,0.983853043,7.170522144,9.062995655,5.304622048,2.184587648,7.768093774,7.396782179,4.499910825,8.949370008,7.058051876,7.200240283,9.297002615
