X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
EMB,0,0,1.655982758,0,0,3.402311839,0,1.42977162,0,1.136565912,6.859983861,6.660266116,0,1.36189336,1.3994477,3.320655806,1.122006556,6.997053591,5.470589478,0,0,0.802108526,5.633758544,0,0,0,0.772101523,6.043702523,0.870458839,1.393978999,1.589235551,0,0,0.82041528,2.045856414,2.614704073,0,1.034154354,2.002422851,7.624960743,2.3742669,3.177092181,0.876738044,1.528130503,6.558409716,1.604814449,1.173202925,0,0,5.171523561,5.287676321,0,4.318452184,0,0,0,3.695866044,2.184491088,0,4.685295338,6.109288048,0,0.915726748,4.511729462,3.324443542,5.253307551,0,0,8.062227018,5.057543005,7.189494296,6.858700826,5.537637754,8.954680433,5.685187527,6.044440815,7.336796436,0,3.809215945,0,2.395062372,1.865575427,1.413192275,0,6.923489018,7.465528267,1.493919205,6.438846337,5.577621597,1.433394584,2.702404401,0,3.518717153,0,5.903458531,5.500014643,4.085460509,4.813999662,5.423914384,0,4.643887038,6.444057112,1.589341386,5.83991896,0,0,5.559159241,0,5.613318523,4.436831784,4.70321901,1.671442143,4.838427518,4.532349847,4.649561421,2.790513708,3.968898694,6.06963603,0,6.274374633,5.217695439,3.542751192,1.028269975,0.815823166,1.824351441,0,2.559672806,7.438398519,5.253027359,5.825833723,0,5.795802593,0.861371572,3.172520901,1.453329308,2.183188396,3.313226884,0.806804862,4.173123128,4.774710129,5.415133577,5.632783784,3.611930268,3.890650576,6.492522285,5.240199525,6.750832303,5.615889356,0,0,0,0,3.279406804,6.065299612,0.679386182,0,2.717265572,5.611572216,0,4.579824866,0,3.00163174,2.41205777,0,0,3.764734433,6.823197348,0,6.328425431,2.012993571,2.767639271,4.512590381
ENC1,5.373850472,6.41505622,6.293694254,9.01113919,6.382188545,6.325435977,6.257098089,6.633058541,8.189799335,9.307987002,8.493602121,7.287136733,5.889328725,8.191189078,6.30620524,8.297226175,8.072627196,6.254711887,7.94999531,7.507301165,6.176021456,8.267378838,7.542916987,7.702216635,8.698632442,5.054105028,8.644484196,7.167122182,8.649277013,6.500505309,8.337929001,7.677930239,8.107210144,7.48756414,7.682005273,6.919917162,7.439798568,8.191403668,5.490515366,6.117289258,5.717308556,9.282899393,7.443750095,7.373825487,8.530574869,8.587942671,8.214840915,11.18055326,8.046483583,4.363250079,8.050892099,7.921990269,7.774434734,8.812005974,10.67239323,8.704963594,8.987021459,10.20620412,8.387499599,8.963015877,8.430239093,9.174403438,7.971534367,6.611465811,8.411349725,7.861409916,8.164921065,9.640873003,8.217635257,8.271905627,9.513529356,6.973221509,8.800617957,6.980699103,8.26111053,8.585731354,7.535937757,7.986598151,8.656890823,7.454111764,7.682853643,7.455432002,9.083630512,7.170862688,8.640509483,8.769979193,6.305692708,7.050326037,5.898643824,7.991076036,8.464040023,9.03014081,7.660943115,7.555874718,6.914619773,6.823650973,8.121805409,8.723789997,7.529810493,7.925760017,9.41268056,8.610485823,7.538299292,9.076144536,7.158029696,8.800570189,9.354668749,8.134462039,7.277476306,7.338306598,7.823256014,8.484383656,8.094912518,7.683249414,6.274215083,6.381702499,8.753766505,6.244079702,7.967187943,8.99980711,7.554685381,7.918186759,7.846911526,8.377306822,8.805592046,7.856040652,6.827844561,8.775350695,7.857681367,8.74740875,6.50499746,7.928022907,7.07627485,7.434495733,8.453620298,6.137802772,7.65111814,7.347452233,6.451228827,7.289696897,7.457924314,6.945719907,7.347464434,8.423330877,7.411535768,8.308075836,6.117841273,7.96778952,7.178984267,6.044423354,9.079522053,5.663928662,8.320236239,5.554835771,8.812780094,7.966245638,6.148246737,7.661312309,7.699861758,9.027000735,7.981799253,7.148547493,11.08140087,7.682389294,5.827827376,6.171737587,5.310096776,9.332262369,8.040106143,6.32168363,7.398843149,7.15327554
ENO1,9.890646455,10.77401497,10.63643734,8.503276492,10.61777675,10.87378624,11.05592491,11.55432399,10.74791256,11.39691804,10.05014085,10.42261199,10.20102286,10.83790898,11.15308511,11.37723931,11.14650099,10.6195084,9.082467966,10.87164157,10.3995088,10.29244331,10.6143148,10.60993131,10.98376043,10.90044036,11.67917959,9.785633537,10.78693672,11.21748604,10.62568539,10.9796645,11.26770648,11.38619347,10.01239059,11.58491346,11.05243771,10.97437504,11.60507358,11.23134844,11.24811972,9.234555691,11.16884406,11.26651896,11.84038668,10.35721743,11.52244859,8.812592284,10.98931339,11.33514755,10.67010096,11.29238622,10.87335305,11.110871,11.02219021,11.1261496,10.9191894,10.18213317,10.74363493,10.80312164,10.76989081,11.20010353,9.7466927,11.18735343,11.080119,11.20058141,10.95715802,10.61892808,10.75832878,9.77514148,10.5265218,10.41205999,11.15799511,10.35331068,9.65762516,11.21180764,10.11871638,10.54402239,10.11744357,10.57251687,12.3175598,10.6440822,10.13507555,10.79848862,11.00941585,4.980226643,10.12290579,11.00746817,10.68319794,10.60034598,10.62415854,10.13013415,10.58228993,11.3469361,10.84855495,10.57311586,11.04443888,10.85574085,11.37644379,11.00807802,10.73138994,11.43450111,11.16767978,11.15763391,11.43201205,10.79263129,10.58043166,10.97302697,10.7806005,10.55679237,7.862412706,11.30707618,11.51097564,11.47237437,11.82429923,11.69346517,11.12783047,11.43010133,11.05216609,11.28261976,11.36649325,11.18119992,11.67876088,11.49529505,11.38965194,12.02486953,11.09631694,11.30527436,11.71748116,11.49666887,11.24562713,11.85603155,11.89700903,11.85269539,11.73740313,12.06503663,11.92932232,11.99737393,11.55600869,11.60787776,11.54004043,11.94293541,11.78939767,11.75322212,11.61659688,12.01371839,11.02455719,11.60066803,11.73108865,12.11461195,11.72106195,11.90588779,11.69352154,11.62111383,11.30966723,11.15730858,11.2345001,11.21322319,10.84508131,11.31879527,11.53486932,11.83501163,10.39351352,11.64099302,10.75723181,10.72407436,10.97871801,10.27639375,11.2351059,12.03134049,11.43038983,11.24050312
EOMES,8.60596888,6.48746801,7.522182051,9.187136622,8.192684624,7.415344994,8.094256499,7.7444916,7.877498593,9.253387522,7.57180639,8.890481508,7.813893865,7.95143021,6.344513955,7.84015679,8.975928131,7.9386585,8.057028622,9.432592491,8.493361852,7.010191208,8.331357429,7.904214017,7.482247866,6.973285792,7.361869607,9.104945689,6.254938434,8.151150269,8.398703241,8.150124213,7.420284425,7.811515713,8.434629338,7.558987755,7.661003437,8.191403668,3.002826264,7.133409522,8.926123429,7.464711472,8.510817869,9.149357204,8.079624465,8.596452153,8.927798082,2.771755238,7.743507118,3.498998361,7.813084142,7.636201356,8.452265626,7.806462388,9.145325267,7.717181801,8.831024569,8.750790761,7.315840616,8.837260368,9.687774559,8.215313219,6.804968565,7.683398097,7.61472734,8.002768616,7.489049597,5.894163181,7.553682789,9.159673466,7.983717743,6.089945194,7.760485818,7.781606781,7.752438455,8.441418925,9.026417938,9.210108189,7.547614292,8.729495217,6.629064615,8.28339671,9.181885616,7.890735732,7.834996835,9.258246856,9.030344962,8.040318028,7.453466402,7.932016756,8.829063585,8.801627469,8.808085143,9.096824108,8.809615249,8.953440259,8.14307471,7.871672099,6.867996503,8.832457519,9.049725067,7.64726665,8.039961362,8.039878225,7.227833126,7.896119595,9.626426379,8.240932141,8.270847467,8.248762921,7.919504324,7.49925096,8.007543159,8.318847932,7.765672397,6.571574161,6.205321334,7.140330107,8.014284071,7.229416146,7.255431841,8.038870302,7.504376696,7.966260989,8.245207415,7.11001686,7.941264684,8.04595014,6.714964096,7.467602543,8.595780758,8.23029113,8.426437406,8.33260542,7.926094554,8.053288151,8.59815466,7.618942553,6.797421048,8.309365793,7.282460798,7.779820972,7.358889765,7.55751482,7.603901058,8.166838895,8.308631485,7.618685368,8.159187462,6.331347018,8.838492984,7.726725435,8.27582449,7.939299361,7.498490235,7.342172048,7.729810986,8.083360237,7.838286479,9.18266922,8.020015272,8.407426174,6.448903248,6.848561925,6.305978915,4.10838499,7.772817962,8.004733662,7.112424935,8.277786044,7.685098586,7.891137612
EPB41L3,4.214174227,1.862134458,0,0,0,3.622173255,1.885917875,0,0,4.895578737,6.670693049,2.068038528,4.889834392,0,1.3994477,5.163532629,0,1.098818022,0,3.669567298,0,6.151248307,3.299491493,3.801660829,7.009569056,0,0,6.869668484,7.078602247,0,1.003205973,0,6.331827528,0,0,0,1.954947625,1.034154354,5.429419295,0.908225662,0,7.821806045,5.790621598,6.064886122,8.065954688,4.671201636,1.173202925,2.771755238,0,4.211008744,0,7.080896256,6.237521299,1.248293841,3.060231024,5.399134171,4.8673392,2.014048394,5.985184066,4.32350854,3.0513074,7.379722353,0,5.055714608,6.51055863,3.742077106,1.464677314,4.274843496,4.038879033,0,4.960769609,6.598150445,1.458442582,4.617794419,5.16478752,5.432771349,1.437825421,7.618295009,1.515876141,6.17768472,2.395062372,5.820187689,7.593437924,5.76205417,5.288079833,4.025223953,6.960281043,6.367758429,7.843489008,4.170577717,4.649687476,4.700322593,0,4.99094297,0.974438246,6.037400087,2.963953512,4.113412285,3.204553822,3.021895872,5.426296141,1.596987673,5.937193337,4.00890629,1.122378412,2.546837713,5.226258949,0,6.43679385,2.979297066,0,5.197460406,5.406482346,1.03865449,5.591601397,7.247247823,7.611819841,3.684790689,4.544310977,5.099344348,1.991436594,2.767922422,4.097058179,1.714094591,2.959264522,6.733463943,5.958767175,3.250383001,0,6.441623534,1.812519593,0,3.728080541,0,4.905601707,5.640202929,4.839572836,3.208308409,4.027678214,3.826474268,6.522232977,1.280916648,0,5.815790172,3.675151605,0,5.940036242,4.326030112,4.849365603,2.14441288,0.794671967,4.180952279,0,5.05263334,4.612167963,0,1.162962194,1.26821506,2.765520156,1.826223489,6.77025894,5.705040395,2.41205777,4.206895578,2.718094793,5.727775199,6.299519007,6.767298164,5.449468958,5.443163687,1.96530901,2.366611992
EPCAM,0,4.988545249,1.05359026,7.055615057,0,0,0,0,1.710788855,0,0,0,0,0,0,0,0,7.108561656,0,5.216747855,0,0,0.914234188,6.615981183,0,0,0,6.857284812,0,0,0,0,6.309391716,6.452007407,0,0,0,0,0,0,0,1.88033582,1.418156354,0,0,1.014914512,2.863064245,0,2.235608976,5.290264714,0,0.932052934,2.681408889,0,1.785349902,0,4.36783832,1.820737437,0,5.01730599,5.026286128,4.289706325,6.382775855,0.793422285,1.088943047,0,0,1.603955596,0,2.956226407,7.567907554,4.334590829,6.362599031,8.424362278,3.307938077,5.137980955,0,0,2.238618401,0,0,3.689142175,0,0,0,0,5.150319354,3.753641031,5.700632824,2.609387072,2.541081271,0,4.763072362,4.136230297,0,5.733315048,0,0,3.4212822,0,0,1.596987673,1.00328541,0,0,0,0,5.446590336,2.476882008,0,0,5.359814733,4.278460704,3.237944023,2.766031512,5.238615143,3.013756316,0,0,0,3.633344658,1.294438923,2.042199906,0,0.885308228,4.796183513,7.083562711,1.940628201,0,0,1.812519593,4.435749701,0,4.767382792,0.659435242,0,3.7214526,0,4.331805938,4.810832816,2.055466715,1.948550905,0,0,0,2.070299482,7.579259395,0,0,0,0,0.892900421,3.886564398,0,0,0,0,0,6.742331953,4.133357572,4.490776199,1.927373638,0,0.557863228,2.718094793,6.340260269,2.37951572,5.356679456,0,0,1.96530901,4.725925184
EPHA4,5.376239272,4.677933557,6.212313459,7.46354879,5.226460561,6.050292775,1.885917875,6.961912296,6.722142069,0,7.934052751,4.378345403,6.935121222,6.74133257,5.599977279,1.086714572,6.589405116,6.283967897,9.407552757,8.741511168,2.745106454,6.054001715,6.110859518,8.363096511,1.138414091,4.724601817,6.826969672,0.999648923,7.689504827,7.773504035,4.253995963,0,7.311600074,1.34017967,5.717855214,7.185116357,9.09327232,5.153040244,0,6.412216675,0,0,6.820859685,5.869516559,1.824849267,0,2.25258339,4.603924904,2.714667933,0,4.401836853,0,0,4.687108651,5.370716667,2.403691514,3.956192687,5.888748029,0.864210729,3.932291888,8.983135391,6.574040559,4.294025335,4.813919436,7.160008344,3.615315437,0,3.298503382,2.280736981,6.177224059,7.196570041,7.852471987,6.784386066,9.661824881,7.141903601,5.364127147,7.141065007,5.535464117,6.907159449,8.132204519,7.421222774,5.248605246,4.912027897,3.54848513,4.723519892,6.94553302,0,6.825214119,7.832769627,1.433394584,6.112405887,7.585031303,5.934358778,6.701609403,8.998390261,7.582241257,4.802589149,3.812173041,5.715708985,7.154102896,4.038165307,6.850733467,5.328327729,7.390394227,7.152251382,8.084975009,7.244048833,6.751976658,6.417653556,6.594535765,6.661073246,6.148334427,6.569918186,0,4.538681585,5.535342812,7.416412439,6.173097441,7.599001242,3.087459695,4.118509351,2.546640027,7.111028784,6.252754673,5.409757563,5.042995572,6.796417886,6.803802699,6.457087294,3.29777224,5.319927002,2.623036713,0.861371572,5.312525418,4.986938896,7.470616249,6.611799886,5.837942422,5.116108298,6.003550261,2.43815797,6.121777861,5.774434397,7.519138499,7.652199505,0,6.854986947,0.870710263,6.181023141,4.910710873,0,6.189430524,7.169745064,5.887597117,4.501598169,5.575886811,5.451252823,7.413675304,6.19150066,5.903954354,4.669390383,6.362908514,5.837698081,7.244086428,7.244705263,1.781254735,7.851309472,6.188942446,0,6.236236574,5.251582088,5.120100864
ERBB4,5.525030511,0.909568641,7.777188596,9.876340046,3.138864373,2.1638491,0,3.366982881,2.471654467,6.797901446,1.878986724,1.82965861,6.606638252,7.401198506,7.533529437,7.357246095,2.782927228,6.997053591,2.632983632,1.770830497,1.945681065,4.496064841,0.914234188,10.58617848,2.808785556,2.605926272,3.538082934,10.72125179,6.807158238,3.192213894,9.162451424,3.522139992,9.361323044,9.695067022,7.792982323,1.608804606,8.582973071,3.870154356,2.587654306,8.369096394,2.71800659,2.945611205,0.876738044,2.924938871,9.403991712,4.886644183,6.408411129,4.20852888,3.985359981,3.20862417,1.08369441,3.197220933,1.890411762,5.943136909,4.924301671,7.206801801,9.296528995,4.690397475,7.776016884,9.387343415,7.741486784,5.485346321,7.55501501,1.677865789,2.46171857,0,6.192997163,2.137370261,10.8526943,5.152012129,2.407607834,4.895519451,11.25037747,4.927922439,6.001831014,6.917131157,9.44421296,1.73432343,0.948497855,4.236268821,4.945794446,5.886816315,5.29480222,1.58380034,9.771438448,0,1.144712387,0,4.170792072,1.433394584,8.863554771,5.314414603,8.530672711,8.877162378,8.424296351,1.094067877,6.790719592,0,0,6.174394942,4.913775334,0,5.591389423,0,9.267103307,1.253301266,9.454114604,7.277925827,5.433288413,9.03323545,8.323681871,4.208097971,7.310786838,8.179370275,7.101867542,7.505256154,0,3.085827155,8.301063914,0,6.456305993,2.285158226,6.875689451,7.300327514,7.066132228,4.192195246,5.840488548,2.185362161,10.1042706,6.163330996,10.48288409,7.35687369,6.787203479,8.00783904,3.514798394,2.882605995,6.692122226,2.953078226,6.373441101,7.50343253,6.365359184,6.474774955,8.061200378,6.920845086,8.474468086,10.81402236,7.484728551,0,7.509974599,7.227075358,5.919085356,2.401774526,4.203133163,9.452366116,1.768007686,7.760546701,4.380360527,6.480477854,0.870709232,1.184621828,1.688136106,7.997251458,2.41205777,0,3.604079126,1.599813636,6.159764673,10.43060388,0.550014103,9.192319615,9.317397015,7.232534783
ERCC6L,0,2.174385653,0,0,5.384626708,4.202060385,4.312604137,5.320590637,0,0,1.878986724,0,0,0,0,7.025120568,3.918189405,0,0,0,0,0,0,0,6.990340488,0,0,0.999648923,3.079667972,0,0,5.265269553,0,9.709735805,0,4.678065277,0,3.522257683,5.885817935,0,1.259970026,9.636799723,6.18814025,0,0,0,0,8.454352674,5.508282032,0,0,0,4.73986955,0,5.327411763,6.523263167,0,4.265650228,6.935587521,0,5.890374356,2.941289377,3.302347063,0.793422285,2.131439383,4.484445724,0,6.065057738,1.408151564,0,2.407607834,0,3.818734566,5.478066163,0.800709926,4.826259692,0,0,3.901874132,0,0,7.219859895,0,0,3.444306635,0,8.516183312,5.385267014,5.577621597,0,3.587090787,7.846812886,0,6.82702512,1.550778516,5.93408733,0,0,7.296036531,0,3.123410862,0,3.913017321,6.651290827,0,0.758671117,1.146948935,4.956857906,6.188423704,1.720427083,0,0,6.234251766,5.359795644,5.653057316,6.014057994,2.334510424,0,5.191012122,6.708649304,0,5.584192229,1.028269975,5.341121757,0,0,7.18412473,7.535409889,3.764259979,5.336749146,1.173943565,3.299609953,6.266020326,0,0,0,4.711174238,3.086330135,2.979927674,6.079546464,4.122280173,4.816022647,6.743870079,4.049727287,4.856165372,0,1.004734433,0,6.242912526,1.834242888,0.794671967,6.423471404,5.773706018,4.697335734,7.761042606,6.643883004,3.076388512,5.652549092,0.870709232,0,2.938700466,6.207388356,2.41205777,3.780977429,0,0.491810328,5.696656197,0,6.385600172,0,4.085535,4.753980784
ESCO2,0,5.624001629,5.779654844,7.086050025,0,7.542009914,6.902299321,6.255213846,2.471654467,0,3.754685465,9.27298733,0,0,0.914199476,5.449829717,7.536905203,5.651249318,1.451202367,6.571185825,0,0,7.644057422,7.779412682,6.738041692,8.82628773,6.107364347,2.806753024,6.098595471,0,6.135596558,0,4.10087357,0,0,1.017918417,8.099774606,0,3.703421111,6.86702097,0,2.156808735,0,0.957587262,0,5.888643081,8.617135256,4.930580185,7.484610188,5.468733068,1.076054175,8.090485416,4.224420497,5.028519297,0,4.794154107,5.477819467,0,6.026620384,6.073980526,8.769538676,0,8.810494065,8.005157483,3.968400258,0,1.86394874,0,6.206023059,2.645814154,0.780441421,0,7.322635747,9.379691175,0,0,5.837409539,6.268233883,9.409044261,0,5.923210476,0,3.752152995,7.540007742,6.850157971,3.111215178,3.149199702,6.726813745,6.0358178,8.95520012,5.861816444,3.678955148,6.612067617,7.161410432,0,2.965046667,6.293274566,3.439670908,7.414245012,0,5.735708429,0,6.731288119,7.4429529,5.47757862,0.899109344,8.059848853,4.67357809,6.778677691,6.685282427,10.00447166,6.850068322,6.423031744,6.567327375,6.552389535,5.681153179,5.969655102,6.371142321,5.231141645,6.868645422,6.003884444,4.47980021,5.162928205,6.654659731,7.171202324,4.49825196,6.478127153,6.417164648,6.278647806,4.851046657,0,5.815010546,3.746634266,6.520450246,6.45611524,5.038877426,6.829903592,4.001498841,5.820726364,4.914071858,3.298509726,0.790159744,6.364027706,3.804011206,6.504381993,5.791698275,7.434656431,4.596920924,6.351549188,4.308606728,0,5.175250199,5.675096667,3.460134952,1.768007686,3.996038863,5.345302235,6.441726823,5.093495281,5.005087776,7.961361719,5.813662154,5.512532257,5.642979206,6.848288335,4.304416116,7.073384661,6.107643054,7.637861643,4.824039548,5.806373212,4.43915036
ESPL1,4.624608794,6.721520069,2.406742301,5.492180791,0,0,3.033689589,3.863177784,4.700848818,7.517139789,6.160376632,8.18140308,2.750495652,4.522502603,6.001424425,4.553235315,5.27231561,3.168728716,3.273783237,6.197218717,6.655736151,3.076640564,5.219838626,5.274504243,0,0,5.098643285,2.99938556,6.174506433,3.533832737,4.529688914,4.246452065,0,8.100301662,3.179136257,4.033416525,6.188350733,5.651106415,6.603109149,3.287968559,8.467245384,0,0,6.438415909,4.471783536,0,0,0,5.91537347,5.129667375,5.887811396,0.932052934,3.564334379,4.129879559,2.22358653,5.912253393,5.82077233,1.820737437,5.719228401,5.761853849,7.072997389,3.308588936,7.876768977,5.419246082,2.730293635,1.700896265,0.910739303,0,4.526877664,5.72338565,7.055811332,0,6.056460562,3.919479594,5.436015613,5.090483494,4.735350582,3.193033618,5.704385701,2.148000206,6.279470775,5.03252364,2.582501677,2.114136179,2.733079122,5.292984375,3.439842728,0.873857349,3.112874264,1.433394584,4.649687476,5.506304887,5.421081334,5.596464466,4.199104375,0,4.3462392,0,3.518546015,2.828807245,3.382498689,6.924741895,5.135659261,4.236061399,4.950503849,0,2.550359711,5.022578102,0,3.641164177,0,0.789472876,3.753824647,4.717180682,4.202184613,3.304239637,0,4.698657149,0,0,1.315081441,3.206740599,4.299508029,4.147847975,1.824351441,5.004682264,4.803566371,0.773727932,4.564279322,5.287397465,4.741664271,0.796770284,2.34591393,5.617570369,4.727725816,1.272993366,5.613243089,2.246914082,6.291218958,2.712006757,3.388236768,1.948550905,5.088263988,3.269790208,7.07623084,2.722365968,5.36677555,0,0.844037481,3.12060522,3.398286189,3.878773251,3.886564398,5.411884963,3.563920578,6.157039899,6.174967778,1.932540316,1.801442122,2.606951975,6.668868713,3.767262414,5.151185479,6.212832545,6.496342921,0.491810328,4.92720161,3.699614167,5.647725148,5.738072054,4.800688256,3.219489412
ESRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.863064245,0,0,2.032720431,0,0,0,0,0,0,0,0,0,0,4.353253314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800709926,0,0,0,0,0,0,0,0,0,0,0,0,0,7.528520996,0,0,0,0,0,0,8.569881694,0,0,0,0,0,0,0,0,0,0,0,0,1.098778343,0,0,0,0,0,0,4.91171914,0,0,0,0,0,0,0,0,0,0,4.525494387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.483181267,0,0,0,4.256884888,0,0,6.152447551,0,0,0,0,0,0,0,0,7.131325555,0,0,0,2.41205777,6.077483629,0,0,0,0,0,0,0,0
ESRRG,0.837064106,0,4.347835774,0,0,1.194088697,0,0,0,0,2.192474611,0,0,0,0,0,0,0,3.884676637,1.739903533,1.945681065,0,0,0,1.266411833,0,0,1.574845781,0.86390819,0,0,5.020858298,1.73308347,1.300355823,0.833736786,0,1.911475986,0,0,0,0,0,0,0.957587262,0,1.00760838,1.173202925,4.085127974,1.484995518,0,0,1.813577973,0.83604447,0,0,0,1.683646008,0,0,0,4.660994811,0,0,0,0,0.443781231,1.43681042,0,0.267822834,0,0,0,0.865217469,1.161244711,3.059695428,1.097872585,1.437825421,1.033691094,1.362591728,0,2.221443638,1.05023955,0,0.73626841,0,0,0,0.854059019,6.143832417,6.455188161,0,0,2.111535192,0.400366799,0,0,0,6.740771657,5.017042628,2.106616965,0,0.972271597,0,0.753879865,0,0,3.548351716,2.308856094,1.764532312,0,3.888391366,0,0,0,0.976038746,6.142194709,0,0,0,0,0,6.124464969,1.028269975,4.618788946,0.885308228,0,2.553670367,0,1.175555791,0,0.686427794,1.263451946,6.311238076,0.777511301,0,0,0,0,0,0,1.178053205,0.297237571,0,5.005499512,0,0,0,0,0,0,1.980419638,0,0.36772763,0,0.673957665,0.496668,0,0.605204629,0,0,0,0.766302854,0,0,0,0,0,0,0,0,0,0
ETS1,2.66203939,1.590591386,3.092515734,2.446235713,2.825882818,0,3.979423763,4.812736965,1.798259343,7.000411405,4.310730103,2.300881962,7.115176911,5.785882224,5.077247899,5.412247388,5.143787159,4.504241422,3.289222685,7.092356171,3.931775649,4.619912006,6.683021366,2.828341875,6.215460308,4.472439681,3.703969466,7.921498506,0,5.774123529,0,4.356070555,5.79937734,4.094590703,3.837845219,1.017918417,4.058781081,6.295457715,8.848712602,1.863532191,8.511702069,0,5.447815983,5.91864969,4.856894821,5.67294502,3.620124439,0,3.360931165,3.501626145,3.015454776,7.117958724,5.854385075,5.943136909,5.53200146,4.935607812,4.536630925,5.857328083,5.392907295,4.455072346,2.556809729,3.412821708,7.746147754,3.670261965,6.34038205,4.807990788,4.46786686,3.571130529,5.997380586,6.394019048,0,5.298388182,7.372113958,4.056481153,6.038608355,4.301132008,6.043227252,6.856971079,7.539489061,5.352401685,2.395062372,5.03252364,4.446743186,7.744218912,2.784253241,8.627570563,5.454569408,2.77319843,4.902263886,5.514577242,3.950538568,6.952613544,5.020715473,3.612359375,3.862635731,1.658109598,6.544740935,6.741651373,5.718782325,7.075964578,5.563363939,5.476041113,4.176124507,4.795276023,5.480243962,1.149128848,3.857239382,0,4.608460365,7.725125884,2.278418514,1.968559445,4.034082965,6.467732684,4.047940153,3.981569796,1.595455381,6.258266532,5.806060344,6.507345156,6.765108492,3.15747857,2.505407369,3.790136235,1.911399775,4.268555248,6.119778515,0.773727932,6.661429858,3.726660126,3.622818733,4.042763608,5.715509578,4.279130825,5.586539391,4.648616018,4.618752341,5.856719339,4.218321504,6.325101131,2.863082186,5.59059589,4.524757321,6.362636431,7.5992001,5.314581564,6.878997488,6.460231755,3.937264525,4.369568201,6.915918968,5.031461571,5.568367146,3.137371554,7.026508705,6.391241976,1.51850819,4.83698699,5.755633842,4.153105844,4.936968386,3.908631053,10.61321372,2.256013781,3.604079126,1.72917745,5.084181432,6.265903791,4.45244931,4.533823484,5.987700868,5.015744262
