X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
ANKRD50,1.492493658,8.753981085,5.916681981,0,2.619164438,6.094806106,7.541608962,0.964174378,2.97526426,1.803170275,1.727758539,0,1.838266425,3.606917003,6.428633292,3.36946235,3.247255147,2.394711018,0,5.501184189,3.913071693,3.996710982,0.966715585,2.381457675,1.858244829,9.77265961,2.914413421,1.284610096,0,2.835276338,0,0,2.535960764,2.364741009,0,1.763556454,2.619103396,0,0,0,1.800936981,2.540239145,7.283765905,2.467383357,0,7.658604535,0,1.137705838,0,0,5.15389686,5.043479448,0.755153475,0,0,0,6.894119919,3.506653916,0,5.554839141,0.846549682,0,3.500526148,7.59936213,6.925406689,0,2.577388613,0,5.039565624,8.090296032,0,5.41171902,1.330355449,0,1.00458362,6.300249482,5.602463282,4.36980371,8.361684383,0,8.718881577,5.641625431,3.151519217,0,0,0,1.758441818,0.605764921,4.280150305,5.999156578,0,0,2.171544716,0,8.570583386,0,0,7.473828303,2.950035419,3.657624736,0,5.076785594
ANKRD6,0,0,0,0,0,3.854933191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82989373,0,4.957931658,0,1.77902575,0,0,2.585660218,0,0,0,0,0,6.736248216,0,1.384030194,0,0,0,0,0,0,0,0,0.884653055,0,0,0,0,0,0,6.418864034,0,0,0,0.833002182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488054558,0,0,0,0,0,0,3.549065599,1.851569951,2.633920288,0,0,0,0,6.330894656,0,0,0,0,6.757481666,0,4.797671248,0
ANKZF1,4.671611093,1.297207841,0,0,0,0,0,0,0,0,0,1.437818871,0,0,0,0,0,0,0.715017749,0,0,5.760321752,0,7.00587065,0,2.59007909,0,0,0,0,0,0,6.79949509,0,0,0,5.43223077,0,0,0,5.057903441,0,0,2.007290765,0,1.161734081,3.991004389,0,0,0,0,6.261440277,0,0,0,0,0,0,0,0,0,0,1.719337801,1.286963944,3.184830338,0,3.887683293,0,0,0,0,0.790166769,3.871036937,0,0,0,0,0,0,4.999843384,0,0,0.907822859,0,3.857052233,0,0,2.636416729,0,2.446759284,0,0,0,0,0,0.62174495,0.65460619,2.409076946,0,0,0,0
ANXA3,7.711365081,4.467252113,7.389390561,8.834306782,3.259006606,5.778145481,0,5.513948489,8.665251705,6.257874977,7.102401638,6.969545901,2.032439828,6.423108646,0.799065011,2.852660804,2.736326853,7.711293172,8.624437813,6.075489692,8.27806324,6.450488005,10.40513062,1.768109778,0,6.552966687,0,4.399599637,4.662173236,5.96273294,7.604038436,0,9.371865811,6.947698334,7.52602059,9.919932559,1.020581334,2.087344183,8.633317323,8.167787851,6.498900638,6.980004837,7.754792383,8.111653292,6.578134203,6.043437339,4.890198402,7.406361061,3.352949527,6.955367886,0.648235458,4.500350193,7.181210142,6.424457346,4.950875842,5.660132391,5.866868715,7.279270357,7.642478756,5.379627954,3.694766884,8.251480677,8.890376931,1.546060617,8.876201058,7.327747012,5.020933118,0,7.178656435,8.83533251,5.985082099,7.691133926,7.053571674,6.27484881,7.247497039,6.729063133,7.738429928,7.67273837,7.604876537,5.896351954,5.779820147,8.726268023,7.110493898,8.713330077,0,3.956380038,8.455128153,6.01475292,8.038685173,6.890657969,7.12308665,8.000259442,8.99664366,5.819892616,5.672549637,7.095515831,0,8.090719368,7.923315483,3.266215529,7.006471277,7.603065741
APBB1,0,0,5.114672987,3.092218693,0,0,4.632004062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024460648,0,0,0,0,0,0,0,0,0,2.077218738,0,0,0,0,0,0,4.273451241,1.765796559,0,0,0,0.556091571,0,4.981045653,0,0,0,0,0,0,0,0,0,0,2.507335703,0,2.945245718,0,1.836632352,0,1.855836801,0,0.81337948,5.460713109,0,0,0,0,6.420744228,2.077386003,0.80241531,0,0.524170022,0.586960339,0,0,0,0,0,0,0,0,0,0,0.604854013,0,0,0,0,0,4.559704361,0.528629408
APBB2,7.416267663,8.739590046,0,2.252183486,1.440764666,4.804198149,2.205575,2.264172146,9.689697321,0,2.763811241,5.137007233,4.326316363,5.966062393,0.799065011,0,6.395262754,6.597250258,1.834312225,8.699587269,9.543831101,1.412845654,0,4.541779689,0,8.798914217,0,0,0,3.88828432,4.343917124,4.000784908,0,1.253102165,0,1.763556454,0.799659393,0,4.644250661,2.543469542,3.60645295,7.345830072,7.798866811,6.937411305,0,1.177603411,4.888803683,1.168847949,1.813041701,0.796705863,4.386154268,5.80794313,7.962195694,0,5.544321781,4.29706058,5.929659393,0,8.791473118,4.466830502,6.05424095,1.199967517,0,5.540610978,0,6.866805034,1.929794811,4.63408799,0,0,8.656008454,0.790166769,0,4.44476624,3.46906637,5.640251719,0,0,0,5.393283341,5.292019982,3.842231403,0,0.586960339,4.443152079,2.322803248,0,0,6.786508038,6.82840065,1.19002091,3.572417607,9.372613862,5.729053197,0.604854013,4.910001645,2.30587107,6.321414083,6.399644874,2.643320935,7.875339026,0
APC,4.037106907,2.918171704,0.609508944,7.534790222,5.337599906,0,1.288151264,1.945922334,5.101795171,0.871807566,3.894601419,6.83037256,1.021707396,0,1.687024545,6.078726285,0,3.784101138,2.759908037,1.591331151,3.375215929,1.412845654,5.956073316,0,1.858244829,0,0,3.265582753,0,0,0,0,0.847947427,2.364741009,0,4.151159592,5.287739789,0,0,6.229941013,6.140881041,0,4.575026362,1.707170961,6.58759101,4.849918733,1.443232008,3.406328262,7.882800348,5.756846423,1.708849624,0,5.329311443,1.038831614,3.398117351,5.566330037,0.517259394,6.200890097,8.379865811,1.741646241,0.846549682,6.683244209,7.913944202,7.433232463,0.511945564,5.811981626,9.20065961,2.527635977,5.930348681,7.444236661,1.630262453,1.29780693,8.075931322,4.539878669,6.168896449,0.921689069,0,1.89288445,0,1.384165417,6.361757404,5.822578001,0,8.631624168,2.335483401,7.609190081,2.062731972,3.579843076,6.886941487,2.446759284,5.064632812,7.057916579,1.586350939,5.504468106,5.799258551,1.387475868,3.502757216,7.046447798,7.110752465,2.882092239,7.780940331,6.587214769
APEX1,9.185635077,9.290679639,8.148974826,7.647413547,4.54166428,6.76494057,7.778077163,8.845887006,8.866664438,10.430637,10.14560172,8.693588616,7.650353567,6.469366196,8.030504567,8.881060436,9.361551498,7.783482554,8.126186408,8.713561612,3.913071693,9.038795884,9.61663587,3.235919865,8.385459881,7.692608528,7.603202895,7.614090765,6.277195837,7.793925923,8.801474919,9.847815333,8.423635221,10.07363898,8.442889228,9.050139408,6.886012759,7.033269015,9.274346519,9.396943719,7.998069202,8.141107221,7.977718578,8.926229179,9.131667991,8.160823618,8.332370224,8.643728334,8.981397659,8.765434195,8.985966708,9.908163693,7.585672907,9.01594031,9.280610498,8.496125421,8.598332653,8.820700042,9.011481756,7.705832899,8.502197045,8.202861105,8.509469498,8.837810803,7.305456546,8.870674061,8.832088893,7.470468803,7.571558872,8.03067703,9.137586888,8.37473571,7.185974035,7.695512715,8.557642045,8.600211132,7.67265738,8.806301385,8.984800518,8.370355269,7.497207549,8.733823408,7.450618114,7.270764282,8.604978891,8.32016344,8.523360637,7.362322563,7.995024757,8.555477332,8.853224858,7.983867306,7.278193139,9.20105241,8.327809877,6.868243026,9.104904724,7.164310056,7.762795803,7.444381273,7.432145666,8.3099684
APOBEC3C,0,0.789740926,0,0,0,0,0,0,0,0,0,5.659556228,0.599470328,0,7.548945419,0,0,0,6.593424938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.994203134,0,0,0,0,0.638729958,2.007290765,0,4.082015465,1.101781725,3.515596744,2.591594901,5.497255948,0.663816083,1.744765297,0.755153475,0,2.657550091,3.199346172,2.900819956,0,0.558322741,5.858815186,0,0.829324561,6.333976182,0,0,2.785131355,1.023156872,2.527635977,3.429302854,0,0,0,0.81337948,0,0,0.533230334,0,4.101019688,0,0,0,0,0.588633721,0.625031897,0,0,4.207404479,2.509966509,0,3.873909173,5.669342894,0,0,0,0,2.233001621,5.654615138,0,0.489194367,3.768123188,0.905970348,4.387084349
AR,0.93120991,0.789740926,0.609508944,2.252183486,0.893225161,8.403769857,4.075844046,1.536994543,0,5.291967966,0,0.650491863,0,0.950095652,0,1.519538924,2.515955393,0,0.715017749,0,2.507955623,2.112779088,2.268298087,1.768109778,0,0,2.639548981,0,3.423278778,0,0,4.000784908,2.32183903,1.620727577,0,1.763556454,7.959569882,0,0,0,1.164935739,2.279020548,5.985939539,3.330672601,3.68039987,0,0,3.828163796,0,0,4.171327276,6.534571011,0,0,0,0,0,0,0,5.533579941,0,0,4.862324457,0,5.838656654,0,0,6.358016863,1.612306479,0,0,0,0,0,1.327426694,4.885598131,0,4.947267301,1.265074256,2.440440705,6.070768047,2.445600251,4.837977456,0,0.535743379,0,4.981213602,3.579843076,0.485989834,0,0,0,7.43273172,0,0,0,0,0,0,4.032824694,2.633083594,2.439777592
ARFGAP3,1.492493658,0,0.609508944,2.252183486,1.440764666,3.854933191,0,0,5.329944708,0,0,0,0,0.950095652,1.310308835,0,0,1.645867077,1.834312225,1.591331151,0,0,0,0,0,0,0,0,0,0,0,0,9.090001292,3.507985445,0,0,4.286678102,1.392221366,8.54278776,1.384030194,0,0,0,0,3.993798787,6.256877986,0,0,4.840566854,0,2.61005067,0,0,0,0,0,6.343576466,0,0,2.044587859,4.443147555,0,0,6.607173198,0,0,7.869983906,0,0,0,0,0,0,3.509537312,1.00458362,7.054348665,0,0,0,7.592587415,0,0,0,6.521619794,0,0,0,0,0,5.732020498,0,2.280074093,0,0.606249443,0,0.62174495,1.103244081,1.792282778,3.031429141,5.499700899,0,6.540309547
ARHGAP28,3.775708326,2.918171704,1.859452388,0,2.807615589,4.804198149,0,6.371235054,3.29647935,0.871807566,2.761353499,7.663105133,6.927148375,2.720717223,1.985461244,2.579819966,2.255745585,6.066307138,0,2.329567108,0,0,6.533268605,7.527141723,0,6.864065928,1.206544499,0,5.831236236,5.813297782,3.416539587,8.000833951,0,0.758530858,2.915888522,2.533733248,8.441633383,2.087344183,3.953362867,0,3.277334043,7.174578053,3.666315359,0,3.814032744,0,5.6176543,7.961853823,0,4.280084363,0,0,7.122068263,4.628054339,1.60633702,0.540767008,1.658174527,4.098023962,7.757718122,0,7.715118815,0,6.088860935,9.658762924,0.889040337,7.460358251,5.514666802,0,4.593699032,5.365504761,9.550768314,0,8.983377055,6.929762738,0.588019865,1.479573941,8.88807635,9.859019634,1.265074256,0.488054558,0.456290186,1.688744903,6.813080902,0,2.200853203,7.985013811,0,0,2.434564439,7.15990072,0,7.551799076,5.19184971,4.614906826,5.687060987,1.657612874,0,6.757207979,8.363227423,2.357039134,9.045301546,0
ARHGAP29,3.775708326,2.609128001,0,0,8.238393878,5.778145481,1.957653937,8.990997555,7.829799902,0,0,1.713173657,2.844370035,8.953964636,0.742761244,3.814443631,3.096197907,1.645867077,0,0,0,0,0,0,0,1.81174168,0,2.431530923,0,0,0,0,0,7.482074713,0,5.382694785,2.354718754,5.379226924,0,0,0,0,2.715800977,0,6.078290499,5.585441758,4.356519173,5.255861913,7.411630564,6.848687733,1.708849624,0,0,5.93333881,0,0,0,0,0.959853593,2.693703158,0,0,5.401607988,0,0,0.618921763,9.265532389,0,9.237972162,6.661186211,0.607790269,6.902975761,8.470333063,0,4.366259598,7.984142574,2.060873222,5.234037348,5.173510168,0.488054558,2.194947112,2.939468026,0.524170022,6.364607601,7.718053657,8.684133539,0,8.364867429,0,1.183944818,0.51317421,0,6.857804784,7.837446927,6.826525202,8.873242894,1.103244081,6.956375152,0,5.770863907,0.522961861,0
ARHGAP42,0.93120991,0,1.036664806,0,0,0,0,0,0,0,1.108400089,0,0,0.950095652,0,0,7.665377565,0,0,0,0,0,1.949780912,0,1.858244829,0,1.206544499,1.284610096,0,0,0,0,0,0,0,3.353614436,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06545197,0.648235458,0,1.907369311,1.038831614,0,0,2.626393802,2.330909967,0,0,0,0,7.335387325,0,6.068473925,0,0.634188836,0,3.622428317,0,0,0,3.334550737,0,0,2.768323429,0,0,4.931592846,0,0.456290186,0,2.74316552,0,0,0,0,4.145443722,0,0.710160238,0.51317421,0,0,0,0,0.62174495,0,0,0,3.021809026,0,5.568901556
ARID3A,0,0.789740926,0,0,0,3.854933191,0,0,0,0,2.159691304,1.437818871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284610096,0,0,0,0,0,0,2.915888522,0,0,1.392221366,0,3.61703414,0,0,2.587994101,0,0,2.033213115,2.325295862,2.678384848,0,0,0.648235458,0,0,1.038831614,5.38872542,1.495174729,0,1.955851043,0,0,0,4.735314117,0,3.269158885,0.511945564,0.618921763,0.634188836,5.456028854,0,0,0.607790269,0,0,0,1.00458362,0.921689069,3.775003206,0,0,0,0.80241531,0,0,2.812486641,0,0,0,0,0,1.825355504,3.190514585,1.960797749,1.32317775,0.606249443,0,0.62174495,0.65460619,0,3.441916928,0.459257856,0.905970348,0.914653429
ARID3B,7.546194361,2.609128001,6.384415071,7.776853635,4.311874944,6.574189324,7.078095962,4.685077564,6.414967714,3.340490565,3.894601419,4.765871533,5.836743703,7.520549746,3.839910823,4.858225295,8.942339487,2.394711018,5.907330886,5.940123874,5.581391826,6.89537416,4.087891906,5.578337778,2.644162232,3.465012454,8.848400164,1.953199698,3.423278778,4.490491999,5.477353594,6.248753721,6.809818526,7.43636566,5.905021227,5.927979956,6.345239407,7.038806139,7.892919926,4.981365243,2.850231633,5.439234722,5.321461119,6.559240185,6.429547864,6.473228216,6.248170217,4.00034771,5.478096205,5.590252613,6.757693704,6.243642887,6.14593887,6.173587336,4.635507311,7.306900362,6.346025878,6.665641441,0.959853593,7.21609032,1.763235534,0,4.396209196,6.755560727,4.55927835,6.411242114,0.634188836,6.439501572,7.269326263,3.881265593,5.31362035,2.919048106,5.362669701,1.689818164,5.986287818,4.018246131,7.102371237,1.236881351,5.700163565,4.605733311,4.566362369,2.939468026,3.220951183,3.86355425,6.258118416,4.952085453,4.144313653,6.126718349,4.366446447,5.970177783,5.421705003,3.344891517,3.859919651,7.329327682,6.227993791,5.963839584,5.867647177,4.747820435,6.781207851,5.361322041,7.049692994,6.918067037
ARID4B,2.877375507,1.969032927,1.859452388,3.619659479,3.961113981,6.76494057,4.673360478,2.524749143,2.299329259,2.364508323,2.761353499,1.944302375,1.613833715,8.68977093,2.627562896,3.453820671,3.508869609,4.945374681,3.120690501,4.256969312,2.507955623,2.935549024,3.110211153,4.423015301,3.150070402,1.81174168,3.943570943,0,6.344369265,3.11619735,3.416539587,0,3.510860354,3.822074656,2.915888522,0,3.945074631,0,0,0,2.240832336,3.757430915,3.787644787,6.528181745,2.722305402,0.694774038,3.173666481,3.945767242,0,3.187202694,0,4.470057155,1.907369311,6.029637229,0,0.540767008,0.897215375,5.843478559,1.939353528,0.833002182,3.167029099,0,4.648174869,0.565642677,0,0,0,2.527635977,8.435167114,7.882535511,0,5.199061496,7.611663728,0,2.329254913,0.533230334,7.06867386,4.743127935,8.28590827,4.742186621,0.80241531,5.434677054,8.800225305,8.541536135,0.925526965,2.469518034,0.482560079,5.249701811,5.729199419,5.359911388,7.474595205,7.467417638,5.444646118,4.991420908,7.161738415,9.300491054,2.15222144,8.60242438,5.151186081,8.20026354,0,4.258886817
ARID5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605764921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARL4A,8.260292526,0,1.036664806,0,6.256340287,0,0,0,6.926122513,0,0,7.989620084,8.416091112,0.950095652,8.106065724,7.088345636,0,9.089796903,0.715017749,7.810399712,2.507955623,0,0,0.679440463,0,8.321268065,3.815413594,2.408300489,5.484620908,5.96273294,0,3.460192748,5.517166792,0,5.905021227,7.224109163,3.358765676,0,9.953837001,5.84169034,6.684580984,7.184931128,5.998562124,8.114289543,7.421626044,7.262140788,3.346186304,7.542626948,0,7.504068547,8.940551518,4.821520326,6.654387052,5.396706134,7.380478503,0,5.434992287,6.881487833,5.549606209,5.267035629,6.364851068,5.003338288,6.996389757,0,9.107586168,7.098818026,4.809989427,5.862826379,2.201776344,4.674033204,7.211671066,0,0,0,0,7.303371952,0,6.99851986,8.665739487,0.488054558,7.194319634,0,7.565182691,7.545111932,0,1.896524656,0.843535056,6.240606492,8.455646134,7.693900914,7.866543881,2.861493328,2.702201739,6.117297123,0,5.371737882,5.384299202,7.438407273,6.95815603,7.459207806,8.714448529,8.786197932
ARL4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206544499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.501918649,0,0,0,0,0,0,0,0,0,0,0,3.39108959,0,0,3.846110728,0,0,0,0,0,0,0,0,0,0,0,4.39570632,0,0,0,0,0,0,1.479573941,2.876718377,0.747123103,0,0,0,0,0.907822859,0,0,1.493357796,0,0,2.537683075,0.710160238,0.51317421,0,0,0,1.624474992,0,0,4.035417766,0,0,0,0
ARNT2,0,4.157773237,0,0,0,0,0,0,0,0.871807566,0,3.254828181,0,0,0,0,0,2.394711018,0,0,0,0,0,0,6.654996742,0,0,0,0,0,0,0,3.608707037,0,0,0,2.030762934,0,0,3.41410672,0,0,0,0,0,0,1.443232008,1.137705838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.973410672,0,0,0,0,0,3.627588945,0,0,0,0,0,5.991291509,0,0,2.445600251,0,0,0,0,0,0,0,2.063478461,3.696130877,0,6.884707573,0,0,0,0,3.803725799,5.504705881,0,0,0
ASB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540767008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH2L,0.93120991,0.789740926,0,3.092218693,0,0,6.565897036,2.264172146,6.238853417,0,1.108400089,7.72649209,0,0,0,5.13865987,0,7.055502022,0,3.915798854,0,8.416883042,0,5.368130638,6.496215319,6.253984656,1.206544499,0,0,0,0,0,0,0,0,0,2.354718754,4.569706971,0,2.543469542,5.392099808,0,0,0,0,0.694774038,0.653608475,0,6.61779145,0,0,0.556091571,0,6.333057133,0,0.540767008,0.897215375,0,0,3.66912061,6.944060243,0,0,4.616021643,4.422680528,7.196899512,0,0,1.346560879,0,3.223555157,5.079691521,0,0,0,4.489540618,0,0.747123103,7.628942774,3.240863531,5.740207148,0,0,0,5.780380275,0,0,0,6.183840095,2.267809894,0,5.56329079,8.149279743,0.606249443,0,0,0.65460619,0,2.049485851,0,5.998058166,0
ASNS,10.08308832,9.613929256,9.514578618,11.63376427,10.17177019,9.308479649,10.50561959,9.643383968,11.09382471,11.33251927,7.088988496,9.843612324,11.59126497,11.46694962,10.79098201,8.834618171,6.908867879,10.13664169,11.24415685,9.437888832,7.962729104,9.51678751,11.07231014,11.46381244,7.445377084,10.81465613,8.199459472,11.1792746,10.77394509,9.291507449,11.05681136,7.460264083,10.50481893,10.94765104,11.62116812,11.16474143,8.376138764,11.03365847,10.73580324,11.12329395,6.140881041,9.834857746,10.53820779,10.46529775,9.254314765,9.832619208,8.30990521,9.15185364,10.2774554,9.090391038,8.944825814,9.43641608,9.704036497,9.248993518,10.50239777,8.789678584,9.65902395,9.216120117,10.20633737,10.09599247,9.809076684,8.464127454,9.370488952,8.740662821,10.00396941,10.02669346,8.496544745,8.140622031,10.04717411,9.639220197,8.072795658,10.04016999,9.07738737,7.775865174,10.19712168,10.4544503,7.530874785,9.778649256,7.685770498,9.471616424,8.500859572,10.2229878,10.16383411,10.41424688,10.32815483,9.047918834,10.26988037,9.299833476,9.411671569,9.432635031,10.5487637,9.330215737,10.13458003,9.855051886,8.462074065,9.468315514,9.869885269,10.24512409,9.77632612,10.1609078,9.300526581,10.03375733
ASS1,0,0,0,4.959411574,0,3.854933191,0,0,0,0,0,0,0,0.950095652,7.521783823,0.698068518,0,5.643141941,7.994553428,7.10813685,0,5.294261302,0,0,0,0,0,5.088808456,0,0,0,0,7.302208424,5.005827232,5.076157756,1.763556454,5.438062335,7.925399907,0,0,0,0,5.151022279,6.777808367,3.369062823,3.27214752,7.12015075,7.016061829,0.87809057,0,0,0,5.073435899,0,0,0.540767008,4.350887737,1.447668185,0,0,0,3.367684091,5.988235339,5.872966656,3.488428358,0,0,5.456028854,0,5.480931202,0,6.548711607,0,0,6.435311384,0,0,1.601852168,3.497174087,4.532340398,0.456290186,6.033182377,0,6.598380375,2.67723024,2.2112832,0,6.653361174,3.51275882,0,2.276401822,0,0,1.031813777,5.342792548,7.129217817,4.548021109,3.519844631,0.53457166,0,0,5.804187883
ASXL1,0,4.767416639,0,0,0,4.804198149,6.463524676,0,6.495568322,0,3.195633076,3.758460096,0,9.353880171,3.59688705,0.698068518,0.958993055,3.250572835,8.122936562,0,0,0,0,0,0,0,1.206544499,1.284610096,0,2.024460648,0,8.536110341,0,0,0,3.033162695,0,7.05105494,0,2.077218738,0,0,1.920213112,2.962659562,0,0,0.653608475,0,0,0,0.648235458,0,0.426431767,0,0,0,0,0,1.273616584,0,0,0,7.299090485,2.757142785,2.140050678,4.093544084,0,0,0,0,0,0,0,0,0,4.489540618,0,7.071286004,3.084876845,0,6.71141637,7.927125944,0,0,0,2.469518034,0,0,6.877241395,1.183944818,0,4.376239915,0,0,0,0,6.346709922,0,6.391652066,0,0,0
ATF6,3.045267542,1.301479729,4.676257296,3.619659479,7.60577148,6.665076121,1.960329649,2.264172146,0,5.668798483,7.10519051,3.822021822,7.728616738,0.950095652,2.301370265,0,0,0,2.762638129,0,0,2.118314168,1.545136242,5.854232919,0,0,0,0,0,1.350237394,0,6.346897372,0,0,0,0,6.128379864,4.239499304,6.100660065,5.790993579,4.529001934,2.974382538,1.42031712,0.817719047,2.043745448,1.161734081,0.65885483,4.688536861,2.181456146,0,6.181525895,7.194341285,6.69402886,5.437299705,0,6.604996878,3.392920977,6.058937039,3.628738989,0,0,0,3.509267772,3.348132254,0,2.785131355,0,0,4.597382182,0,7.630160913,0,6.384013989,1.699739061,0,7.664465232,0,0,7.095895477,0,0,0,0,0,5.078004624,5.293664099,6.895857767,5.137627812,0,4.70610835,4.871832235,7.794027601,7.191595987,0.611190826,5.96503964,5.754188132,0,4.855789704,7.392963174,0,5.244487411,0
ATG4C,0,0,0,0,0,0,7.558262878,8.276392832,6.447750268,0,0,1.437818871,0,8.983352107,1.310308835,0,7.999251447,6.984500131,0.715017749,4.867195456,0,1.412845654,5.606421801,0,0,6.155798587,6.35906794,7.595784949,1.77902575,0,0,0,0,6.701455879,3.816993416,0,0,2.906756115,0,0,0,6.286690217,4.850394209,4.928256049,7.278829147,2.572658615,4.997621542,1.137705838,0,0.796705863,2.96476858,0.956474015,1.615149487,0.610966026,0,8.19355376,8.06343186,0.656166299,0,8.62507909,3.605818294,0,0,0.565642677,0.511945564,1.652100016,2.930695364,8.25757954,8.995840652,0,1.362761526,5.048239295,7.395477653,0.800788901,8.963243375,6.641309999,2.060873222,5.516557448,5.992881984,0,4.696250847,0,7.987475295,7.205666018,7.810513212,0.931847514,0,4.145443722,0,3.778178742,4.033751237,5.620963521,0,1.031813777,5.057066405,0,5.461527392,5.61590735,8.262356266,9.869535489,5.236484353,8.271289768
ATP11B,5.321769545,0,5.463055556,2.252183486,3.123651628,3.854933191,0.783309576,2.524749143,0.985917265,0,3.511541051,0,0,0.950095652,5.660443743,1.166498683,4.2227113,1.645867077,3.721215676,1.591331151,0,4.139648226,4.024158241,0.679440463,4.276469932,1.81174168,4.692036523,4.58367508,3.052386353,2.024460648,0,4.000784908,0,3.822074656,2.915888522,0,3.738209594,4.357404403,2.543582348,2.895275099,3.277334043,8.116278618,6.89572771,0.811525584,7.557235404,0.694774038,5.700598259,0,0,1.306997306,1.097727273,0,6.975262914,5.970208052,0.749828269,3.826561306,0,6.16660294,0,4.121774557,0,0,8.472673296,0,0.889040337,0,0.634188836,0,2.942337718,0.575862874,0.607790269,0,7.992673519,0.800788901,0.588019865,0,3.394673702,6.623923529,3.864548633,6.793073603,0.80241531,0,0,0,3.665837584,0,0,8.845503148,0.485989834,2.74929233,7.301748293,0,0,0,4.784612205,0,1.103244081,0,6.632619148,1.85751958,0.522961861,0
