X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
CEP290,5.416513058,6.682938261,3.934058723,7.986795322,3.990638172,0,6.257267583,0,6.204546177,7.270688217,8.125149922,9.143513371,2.22727743,1.36189336,3.243134314,7.381175551,5.881521042,7.486340891,0,6.047398629,3.633289785,9.449445493,0,9.707260804,8.231770302,0,0,8.29479345,6.301129621,7.664679521,9.540056893,4.952689115,5.628665311,4.797376114,7.991316827,3.940160302,5.464513983,2.865419499,1.001615686,5.381605735,5.962917669,7.350826524,6.046570514,0,6.816787966,1.014914512,7.256154688,8.035245805,3.073688124,4.679237465,6.310375761,3.678506719,1.338958766,7.724290641,3.060231024,6.215951844,7.668504126,4.017539221,7.214377102,7.887962815,7.268920761,1.31304904,3.620952225,7.006449349,6.456033442,5.593102785,3.827832213,8.164159885,7.279517116,2.138484532,5.726003201,4.895519451,7.146933039,7.267637396,7.804791026,5.090483494,5.7993958,6.95358867,7.410042956,7.77945051,4.478971301,4.834844694,6.436980688,8.264548893,4.680867357,9.923951161,4.585526789,7.876250386,7.433384737,1.460396061,4.835130228,5.159021111,7.443211409,5.883180117,0,6.613016626,6.962117853,6.897292605,7.756032178,3.304887529,5.847312682,7.03889812,7.061796553,1.616277041,8.202723628,8.686526023,7.690826759,4.874837147,6.311739726,7.163006,6.126970266,6.598742599,5.023298037,7.524940986,6.719513816,5.748880322,6.224953033,4.302020757,7.571662874,3.564146225,6.516406724,4.570510389,5.99761778,3.339654354,7.066132228,7.150411336,8.273476702,6.392880364,6.110635035,6.848626226,1.209645774,5.451476503,6.938967203,5.698149004,6.376347867,6.461437067,6.703642123,4.506567294,5.323381164,6.979386221,4.489678457,6.408322577,5.721780251,5.694594056,6.162788055,6.620235081,4.256884888,5.349472135,7.0712028,5.618182713,0,5.915264585,5.590267131,6.403463633,7.22701707,4.470550451,3.363697199,7.354306392,7.372226206,5.549341707,5.077165779,5.640219753,6.377197624,6.984711866,4.853005795,4.937966106,7.784912773,8.462632539,5.777040933,4.206180912,7.597902033,7.720708938
CEP55,1.337432407,7.678068008,0,0,7.072535597,2.993162809,7.314237011,6.105307806,3.335367552,5.424585344,5.394555887,8.240448361,6.915958351,7.440461767,0,0,0,8.240471508,8.297564598,5.549594176,1.945681065,1.314577787,0,3.894282819,1.766713018,7.576952055,0,0,8.196578654,8.616665989,5.677855901,4.805853112,7.300267385,3.551245213,0,0,5.906382667,6.636679894,0,4.403603556,3.603983669,0,2.589119477,0,0,4.61341451,0,0,6.462313159,0,4.477008599,0,6.807404122,5.975037218,7.6731515,7.548650096,8.00742491,8.193662187,7.81868392,8.236236018,6.848049197,6.035081282,5.079002933,3.29251253,7.822961279,6.628186628,4.147320086,8.044427772,6.985228727,7.59477558,6.408810214,6.279940386,6.535680642,1.122753502,8.078582039,7.307187993,6.569881666,7.169194351,3.809215945,7.207962284,5.580747975,7.793018415,2.113205837,4.028110562,6.147775836,9.362239087,7.361783353,3.458207821,6.8229253,5.959522669,8.28655992,7.271480809,9.04080384,1.752410614,0,6.735141054,5.943504822,4.623362724,0,6.967309916,5.664351792,5.10493699,5.561012871,7.013287173,6.27628504,5.261692462,7.899668743,6.967813787,6.973185842,6.715006349,2.046584312,4.727675374,5.743884317,6.776025215,7.368209119,5.69509271,7.593397737,5.634807991,4.020339293,7.442564199,6.808787463,7.289480481,5.098725422,7.433195734,3.776881811,4.382900703,7.109367965,3.627012659,5.3672057,6.149587221,2.864211914,6.150452751,0.861371572,2.215284465,6.979159565,6.000896751,6.196204589,4.553359704,6.523956403,6.489240871,7.299907065,3.14806083,6.497376377,6.132586707,7.417758075,5.852881703,7.064664968,7.222193661,5.320135132,4.428057825,0.794671967,4.784717098,6.53060832,7.186563515,6.985327061,7.896216553,0,7.596288796,5.733337556,8.289531658,7.012998409,6.536342027,5.152939227,6.788157548,6.404298465,3.123990244,5.482772535,4.086621098,7.0285488,5.855256779,5.405846987,6.991775318
CER1,11.85277173,10.02628693,11.47044585,12.75560659,11.91017763,11.25750863,11.70751761,12.44352464,11.41737873,11.72176798,12.33372333,12.55611585,13.12324874,12.31985055,11.31474179,11.06476024,13.03416508,11.36909605,13.23479803,11.99622487,12.11416931,12.54123275,10.97042901,14.33784928,12.31433491,9.380800354,12.68175808,12.40094009,11.27922956,11.62242885,13.50758091,11.6988242,13.53473873,9.975339847,10.90274266,12.12549634,13.60999305,10.48952497,8.302427341,12.650233,12.41450804,9.083970454,10.7703876,11.88219713,11.80066388,12.4414468,13.48688808,11.58569079,11.95906604,7.0875341,9.919176906,9.099393657,12.19960644,13.6580975,12.66173469,10.6737571,13.33540143,12.97747062,10.81511942,13.3096738,13.45521285,10.89679175,12.07281825,9.573879054,10.00543119,11.76865482,7.916127665,11.12472565,13.28193161,12.71664716,11.53831031,11.58810686,13.74720518,11.6947081,13.14382314,12.64577101,11.47755262,11.98426693,11.3916508,11.08552907,12.74515305,10.99781544,12.99531702,10.3530287,12.47001755,11.66554378,11.34779674,12.23516161,9.378924954,8.000688403,13.21079951,13.5213835,12.57259966,13.88884007,12.79471604,12.58060153,11.30941247,12.92931827,12.82246908,12.628858,13.09586003,12.73339564,10.30931132,13.50105888,9.87607763,13.4465985,14.61985368,13.74380115,13.20314486,11.79369049,11.21724621,12.95966706,12.85767167,12.17211872,12.63632589,12.09744613,13.32683957,11.65213928,12.35717179,12.52839446,12.23158048,12.01068029,13.00637152,12.26690283,13.39667823,12.36495967,10.43722598,13.28757713,13.12633554,13.42089922,12.68500447,11.69308827,11.95479663,13.36054326,12.4754304,11.74991384,13.65954071,12.37142305,12.97959162,13.00728901,11.56401982,10.17272892,12.19710552,13.19822941,11.43803305,13.25367167,14.04775884,10.79060573,12.02389251,10.59187676,11.14100642,12.62014311,12.93975741,12.01909021,11.88190235,13.61533918,12.05638337,14.08060941,12.5765989,13.26829997,12.61710906,12.26764607,12.17955438,11.40475417,10.74789935,4.994210032,10.08932547,13.84937849,12.20653775,12.20209927,12.6488478,12.2622037
CHAF1A,5.347038665,0,2.406742301,5.138739656,0.901177312,2.41990563,4.175836421,2.133590257,5.909493225,7.429278263,0,3.715236119,4.580020728,4.90925082,5.782780441,4.158536739,5.034099429,5.315454283,5.157333534,1.770830497,6.176021456,0,4.584889126,4.748982085,6.390527369,0,5.81262495,1.999473353,4.440579464,0,5.050605289,4.457944987,5.699391989,0,0,5.965777497,0,5.275188276,3.172796082,3.631985118,5.048012752,5.699066899,5.20779183,3.727568834,7.133914242,6.351237297,6.180739167,0,0,3.20862417,6.114509691,4.326808491,3.861662744,6.476359012,3.060231024,4.039980159,4.426324448,3.875399983,3.20217245,4.17948951,5.026286128,4.493620744,2.184621999,6.18689139,1.702375067,2.954770653,2.650776487,3.394906733,4.779443871,5.024626767,2.898964256,4.895519451,3.284007227,5.623003514,4.830480973,4.428074731,4.989329685,4.965971012,3.809215945,0,6.693425101,3.159047468,2.366852433,3.271455371,5.095346285,3.111215178,4.21410902,4.603571173,1.433083379,3.6899367,3.66747468,3.513324141,6.162185055,5.486405347,5.197724308,4.421258314,2.783676691,1.785040455,2.639242167,4.724483166,5.367602116,6.525598428,3.706499258,3.81148275,2.654607683,5.283898048,3.57652904,4.482620043,3.495131413,6.437838156,2.046584312,3.018334616,2.790009473,5.24415941,4.202184613,5.653146267,5.701907925,4.473962887,4.480138075,5.952737739,1.991436594,4.862340944,5.609416408,4.376280554,5.719093403,5.521303174,5.036604758,4.114590567,4.564279322,4.781458073,2.049871207,4.894871191,5.411324122,5.360400913,5.377210335,4.648616018,3.807710016,4.302561978,4.093849236,4.57914017,3.542379261,5.082722316,3.235202992,0.898793437,1.68151531,1.378439055,4.096361851,6.28644411,2.528671433,4.64084423,4.329249596,3.792187246,1.667842856,5.001873042,2.53895178,1.5200247,4.83399825,5.083655075,4.782092487,5.767326333,3.305912845,5.114510969,2.41205777,4.206526728,6.200465657,5.989866033,1.816465459,0,3.295414494,4.571155824,2.91383104,2.631478525
CHEK2,2.268293508,5.649474355,3.681739163,6.012799302,6.007510089,1.454462332,5.848334444,4.356247183,2.975567973,0,5.947317914,0,0,6.642759745,0,0,1.122006556,2.746088571,5.57977383,0,0,0,0,0,6.671246301,0,7.211323096,0,6.730463644,7.228475166,0,0,2.578196482,0,0,1.017918417,0,0,1.001615686,7.229252463,1.259970026,8.621522597,0,6.406728468,0.885626401,0,0,0,0,7.925987134,5.683009918,0,1.234933584,0,4.446234703,0,0,3.338769826,0,0,1.778156451,6.067540101,4.227308502,6.664565188,1.702375067,2.728480351,0,1.895176523,0.633499126,0,4.582857215,0,6.761323504,1.122753502,7.215772379,0,4.30745353,1.73432343,1.515876141,2.355736876,3.250961101,6.124068479,3.456746876,0,2.388616259,7.84695105,1.493919205,2.771440357,7.637121355,2.138037586,4.935936362,0,4.895737704,5.995124504,1.961485499,0,1.816637766,0,6.228198271,5.724959972,3.496455112,6.732075519,7.146068263,5.170021635,6.220445854,6.799306296,6.753172202,6.844050596,6.681086552,4.910459237,8.205922609,5.659185663,5.829762693,6.294277092,4.907453584,6.527438934,6.848463781,6.234184886,0,6.25325306,3.513130194,4.382331778,4.912082448,5.00775131,5.764766275,5.042995572,7.15963371,5.397856025,2.736517152,6.576754917,6.524816099,0,0.861371572,4.318128971,3.09305891,5.739175981,5.407641159,5.2655361,6.512994111,2.857257437,0,4.887460143,1.556938177,5.651822123,0.795669113,0,5.053561941,2.362558132,5.632107616,4.538370521,0,4.953809691,0,3.527566091,0,3.609726314,0,5.853369346,4.065457753,0,6.339964731,5.60471076,9.939636623,5.713077571,5.324098805,2.339731199,2.948897766,5.208583176,3.601506386,3.716415259,5.81235199,0.603749265
CIITA,2.667250975,0,2.112326093,5.558051248,1.873222413,1.92024394,0.938548646,2.415959826,3.81941316,2.028684649,2.882454436,2.595789062,0,0,2.473437802,1.828326422,3.201660296,0.692933653,2.680594029,0,2.438533356,0,0.980409443,2.640023732,0,2.145938393,0,0,1.138129117,1.786670637,1.266774016,0.063435909,2.933104684,1.437221746,2.249451346,0.587122616,1.352526906,3.022511221,1.497780318,2.221801669,2.863360549,2.800449894,2.474408246,1.103875165,0,1.675673129,2.697076688,6.478948585,2.318413912,2.630906688,1.150694628,2.093817317,2.775683988,2.396260812,2.519789656,0,0.962116719,1.338966765,0.817966577,1.07263506,5.365928621,0,0,1.630823643,2.602246909,2.233563575,2.217862234,1.607178946,1.665489521,0.67216093,2.25111894,0,2.502704362,2.443509765,1.770348633,0.977704958,1.112502,0,2.876106375,1.191320473,0,0,2.629791502,0.809351409,2.015516876,4.185270138,0,2.398080166,2.894406128,2.500861157,1.451693911,0,3.191211124,3.027687714,2.269305148,2.907299083,2.731661059,3.287744325,2.508959968,2.420833697,1.595934304,2.167780205,2.674560122,1.69177794,0.903825999,2.040433613,3.75842387,2.360877192,3.831135482,0,5.322490172,0,1.599926099,0,0,0,1.774512523,1.891036715,1.136106392,1.131340601,0.972579365,0.791814607,0.818923426,1.442695708,1.596797083,1.24717474,4.937518752,2.882240709,1.272709239,0,2.307716469,2.146660428,2.025395708,2.533030723,0,2.799914018,1.107055661,1.146602634,0.675442961,2.112518044,1.600729761,2.016409918,3.009078976,2.749111522,2.854578775,2.523966253,2.913160542,2.547719545,2.476040239,1.88189229,2.295286053,1.549934004,0,1.382672785,2.297336168,1.929096341,2.50219415,1.196133393,0.500068592,3.164982227,2.376548829,2.195859788,4.301271989,0.920098888,0,1.702416469,1.224504187,0,1.018392768,0.875742207,1.839215875,1.725651128
CITED2,2.019354494,2.837819406,0,3.43029189,2.989268966,3.990079403,4.102261662,3.366982881,2.471654467,2.200288402,4.236832568,4.684184005,1.357600561,2.300286794,1.3994477,3.478816545,2.17934681,2.145799518,0,0,1.945681065,3.415139293,2.65704786,4.416867071,2.202940148,3.778161888,0,3.806702855,4.064938116,1.393978999,0,2.806020057,4.621562674,4.276641204,2.15124235,1.608804606,0,4.283529521,2.002422851,3.287968559,2.3742669,5.541865657,3.845941823,3.919424912,4.535914237,2.022314344,2.25258339,7.835077302,2.235608976,5.327398082,4.241177037,0.932052934,3.389007221,2.358061264,2.831381004,4.374423924,3.695866044,4.096979549,5.577718263,2.7455765,2.550839644,1.690189791,4.876203225,3.058629855,4.412054214,3.150332246,3.636927627,5.762668498,2.429892104,2.806257296,3.641835174,3.404379683,4.56836659,1.746417627,4.973624235,3.167152122,2.615267105,2.49939141,5.027477684,4.929560595,0,3.948317102,4.064746824,3.271455371,3.347550679,0,5.679857401,2.583840726,4.025479423,4.530482137,3.375571975,3.505404343,4.061099516,1.12737265,4.266472079,2.138897455,2.125471659,4.304133024,1.995881043,3.344444706,2.402124498,3.187540707,3.327836456,1.246495397,4.90956304,2.156932835,3.050798515,0,2.145741907,2.968055591,0,0.789472876,1.210851991,2.648823005,1.552924902,0.990199866,2.334510424,3.158224969,2.708764035,0,2.896990524,2.680170778,1.622534025,3.339654354,2.133772904,0,3.060671621,1.645722741,2.986118467,3.194468966,1.528278259,2.439156726,1.396997555,1.671854361,1.73025163,3.705016766,2.554906174,1.999037257,3.348509316,2.851719699,2.990032336,2.894274404,1.843869926,0,2.437039579,2.070299482,2.007095836,2.765522096,0.844037481,1.438591747,3.753776669,3.123028758,2.984925963,2.112994565,2.381340887,2.679115175,2.034891027,2.956324748,4.597412616,4.500906981,0,2.171375528,0,2.391983688,0,3.859024182,1.816465459,0,1.745446907,3.630604325,2.707956561,1.355570094
CNBP,10.42149952,9.287601283,9.797265486,8.438460655,10.15968153,9.966792216,9.734191187,10.09056815,9.717400266,10.80006103,9.67072278,8.786488323,10.56499813,9.090080513,10.73296269,9.959690059,9.573854989,9.496986632,10.15625065,10.06099193,10.25999952,10.29621956,10.56286045,10.48632676,10.43642104,9.083899582,11.10183216,9.812021369,9.615527635,9.504683268,8.786405058,10.40762775,9.931335917,10.06317033,9.788529199,9.746708538,10.06635873,10.29200806,9.542791195,10.4690243,10.02842684,7.56924231,9.740198617,10.21865351,10.23242339,9.670643675,10.29386225,9.084850973,9.088039273,9.433354496,9.268794242,10.29968564,8.389414312,9.845510345,8.899049307,10.34994499,9.561289996,9.422910369,10.70975562,9.630946145,9.457113461,9.920881753,9.105434985,9.484845626,9.412884115,9.220183824,9.825399136,8.872800683,9.85229587,9.343751327,9.726942597,8.999326851,9.540940223,9.777416778,9.706948739,9.128889606,9.808810918,10.02587374,10.54701545,9.460970623,10.05585643,9.810649393,10.12912039,9.353977218,10.04897785,9.421313082,8.811559881,10.13437493,9.138262228,10.15398031,9.435209825,8.725076379,9.579216148,9.717268177,9.131098772,7.889329437,9.153147125,9.706425497,10.02795434,9.608367094,9.254277868,10.15152486,9.225551432,9.282451818,9.704894939,9.611963342,9.743140438,9.796260607,9.619220256,8.736798128,7.364268326,9.691761748,10.37743301,9.802106999,9.355268739,9.850356324,10.29375272,9.864509387,10.00283148,10.22597955,9.577824845,9.943961358,9.699324201,9.715944028,9.621218509,9.685735577,9.78088719,10.02681453,10.39330337,9.756740811,9.505079713,9.399325596,9.669520731,9.944626322,10.22027132,9.859505554,9.654277179,9.710853483,10.36884226,9.490750495,9.992212295,10.0676355,10.17833218,9.594218851,9.836749932,9.668185756,8.597543845,9.726549804,10.12321861,9.952274696,10.07274602,9.04490067,9.507381401,10.42482594,9.922650812,9.673014378,9.779982837,10.0426945,9.509609206,9.383832148,9.804629521,9.783641924,9.707113889,9.737789804,9.272598152,10.0044044,8.946305074,9.447016661,9.766216805,9.147124307,9.797035301,10.25603442
CNTRL,3.881968619,5.571665862,0,7.507246904,2.989268966,5.092653709,1.885917875,4.095366317,2.471654467,0,4.543375415,0,0,0,7.100569067,6.853466879,4.684055133,0,8.519370034,4.343409773,1.945681065,4.756365101,0.914234188,0,0,4.93917786,0,4.522890257,0,0,3.465255373,7.46197574,0,0,7.572190566,0,4.401844071,7.732529741,3.002826264,0,0,0,0,4.960970261,0,2.619353625,3.888139065,2.771755238,0,4.128406424,3.851347174,7.337301412,6.361457947,0,1.785349902,0,4.36783832,2.336908202,0,4.454446622,3.422166287,5.643677679,4.690558806,7.996692608,1.702375067,3.742077106,4.680337991,5.56176825,0.633499126,7.768749436,3.042846109,8.310200154,4.899364363,2.78410811,1.312616506,7.882153925,0,0,5.962801328,5.025719679,2.395062372,7.318750233,4.830462004,0,7.548462625,0,3.244452259,5.522245,0.887615738,0,2.151545876,5.570972168,7.303065512,3.023490269,6.222423597,0,0,0,0,6.194577673,4.593555317,2.33634632,4.591252978,2.698346145,4.684716233,7.913489115,5.975836279,0.840749311,0,3.808068214,5.675259076,2.214813059,0.728896996,0,2.283396709,0.990199866,1.007876806,3.373364308,4.268479386,6.959473222,6.618043312,5.933971275,5.204195761,5.950099295,4.356472186,4.924861105,6.516821749,5.102450265,0,4.850706933,0,3.187337837,6.797833124,4.369895563,5.511554815,6.108482211,3.966142219,1.321157952,3.348509316,5.505211146,4.60645282,4.238340906,7.041995123,0,2.783887876,1.378439055,6.074971168,0,2.714897666,4.484268271,0,5.825247811,5.953427327,4.310824982,7.449986406,0,5.105448972,5.718359036,4.64548762,2.606951975,6.142316143,3.767262414,9.58941635,4.874070903,0,5.292177362,6.252567137,2.321212644,4.4606829,0.814794143,0.787633758,5.973602689
COL1A2,4.943768063,0,5.884773798,4.669600758,4.26448971,5.992305877,4.496145243,0,7.635069388,5.341730777,0,7.304726085,4.00943679,0.836014062,0,3.74015901,6.275606065,3.76125401,4.662948803,3.042208363,4.178967572,2.44939916,0,0,1.138414091,1.430788817,0,6.208760619,2.362111125,1.393978999,5.215685474,5.893286491,0,1.34017967,5.208892022,5.392310689,0,5.065455978,0,0,5.10759513,1.88033582,7.892694254,5.559519536,1.430356617,6.88740417,1.173202925,2.771755238,2.235608976,5.290264714,4.059389208,7.19257153,3.861662744,2.358061264,0,2.403691514,3.787960633,0,2.350983042,4.101703301,6.207429878,6.713232135,2.657697103,3.575844307,0,5.839851684,6.747938472,5.582387142,5.067297043,6.084445277,5.868205412,4.895519451,2.831553786,4.027603948,5.933067569,2.971282375,5.450487198,6.537825886,0,2.355736876,4.731182734,7.085878815,0,6.064515179,6.397782258,8.295930293,5.555722409,6.293291671,3.949719082,6.740249247,4.568277715,6.208103014,5.472125328,5.560702938,5.079198155,6.133806347,6.990061267,2.911388006,7.351145054,2.341960145,3.960859473,3.717063398,3.815510644,3.8803364,2.179882829,3.106221994,5.947725511,4.072071671,5.942791895,4.535323989,3.377651447,1.296830704,4.995324379,0,5.78542476,0,6.770453653,2.424755932,3.720468261,0,6.255412671,0.569755448,5.84942253,4.208435459,4.41493524,4.192195246,6.068079266,5.622296977,1.530169774,4.781458073,5.226200396,5.031215762,0,2.771879225,3.840732786,5.038877426,0,5.2655361,1.720930137,0,0,6.415590659,3.802046633,4.323307511,3.974313222,5.385315934,5.331145894,4.906876259,0.844037481,6.134995918,0.794671967,0.892900421,5.429489946,4.568449617,0,0,0,2.509808809,5.093495281,1.184621828,0.799750781,0,0,2.835345033,5.678643683,5.539013946,7.100638626,4.086621098,0,0,4.022461706,0.603749265
COMMD10,7.22769922,0,6.704126891,6.826174337,7.381193176,1.852324944,7.588021022,7.81129997,0,2.805881259,6.645185085,0.712492225,6.859354883,5.732771173,1.3994477,6.935235761,7.432792435,7.573930274,2.159860635,7.366761368,0,6.83332581,7.258761722,8.500157444,0,0,7.422645929,7.275426698,6.879980679,0,7.135848298,4.952689115,6.834298292,7.027237075,7.517865558,6.444593995,6.349728284,6.57458839,2.810123562,8.262581522,1.92212754,1.88033582,0,7.551032712,0,3.486435262,7.941035923,0,5.448258954,6.715469897,2.453603524,3.678506719,0,6.604252529,3.257700403,8.037738042,1.437444802,4.303150025,8.442965505,0,7.841774099,8.419842376,1.471467547,7.169627268,5.297344285,4.484445724,7.006760909,1.895176523,2.821723791,5.93302977,6.548092376,6.858700826,8.054316701,0,7.328017855,7.654821372,2.615267105,5.212263122,0,5.533068546,6.111865444,6.790921875,0,5.726209779,6.348629449,4.025223953,7.203950859,4.603571173,7.580642883,2.609387072,2.151545876,7.510052468,7.417839827,4.758160132,7.107947747,5.907060289,6.647055257,0,7.105680929,1.012552589,5.050284078,0,6.913399379,5.489433583,5.673128787,7.848881658,5.402289915,5.733481437,4.884759767,5.322677042,2.046584312,6.822477705,5.493259479,7.433399044,7.16145819,6.025026822,6.155040536,6.135163555,7.197958816,5.538476475,7.650405553,6.393054964,6.498308671,3.876314637,7.43136424,4.796183513,6.264610812,5.852362279,1.81459048,6.034652606,3.693166001,5.125632751,7.918538795,6.904311123,6.611327655,3.922792099,5.874957712,2.642777874,6.683850807,7.40643335,6.541917506,6.659572449,6.344850022,3.269790208,1.979487295,2.321833756,5.986812737,5.406949717,6.242912526,6.361973098,6.815982687,5.98991338,6.779648113,7.012985923,3.563920578,6.300703064,5.409801547,6.11027901,5.902146365,4.23438885,6.454071325,6.739263597,3.803949014,6.401894114,4.853005795,6.497705426,4.758220359,6.538274062,6.594712928,6.320861951,7.241710343,6.982200828
CRABP2,4.870350834,5.598071052,3.681739163,5.138739656,4.127979779,5.733796897,6.273949673,5.11557673,4.262070854,5.341730777,2.668194633,4.984332051,5.324258191,5.358982676,5.2108613,5.688611645,4.981344156,6.095200711,6.172101336,4.783327662,0,4.54284177,5.075919019,4.284858128,4.960829054,0,7.169590649,0,4.064938116,0,3.465255373,6.188288443,5.980689926,4.874739277,6.671238972,6.263966547,3.801839824,4.0633902,4.395393362,5.063469686,3.603983669,7.62027369,7.156729581,5.616034891,0,0,5.748599718,0,5.508282032,7.151678544,5.992985191,5.034727168,5.854385075,5.447701415,6.193517601,6.614549728,4.734769874,4.924972076,5.80661327,4.32350854,2.550839644,3.844179658,4.786365023,3.058629855,3.744052897,5.559066135,4.467293026,3.195193966,4.086475343,4.730163184,4.129785474,3.404379683,3.407982809,3.438947418,5.554631899,3.632719982,4.537208297,6.363873826,4.756817406,6.003404177,5.297924538,2.65266203,4.38950471,4.889086144,4.870051861,6.124533085,4.065509085,4.788779377,0.887615738,4.530482137,2.359420912,4.947988055,4.45436621,4.99094297,4.808206228,4.633999186,5.182545359,5.412333804,5.113604922,4.831466495,4.541403986,4.186931229,5.652883322,4.994782477,4.393000774,5.433220486,2.215166763,4.581256212,4.939463871,2.483023485,0,4.804899442,4.068405579,3.978227822,4.41268168,5.068377838,3.537913407,5.064290648,4.635516193,2.918860143,5.310785723,4.628150986,4.861388644,4.826339047,5.015465951,5.408441258,3.431820725,5.468928519,4.744450471,5.518828647,5.226200396,4.930184254,5.622421616,4.514904147,4.960332784,4.330876141,4.957472137,5.320676403,4.947402143,4.024044071,5.233376506,5.142347942,5.553589933,4.259620946,5.399492678,5.357436956,4.096361851,3.833599198,5.348846284,4.538370521,5.265617978,3.792187246,4.462583591,4.815645914,5.300017323,4.795667612,5.514802111,4.373012882,5.289607046,6.08123721,5.744075699,4.824528994,3.803949014,3.014589079,3.604079126,4.074002203,5.117056172,0,4.569302746,6.14633623,4.837799564,4.512590381
