X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
CAMK2D,0,0.954847907,7.603883957,7.66271917,6.719216981,0.892981304,5.645336243,5.188303846,2.288662638,0.71246462,5.378183218,0.802942988,1.532336298,5.205298951,6.236674808,1.668017568,0.581198095,6.225849664,6.037128912,7.087325185,7.515082101,5.81029228,6.796123602,0,3.355995638,2.234231205,6.599241403,0.91473152,0,1.742689511,0,2.418202408,5.121040106,0,0,0,2.256380766,3.364239853,1.764778869,1.255599283,0,7.53450932,0,6.415099214,1.138016612,5.738976041,3.866597137,0,0,8.193568861,0,1.380450224,3.511741858,8.658587804,0,0.917864406,6.902039253,0,5.340367116,0,8.17800049,0,0,4.213653339,0,0
CBFA2T2,2.365749603,3.575637649,2.947327685,6.317919567,1.492728808,2.644656741,1.668064037,3.347342119,2.442691574,5.738002243,1.328949184,4.384724993,6.604535412,6.969587216,4.163728273,3.783735107,2.912373909,4.746997778,1.82159049,3.723640776,3.505457655,6.806659584,1.374665937,5.632365909,1.505936926,3.094222068,2.230555524,3.45283955,3.64246651,7.484983045,1.376349768,3.496114087,5.955394859,2.874122179,1.925820117,2.018781788,0,3.237234431,7.176216454,3.256247264,4.361568733,4.287990953,1.650308394,1.874695795,2.514266598,2.744018572,2.266273775,1.373875273,3.020707116,6.177073335,1.899707062,0.823486969,1.907603083,4.345368051,0,1.413064272,0,2.27994734,2.065335041,3.187502887,1.9939719,2.536289115,1.767081283,1.627846874,2.716024616,5.060723424
CBX3,10.14688627,8.413634329,8.786819212,7.081312171,9.434174362,8.989263962,8.677890335,9.16592982,9.300436795,9.931666951,9.4541132,9.525250788,8.970325962,8.484274231,8.201565827,7.298763226,8.695269483,9.664002162,9.285872277,9.2221225,9.117961438,7.555894056,7.265101253,8.357528957,7.426050334,8.960310573,9.152079242,7.858076729,8.172946276,8.831165435,9.092509763,8.985436434,8.759976226,9.143671741,7.417471663,10.28617678,8.851453788,8.100567294,8.756274868,7.669634496,8.905415227,9.412960874,9.381351811,9.178161904,9.021690913,9.237660821,8.870762567,8.680477151,10.01199601,6.832955561,8.582078473,8.162000004,9.231448271,7.077204279,9.848986948,9.194015428,10.13087269,8.493351579,8.728419826,8.528874044,9.39796377,7.238065428,9.026528078,8.39946391,6.742903885,7.77151382
CCNA2,8.131688704,8.254997366,1.962048354,5.855911491,8.503987161,4.741174079,7.505415893,7.042146183,7.917155042,8.669168546,5.923433463,5.955634337,4.777646109,7.759202128,8.358431121,4.50955416,8.362925002,8.270980888,6.666444901,8.20092907,5.553907359,3.338147383,7.668280078,4.902240678,5.104286261,7.4882393,8.383353317,7.173095721,1.870456254,4.693419903,8.417835078,6.966290018,6.239531944,3.855135145,8.436048193,5.31367824,6.443326385,6.503258746,5.654760061,0,7.013214144,5.391542914,9.044971043,8.233651001,7.504411293,7.851366861,5.595932383,7.85938444,6.333504819,3.382777338,6.122065174,3.27783097,7.28572133,6.564206876,7.876382593,5.856117955,9.0002106,0,7.661088986,0,0.711918764,4.971676635,8.247351794,4.085261601,9.209487217,5.467032539
CCNB2,6.653092698,4.0012622,7.762947389,7.355092662,7.437289282,5.930516771,7.929578218,7.212919654,7.545981916,7.322033177,8.311817892,7.416009364,4.24634107,5.637450619,0,7.916676028,4.237202859,7.086788394,6.735398078,7.073993993,7.638610895,6.259681466,6.798180892,6.933055906,7.862597818,0.945817234,7.346818349,7.682892123,0,5.535035921,4.025618624,6.110037236,7.142662175,4.035264508,8.514354661,7.984664263,8.381354316,7.270630101,7.469797295,6.272797164,5.655697378,6.18476916,7.038240959,6.450254164,6.728852107,5.905896487,5.218456414,5.275579003,5.856803179,0,3.504893303,5.617794553,8.325082805,6.724321152,0,8.54200377,5.306603472,0.688994117,6.588670612,8.266469241,7.350274558,7.917756414,7.536053404,2.884255879,0,3.27452686
CCND1,4.886252069,7.184972433,7.671556248,6.32196532,4.351647385,7.540043408,5.90355858,7.970949045,5.472292751,6.783990556,7.234844649,7.263127353,6.380685067,7.502645436,8.231774422,8.834826794,7.590729277,8.386706604,7.33595867,5.69418195,7.049789867,7.872051647,6.407565676,7.731607553,6.49681119,8.955823262,7.087410941,8.999354321,7.653585154,6.025471387,8.167164593,7.223574533,7.29027126,8.63658867,6.937016615,6.790576986,6.576640645,6.07965513,6.634113781,5.806819269,7.144607206,7.235566317,8.162615858,7.692398953,6.090594347,8.074620489,6.567225246,4.803867589,7.901490372,9.306873834,7.407859442,4.599954062,7.015054791,6.965750339,6.705394772,7.762241901,7.075607092,6.629721401,6.432258322,8.220479717,7.503488102,5.505508553,6.331602595,7.889839921,7.470161328,8.205782204
CCNE2,0,3.522436913,1.223194084,7.998536204,6.983222972,3.956643407,1.313974289,1.379452322,0,7.476983572,0.876320414,2.260116435,4.771661217,0,0,0,5.743775181,8.326975854,5.052161022,3.273350493,9.604415194,0,0,0,0,2.234231205,6.104428633,0,0,0.833655107,0,0,0,0,8.3147104,0,8.536190995,6.014578398,0,0,0.779147916,5.597962444,1.022081485,0,4.770043025,0,4.757792162,0,0,0,0,3.703346643,0,0,1.329363984,0,0,0,7.704754291,0,0,0,0,3.402568568,0,0
CDC20,2.615568552,1.524440125,6.387966914,6.164869069,5.609718529,7.912666024,5.832689617,3.610212355,6.187679669,6.775605984,3.693586382,3.69092027,3.627050271,7.869428963,7.372986412,1.062735244,5.834364918,4.799761966,6.11655289,1.162476288,5.945807902,4.867794123,7.313761297,6.524943531,4.445437618,4.700969706,6.828976526,7.819191876,4.21665631,8.085549104,4.426405999,6.996959396,6.73965935,7.401275584,3.700976302,6.430669617,7.212750545,4.34837789,1.764778869,1.916601299,7.029200825,6.686278147,6.461177588,6.834597183,6.014388228,6.812066603,7.12367179,4.380954503,6.033436483,1.611002188,1.374420804,1.767758215,6.699126906,6.128714196,3.10090581,0,3.725942424,3.258553183,6.970321116,0,6.737886069,5.507212459,7.307753209,6.836715365,6.267593473,6.434119697
CDC7,4.325477038,7.212617174,0,4.312241464,8.016096967,2.807162716,3.781710479,5.114184308,6.753093936,6.706803367,1.373946352,2.239789774,7.224621984,5.715331627,6.920272206,4.364571499,8.768422406,7.721952915,4.345269266,5.659254491,4.712051921,2.615156392,7.878521354,6.404895863,7.53145207,4.479258641,0,2.182969633,2.175850048,0,8.160129571,7.344214958,7.706707027,4.551662186,9.169402801,3.25191565,2.256380766,7.21904469,8.06824854,0,4.88970132,7.976190591,6.819276762,5.397118138,2.808161122,0,6.605879253,7.417425458,8.85020848,1.611002188,0,6.398859875,6.239885145,0,5.264854738,7.15381875,4.939496888,7.037710416,2.043643556,0,0.684909474,6.879476707,7.565642103,5.907973565,0.913968847,0
CDCA7L,2.118009817,0.954847907,0,4.02934322,2.014305198,5.707099736,0,7.215565108,0,5.249644258,2.88110509,0,2.258542305,4.250873564,5.810072005,5.674936693,5.196877564,5.987167955,0.801833881,2.846406124,0,5.987739515,3.728404984,2.723429085,2.987177365,0,1.081172069,3.835749597,6.226680049,3.83924985,4.408191506,4.287739849,5.668071253,2.456931019,6.183360916,5.46597149,2.256380766,6.063032245,1.136919471,5.342560131,0,5.704654925,2.293298532,6.35594393,4.448079854,0,3.016326093,4.567653751,2.138629879,0,5.139212344,3.789517315,0.631536672,6.316694036,0,2.188168585,4.771990729,6.206466073,0,2.899642052,5.749385701,0,4.089524521,7.686486887,7.380066065,6.006417141
CDCA8,4.476030205,6.266943864,1.223194084,7.269478189,6.651172012,6.507572861,5.081696895,7.305226354,3.421569948,0.71246462,5.51001232,6.881555301,5.27987149,4.208410286,7.247405688,4.115476293,5.159318519,1.881782931,6.263376345,8.007596406,0,4.867794123,4.135826321,6.274081739,7.584498554,0,4.1486343,4.004385389,0.910448543,4.186523337,3.445113064,3.380489351,7.359865988,4.83715346,5.762919398,4.498247959,6.457660162,5.866298719,7.027948346,6.646996564,1.950269821,1.987195251,3.848098065,4.384348921,7.354963714,7.5355914,5.79044435,0,2.147594435,0,5.106239377,6.328496094,5.834854412,4.936995413,3.698609028,3.841947721,4.980921657,0.688994117,4.837197234,5.313770917,5.830339041,6.994835436,0.714551015,1.376186086,4.530167307,7.117376566
CDH11,0,0,0,0,3.852574876,0,0,2.537317836,7.590293611,7.730006037,0,0,0,1.506245367,0,1.062735244,0,0,0,5.299786995,2.965977301,0,0,1.303953219,0,0,0,4.958722942,0.910448543,5.012917035,0,0,0,0,0,6.642157393,4.313940037,2.995162367,0,0,0,4.556513801,0,4.430954006,0,7.805632675,0.719834582,0,0.75375575,1.611002188,0,0,7.479548742,0,0,0,0,7.090505825,0,0,0,0,0,0,7.967805898,1.057895644
CDK6,6.228800339,5.433857049,0,5.892453463,7.248713648,8.461033645,5.039285757,4.218676914,4.352627792,7.721780965,0.844701216,0,0,2.895776138,4.992170302,2.913287516,0.581198095,0.740992779,7.504824733,8.620501889,4.059871596,4.589226125,5.031986286,8.133709654,0,6.658757209,0,6.880576547,5.068081853,0,6.681172368,1.291809057,6.516646932,5.546347595,0,5.427617313,4.564834296,6.128404596,4.642828099,0,5.984183258,5.261329601,0,6.726653863,6.846422398,7.474728148,8.091093524,0,1.246318968,7.266100887,0,4.779138089,7.065740957,0,7.162937405,0.917864406,7.726346359,4.636578482,7.028994105,6.420509347,3.153613131,2.670947747,1.190263953,5.657359393,0,3.627591931
CEBPZ,9.782534339,8.753932906,9.17715764,9.820733168,9.354202708,8.069506374,10.03625688,9.570637603,6.368185568,9.457331189,7.139200392,9.094956998,9.158863217,8.817116086,8.551414497,8.064891452,8.605254992,7.3289036,7.783182531,8.301756444,9.334425701,9.460823047,7.400706012,9.316432345,8.626421357,9.275057871,6.61706159,7.552907606,7.716660981,7.950651476,9.415857259,9.144291153,7.27330187,9.808206527,6.58628294,6.41153028,8.010657474,8.353992372,6.367011903,9.434745434,5.9677695,8.898344607,6.427017267,8.8890986,7.180843128,8.669451067,8.592311051,9.286444405,8.902613283,7.946096976,8.989409304,9.157455195,8.61898043,8.937958224,9.553567057,8.727871486,8.900993527,8.068850933,7.436940311,4.746831312,9.961868707,5.793158904,9.453151082,8.439073972,6.605556302,6.030614384
CENPK,1.677166089,7.960183574,7.322239516,8.208284305,7.761591123,7.982770218,8.3493763,5.301613279,8.639544699,0,8.107301112,0,7.57893982,7.87486954,7.795082348,7.209876906,6.372517609,7.114730206,7.504824733,8.856726848,7.827923904,2.889204868,7.159437447,3.294881095,4.283765993,7.977404784,7.051578771,5.976484493,8.200774028,6.647272271,6.399823443,7.706240723,7.558402691,8.525798965,8.467350312,7.945812867,6.973509669,8.125077442,5.160846664,0.760290405,6.98918163,7.904742095,7.654264962,8.783577164,6.673158615,7.625919946,7.861853402,8.139341884,8.241278273,3.204541177,7.98092105,8.179859726,8.95734874,8.542977932,7.069493766,8.594095642,2.102049773,0,7.618737473,8.019571203,1.77837867,6.362715988,8.094939561,7.369542126,7.032917273,0.623816586
CEP290,8.639706477,8.443923144,0,5.037235166,3.336479982,4.739323689,3.063105656,2.071553912,4.103647901,0,5.845700469,6.952663411,1.940658465,6.914628592,0,5.025815341,5.231770387,0,7.267938748,1.162476288,0,2.889204868,2.430279056,0,7.090688309,0,0,5.528137713,8.40793678,0,6.79623908,0,0,1.865113294,0,5.111248049,0,6.910727048,5.06073733,3.597090702,4.818259849,3.306548701,6.605615601,4.519877071,5.645354878,0,5.718524261,0,3.206974589,7.773414863,6.866035215,0,6.880095968,5.717034171,5.963832687,5.326606596,6.180093196,8.094926394,2.506978075,0,0,5.944555475,5.880329236,0,7.570343901,4.753038726
CEP55,3.968392759,2.920031593,5.61608385,0,4.55151982,0,7.157381425,7.686620074,0,8.162162981,4.329225989,2.450997094,5.804353687,0,0,5.643855228,4.15923357,7.100262372,5.487217115,0,2.965977301,0,0.783121386,7.457563937,0.823677927,5.383922278,2.120107302,0,8.010398869,0,6.724630668,0,0,0,3.118209375,5.720448302,0,3.251389423,1.136919471,0,0,3.749700526,0.599720979,0.753319165,1.486031519,7.965418419,4.439874543,5.568138907,0,9.389765803,0,7.190974239,3.436700801,7.086182644,3.3201432,7.315587401,2.831050881,0.688994117,6.818930901,0,5.734809726,5.646254609,2.615364403,6.816227276,0.913968847,0
CER1,0,0,0,0,0,0.892981304,0,2.888847159,0,9.033462198,0,0,0.96071141,0,0,0,0,0.740992779,4.906376598,7.383249389,0,3.317892753,0.783121386,0,2.839818314,0,0,2.182969633,0.910448543,0,9.118101051,1.66563066,0.711712588,0,0,0,6.108575574,0,0,0,8.4817599,0.671683737,0.599720979,0,0,0,8.50006325,0,0,2.353119791,0,7.477956604,6.406459074,8.72983178,8.216392803,1.474375301,6.288261096,0,0,0,0,0,0,1.376186086,7.989100046,0
CHAF1A,5.513885258,6.975032968,7.140944026,4.687163792,0.684153039,7.348505287,3.22322553,6.222611573,5.316880561,0,5.20222865,3.605239124,2.739333202,5.904540212,3.541088771,0,4.118609621,5.111293346,4.794902735,7.350781086,0.749623962,6.893830706,2.758473825,4.037819189,0,6.445329699,5.324584321,4.585904356,4.990366904,4.826641072,6.283234585,4.200079355,5.295165583,7.035885383,4.154353975,1.941894794,5.277208756,3.743820242,4.836909757,4.141756244,5.054208803,5.347891471,5.937922103,3.879051965,5.278901037,7.672990038,5.552638848,4.654740799,4.182248784,0,5.171448518,2.53865938,4.816172268,7.401633096,3.3201432,2.853040623,5.46864574,4.865885078,1.029241905,5.963310329,6.159502609,6.279703199,3.119633295,5.109028643,3.423099495,7.244944137
CHEK2,4.475555163,6.118970029,0,7.728364195,6.853962507,7.061831285,5.382411213,0,1.198709906,7.378159131,6.31819724,5.751426472,0,5.275539952,0,0,3.796843835,5.58474574,6.458905937,0,0,5.842874707,0.783121386,3.060951078,6.299412246,4.84741532,2.717818157,4.958722942,0,1.35861556,7.231410442,2.418202408,1.828220636,0,7.272974039,3.926995326,6.929474252,6.493491192,0,0,4.126864767,7.031790837,6.582602204,2.146763607,7.412022225,5.550184791,6.915207022,7.628636111,4.126662467,0,0,0,4.724502467,0,6.127328017,0,0,7.064349613,1.029241905,8.406585948,0,6.203079775,7.383696037,0,3.298983559,0
CIITA,2.464808291,0.982517443,0,0,0,1.880662085,0.89786249,2.098782181,0.726088614,1.547049528,1.790483752,0,1.583340195,0.452215405,0,0,0,0,1.060214112,0,1.622054779,2.58773485,0,0,0,0,2.209828054,1.834764927,1.536053079,0,0.959158745,0,1.833393427,2.092619131,1.553448765,0.793489425,0,0.977098686,0,0,0.843895327,0,0,0,0.762522213,0,0,0.152210571,0.687685379,1.695796629,0,0.893649861,0,0,0,0,0,0,0.589630697,2.247380423,2.04159123,0.918105954,1.541067685,0,1.82641993,1.800307075
CITED2,0,1.524440125,0,4.474074848,2.214295979,6.674222462,3.367336256,5.339201643,3.586214401,1.543893283,3.677523005,2.635196068,2.816939889,0.941368455,3.224116923,5.612089373,3.689991053,3.178859083,1.314192708,1.162476288,1.897402353,2.615156392,1.66108835,1.303953219,0,0,0,1.870129774,3.734960711,1.35861556,1.699568436,0,0,3.223338201,0.971138397,0,0,0,4.41851801,2.85688292,3.553576156,1.128202265,1.83879741,2.842174079,2.926816223,0,0,2.545441057,2.843097564,0,2.53054876,0,1.727912193,2.726825513,0,4.954040196,0,2.560047912,2.633374836,0,1.147438398,1.722804636,1.833452723,1.376186086,3.298983559,1.057895644
CNBP,10.10627718,9.659790455,9.567302534,9.492139243,9.803156025,8.675461201,10.33285914,10.32704847,9.553372853,9.584323074,9.510017423,9.429769081,9.829010865,9.495581807,8.076764427,9.052937735,10.60432326,9.847884678,9.321791344,10.87285884,10.42090483,9.955654457,9.188475218,10.01649265,10.15462405,9.959948898,7.838528316,9.382104095,7.489279603,8.883929397,8.783352842,9.86937596,10.00431166,8.404641748,10.2561533,9.327007289,9.289189485,9.734453885,8.118787052,9.960759844,9.638215262,9.834441303,8.680944255,10.03841577,9.722048853,9.821304269,7.985963941,9.441123386,10.20225697,10.72375092,7.935465824,10.34698066,8.755467305,10.39013308,9.809313264,8.194660316,9.537424374,6.449462533,9.53412385,6.242325925,8.768183859,8.914288752,8.70129811,9.378978469,7.834495448,9.178325124
CNTRL,0,0,0,0,0,1.440430968,1.566597378,0,8.329170273,0,0,1.315747603,7.550093148,0,7.041639013,1.062735244,0.994349702,0.740992779,6.495021749,0,4.921162313,2.276547909,5.536474231,0,3.120870067,0,1.692207793,0,0.910448543,1.35861556,0.535662391,0,0,2.277680929,6.551845001,0,0,6.39119757,6.563623391,6.233427475,0,4.137672931,2.032996767,0,4.83885089,0,0.719834582,0,3.406873243,0,0,0,2.988674344,0,6.620088616,7.258077174,0.556263231,0,0,7.373226329,5.734315826,0,5.65405965,0,0,0
COL1A2,3.583754619,4.498340158,5.405091686,5.230863709,5.988596487,6.480135726,5.182571187,2.537317836,4.208449659,0,3.86098039,3.69092027,6.564997999,3.214612898,5.758880345,6.513770483,3.943606689,6.696450282,0.801833881,0,6.495865094,1.833273897,0,0,6.054369866,2.903801503,0,5.076946979,4.146733914,6.507039992,7.875097852,3.88355365,3.565804375,4.590594382,0,2.612536199,2.256380766,4.599559689,6.014817795,0,6.307688967,6.265377051,3.795516187,2.697180493,6.326459131,3.817820388,7.201834363,2.408858151,0,2.353119791,6.375401954,6.959552009,7.819468805,3.783736134,6.355592856,0,1.526981445,0,7.207758278,6.463402817,4.914796649,5.732021986,0.714551015,0,6.37907737,0
COMMD10,0,7.851136497,1.223194084,9.060612582,7.457451163,0,2.677089933,0,7.228476948,5.412945989,0,6.314129191,8.255966808,5.948204325,3.539770729,8.267097801,0.581198095,8.224332372,7.661340334,1.162476288,7.806392542,8.945976418,0,0,0,0,0,3.644760383,0.910448543,6.603032397,6.961647412,6.708944086,1.1861799,6.039821453,0,7.519343541,2.256380766,7.900047205,1.764778869,0,6.86793698,0.671683737,7.104310689,0.753319165,0,8.002745111,0,7.639037833,4.758874275,0,7.181239164,0,8.371152252,1.015649869,7.19278705,0,1.745141813,8.750659027,0.604522811,0,0,7.624430662,3.788628184,1.376186086,5.075370417,0
CRABP2,3.291598528,4.718971588,4.197723358,0,3.715362808,2.618722097,4.061467128,0,2.902404772,0,4.541328835,5.604605527,4.623909849,4.585486742,4.60797235,5.119170748,4.481035411,4.205897959,3.845959988,0,0,0,3.804807431,4.219442844,0,0,0,2.182969633,6.636893374,4.123177211,5.591224448,6.572020559,4.65731928,5.673463811,0.565785728,4.345273947,3.096907346,4.110266786,4.41851801,5.631343207,3.365905401,3.217391016,2.204129495,5.024171634,3.561575796,0,4.78276083,1.964479778,0,0,2.065322792,0,1.727912193,0.595414586,1.998512741,5.261203319,5.00225561,0.688994117,3.69721139,0,0,4.159657217,4.803270584,4.729715755,3.163176141,3.005813493
CREB3L2,0,0,2.939819199,6.015098444,4.998873253,6.319128116,0,6.801120035,5.363018262,8.119734044,6.506777794,1.315747603,7.832474384,3.59026509,5.814438788,3.266635763,2.16112606,5.483175578,3.68852188,1.162476288,0,6.563247446,6.204394646,7.051224665,1.72671662,3.484019151,1.081172069,3.644760383,4.865332587,5.65186333,7.012821754,7.357017326,7.302620921,8.058318056,3.470414813,4.345273947,5.534029322,5.472127724,7.544810517,6.488811224,3.028775996,0.671683737,6.502771041,7.861309501,7.417504568,6.633205237,7.110290408,5.773477126,5.694241634,2.840749002,0,1.767758215,3.778066159,6.737505584,4.552689953,1.87497378,4.500863098,5.987326031,3.221507788,0,2.822936301,5.710842171,8.055719328,4.894360884,6.413605231,5.740706095
CREB3L4,0,0,0,6.279017782,0,0,0,0,0,0,2.064734954,0.809087614,2.013471097,2.705335108,3.480551407,0,0,0,0,0,0,0,0,0,0,0,0,5.077325295,0,0,5.248712695,4.744676401,0,0,0,0,0,0,0,0,0,4.257008357,0,0.753319165,0,5.077021488,0,0,0,0,0,0,2.345262666,0,0,0,0,0,1.888020055,0,0,0,6.630171949,0,0,0
CRX,2.132546197,1.524440125,2.766731182,0,2.469509117,2.249051533,1.096255543,2.811959337,0.988747109,1.195331259,1.877430052,1.535492622,1.65444998,0.15113387,3.175720741,2.589709412,1.759666561,1.613988644,3.523012142,3.280722966,0,1.435464828,2.20070576,2.80150398,2.755153649,3.291367034,2.978965063,3.590664677,2.832327685,2.580768128,0.766712017,2.285204764,0.173190666,1.456738014,0,0.720715046,0,1.476145733,4.032153159,3.131585371,0.626905322,2.050513563,2.375843684,2.153449536,1.549548925,0,2.723113113,0,3.576618301,2.905478223,1.477032039,2.086471122,2.018803272,1.949003544,0,2.03380054,1.966214734,1.26414264,2.114715104,3.531823583,2.278636343,1.194360552,0.976633741,2.183551106,2.833428011,2.693535372
CSDE1,8.836960433,8.108231472,8.966914769,8.236872846,7.643977112,6.855980875,9.361488274,8.528563232,8.320340077,8.611708068,8.954814104,7.416009364,8.32995471,8.527914641,9.591204219,7.016683526,8.339651184,8.398034361,8.964032365,8.146546085,8.092019525,8.202259124,7.860421961,8.270365224,8.940492698,7.950699794,8.965007892,8.68869255,7.716660981,8.04758219,8.294305353,8.035772043,8.197386717,8.102862739,9.488661613,8.406372512,8.676008775,8.62989971,9.605890775,8.870206358,9.797757578,7.996229443,8.461535269,7.446751822,8.689538255,8.844132767,9.681339251,8.684791631,7.903559006,9.085936761,8.353590603,8.231726258,8.327707141,7.103705539,8.014832598,7.573074655,9.171068174,7.564018353,7.77873304,8.772191905,8.363201208,8.729085475,8.947442534,8.955788225,8.59109783,8.405599586
CTBP1,6.350373842,6.018133813,6.581332388,6.820406868,4.791677128,6.028474625,5.2210255,6.023872637,5.554118671,5.2001299,4.491154338,5.580112062,4.172555437,5.053641893,5.844107858,6.350103334,4.448625411,5.390628437,4.941699298,6.433802427,4.467409292,6.893675202,6.24732762,4.698983391,6.628714549,6.06103872,3.603779738,5.660273194,5.748702507,5.381080318,6.197537427,3.653838468,5.011209699,4.770900636,4.850560397,6.430764679,4.313940037,4.890820194,6.735002734,6.538975539,4.345904368,4.137672931,5.252116195,5.465652434,4.765910189,5.905896487,4.78276083,6.494368079,5.532555845,5.805305801,5.126771227,6.145681194,4.957090589,5.509574694,5.31999436,5.294275551,5.084569995,4.865885078,5.18556336,5.530972313,6.159502609,6.620578481,6.61156841,5.615709116,6.300010926,5.797935806
