X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
BCL11A,6.316481946,2.609128001,0.609508944,4.005052572,7.875661629,0,2.41317356,3.393617625,7.948344672,0,3.184668912,4.307443673,0.599470328,0.950095652,5.911640028,1.166498683,2.255745585,0,4.143972007,0,6.058184115,5.516466304,8.84006997,1.487772132,5.238759418,6.253984656,9.71088404,7.807863959,5.228016354,0,0,5.045205976,2.535960764,5.209435935,6.533826816,0,5.531830453,6.152664207,0,3.41410672,1.164935739,5.501918649,5.140809746,6.367146803,6.165903863,3.985587424,2.868701994,6.679706611,5.274535694,8.468583919,5.008933121,1.744765297,2.576763103,4.28205822,5.565448395,7.298673203,4.439571535,5.08004774,6.97625814,6.923673968,1.376507387,0.829324561,0.653714081,4.032232559,0.511945564,3.337334138,5.566174863,2.527635977,3.358721327,5.102602366,4.708646198,5.079691521,2.259005942,5.724769713,8.526797217,5.939295392,2.060873222,0,3.003058695,4.286689368,2.797458727,6.893111541,4.245065572,5.00579857,3.384528947,5.535613579,1.372329996,8.358780645,6.485376422,4.327656786,7.561921291,5.606760036,7.390474561,4.059086731,5.629637168,6.691529722,3.502757216,5.502879579,5.354490419,0.807081858,3.465811304,6.567154689
BCL11B,2.21023239,0,0.609508944,8.047027521,0,0,0,0,0,0,8.406315247,0,0,0,0,0,0,0,0,0,0,0,0,4.381983123,0,0,0,3.466383619,0,0,4.347350757,2.585660218,0,0,0,0,0,1.392221366,0,0,7.470635604,0,0,0,0,0.694774038,4.843733426,2.000278175,2.375652736,3.677404808,0,3.504134042,0,0,0.732177898,5.865373532,0.517259394,0,7.13188653,0,0,0.829324561,5.778261914,1.286963944,0.889040337,0,0,0,0,0,5.961137637,0,0,0.800788901,0,0,0,0,0,0,1.692451917,0,0,1.811632621,0,0,0,0,0,3.397773835,0,0,0,0,0,1.054827876,0,0.69234352,1.482356854,0,0,0
BCLAF1,9.021574354,8.251890815,8.129308026,7.751878056,5.337599906,6.933390871,8.683764174,8.216448175,9.856079656,10.43085387,6.356222863,9.365347391,10.46863474,7.108567421,7.707556819,4.794948574,4.009279255,10.22605044,10.95246647,8.868808276,8.40320677,9.887063438,8.803157138,10.0357109,12.10220577,7.76099688,7.02764468,8.67042206,9.709343667,7.668985905,11.53467014,9.325016461,10.55311867,10.83376492,7.625034344,4.495571644,7.564216101,5.434476645,8.110247953,7.705186018,8.150909747,9.967195896,7.39306758,8.869319976,9.1058522,8.814859169,9.371460845,8.357921762,8.685068192,9.036447148,8.972817423,9.673241849,7.861065766,7.861105252,8.781181552,7.01388981,9.90309997,10.21639498,8.357487322,9.256740451,9.81053934,9.206095862,9.849060248,9.779736056,7.196551906,9.1934847,10.8304609,11.30599573,8.785395883,10.3940126,9.081320504,11.5553313,10.16924496,9.804816621,5.638325013,8.36263285,7.8217072,8.095449739,9.751155945,9.40474816,6.648558402,9.388775333,10.88893753,8.818101107,8.044937821,7.855243705,10.72966375,10.59613119,7.209458705,9.456377893,9.725251461,10.32028113,9.716359547,10.42562174,9.500527993,7.962161889,8.714741568,8.199697326,8.652551963,9.311639805,8.995884565,9.91036663
BHLHE40,0.93120991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.736326853,0,6.06770005,0,0,1.412845654,0,0,0,7.066787786,0,0,0,1.341529679,0,0,0,0,0,0,4.038352254,6.464902753,0,0,7.241364537,0,3.533837482,2.467383357,0,0,5.320869433,1.485665266,0,0,0,0,0,0,0,0,0.517259394,0,0.558322741,5.011475057,0,0,1.101936536,0,0,0,0,0,0,0,0,0,0,1.988489777,0,3.893570285,0,0.499628984,0,0,0,0,3.151519217,4.838665659,0,2.688472388,0,1.359159149,0,2.74929233,0.890931984,4.993503719,0.585656887,2.372498751,0,0,0,0,0.923737966,0,0,0
BLM,4.722055373,7.669568163,1.859452388,5.528833804,8.209059995,8.754956961,6.853632069,7.905011624,6.257464337,3.340490565,8.627221595,9.801045415,7.562497876,7.1658729,5.550849358,3.749172442,0.958993055,0,5.691499816,4.963431935,5.8393957,9.754718718,8.036078705,6.739757271,6.763573342,1.81174168,2.914413421,4.961595679,3.962702655,1.341529679,0,0,0.847947427,0,8.442889228,3.40345368,4.794267333,0,3.414230108,7.863163453,4.886127833,2.953003666,1.690565359,6.481278992,1.166253427,5.343136929,6.344006604,7.327211488,0,6.4224007,8.252668719,0.556091571,9.222547619,4.026017821,1.240732758,3.048921724,6.977941703,6.845456298,6.450844918,8.091607529,0,2.288141895,6.238742915,0,1.18771438,4.485229461,3.125801158,6.659517421,0.598699271,9.197780884,1.362761526,5.960211547,4.472815731,2.446870443,0.588019865,3.849496674,2.876718377,7.881059499,8.897092687,0.852082423,5.512379481,4.231900072,2.023873478,0.586960339,6.870608205,2.2112832,4.409682248,5.399890422,5.097836431,7.662543791,4.688003303,1.550169032,5.230845362,5.646619967,2.369214864,7.814061969,7.122868075,5.864911231,6.185111781,0,10.18704353,6.683533076
BMP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.502476079,0,0,0,0,0,0,0,0,0,2.536169004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77010806,0,0,0,0,0,0,0,0,0.567670653,0,5.631499557,0,0,0,0,0.53457166,0,5.727685267,0
BMP4,3.331811994,1.297207841,0,4.559748733,0,0,2.41317356,3.518587245,0,0,3.357342696,0.650491863,5.770212188,0,2.232619486,0,2.255745585,0,5.560355633,3.468109188,0,3.838038761,3.110211153,5.96409983,2.644162232,1.81174168,4.763243781,1.284610096,0,0,0,0,0,0,5.905021227,0,6.169580375,0,0,0,0,0,0,0,0,0.694774038,0.653608475,3.232071004,7.197725449,0,0,0,0,0,0,1.241374773,0.517259394,0,0,0,0.846549682,0.829324561,5.761286081,0,0.889040337,1.879170509,0,0,0,4.295841341,1.632702044,0,0,6.714228931,0,0,0,0,0,0,0,2.445600251,0.524170022,4.093096689,2.867035577,0,0.843535056,1.851569951,0.8488726,0,0,0,2.461135425,0,0,0,0,2.709986767,0,0,0,0
BMPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53457166,0,0,0
BMPR1A,7.375484011,5.740684947,9.147341113,11.04738754,5.563630161,7.566599035,6.543544118,5.905897117,6.983144524,3.749460625,8.208460452,9.578317483,8.17134811,6.128624488,8.695604039,6.66984429,10.06786554,6.238931229,8.090742091,6.313202814,8.658852632,5.887321581,6.740615526,4.812725321,4.459779389,5.876397753,4.271260489,6.537829841,3.718056547,7.890365268,6.10317129,5.358368811,8.142588396,7.178789614,4.367424781,7.377458051,9.101493644,0,8.579684029,7.281295739,2.850231633,7.259391071,7.222888879,3.330672601,6.812025344,7.422436245,7.314470184,6.669960996,7.89565007,5.185162785,6.168045619,7.026930944,9.308071711,3.067284444,7.178077688,8.899139376,6.962959432,7.765252646,8.825743303,9.066428554,7.448037401,2.850964655,4.918093601,7.974678223,6.363883051,7.995892052,8.56036427,8.386458438,6.148765022,8.054805106,8.149333395,8.228760487,7.464655007,9.274099803,8.342503443,6.561391231,9.644652522,8.183362159,8.621888873,6.404815885,6.907183348,8.442556881,5.910356365,6.038545883,6.725011965,6.815693857,6.55941721,8.690969782,9.536643306,8.311500826,4.614431632,8.825654553,8.19189959,7.305708524,7.293687777,6.952235916,6.972674316,9.563997485,8.120225989,9.275779039,8.255126919,8.246654422
BNIP3,9.021171509,8.209861877,0,0,0,0,0,0,0,2.110970171,6.013094326,7.295475075,0.599470328,0,3.070343144,0,0,0,0,0,0,2.112779088,0,0,1.858244829,0,6.135773497,2.408300489,0,0,0,8.056658775,0,6.268553535,5.905021227,3.40345368,0,5.276531592,0,7.489495261,4.620727935,0,6.411098191,0,0.697898854,4.334679659,0.653608475,5.426627018,5.143866307,4.744137188,6.845706791,0,6.430522635,1.368402166,0,0,6.320408695,2.155534394,5.168688652,0,4.333186563,3.254803557,4.396601878,4.724785257,0.511945564,5.003249848,8.411782325,2.527635977,2.73505784,0.575862874,0,0,5.606186244,0,5.216408239,6.233141643,7.603742424,0,0,6.734285554,3.847228493,0,7.215567753,3.812913462,0,0,7.567423035,3.922813761,0,5.528414813,6.251432847,7.029980416,2.809139812,0,6.589627898,9.06079143,5.281560598,5.422287723,3.712576481,4.154115417,4.670282546,5.132452324
BRWD1,4.817942229,3.050961317,5.279963953,6.513124314,5.455037096,9.560879996,3.728820314,3.105606638,5.294338219,9.520971288,6.777025492,6.934832515,4.210657425,10.48502044,2.627562896,4.623433312,4.72719733,4.428076629,2.072969122,3.468109188,0,4.95080107,1.949780912,7.683151165,1.858244829,4.706341867,0,0,3.718056547,9.517240498,4.655033805,5.667577336,4.446150005,4.348336898,0,3.697852174,4.562681916,0,8.961524909,4.905897743,4.691793514,4.755475827,3.462738504,5.886065022,7.996049515,5.104591136,0.653608475,4.15415539,5.450716338,0.796705863,2.469365345,6.626707446,7.824017114,3.067284444,8.647701693,4.227670488,7.055336538,2.756787219,2.836576817,4.864433095,7.246587681,1.735764707,4.89047849,8.145972108,1.646097923,6.591315746,1.910857064,8.810663119,1.020556417,2.436992866,1.630262453,5.199061496,7.99883742,7.833040834,4.940300385,9.43993446,2.876718377,4.461510035,6.10498231,5.759827174,3.770650817,4.231900072,3.078576033,5.948402616,6.211604666,4.566385103,6.84052824,3.053979391,1.37972398,5.345992232,8.737887658,6.517908402,0.585656887,2.637602281,2.044376322,1.657612874,1.103244081,7.012715493,3.981934535,1.523146403,1.45817659,0
BTG2,0,0,0,0,0,0,0.783309576,3.633589379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519250892,0,0,0.678210999,0,0.796705863,0.648235458,0,0,0,0,0,0,0,0,0,0,0,0.653714081,0,0.511945564,0,0,0,0,0.575862874,0,0,0,0,0,0.533230334,2.060873222,0.747123103,0.553654026,0,0,0,0,0.586960339,0,5.185905414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUB1B,7.180386081,3.172552141,7.684006689,9.688815533,6.424166823,6.094806106,4.194228036,8.636008502,10.16277937,2.933503494,4.712888431,7.912848624,6.672020719,4.901688639,8.012799108,3.279863344,3.096197907,8.67890603,3.620219836,8.003858601,3.375215929,7.868616957,2.279685311,6.095293038,4.066431771,9.16977673,5.582717765,4.494571174,6.428243215,7.135576802,8.279326906,7.088293907,9.836835421,5.005827232,7.043721324,2.533733248,8.149251618,3.426124019,7.565167801,1.384030194,6.785504004,5.619663673,1.690565359,6.340509476,8.297186155,5.469370351,7.189763028,2.000278175,8.559321923,1.306997306,8.082207954,6.225623199,8.783857234,2.973548812,7.270139683,7.331548439,7.670007074,6.916297469,5.029508918,6.796698689,0.846549682,5.619556908,7.149852944,8.031579064,8.688211371,8.313565014,7.445828999,2.527635977,1.612306479,8.513155883,0.607790269,5.484494131,8.792063716,0,6.449169322,9.187927006,3.394673702,1.236881351,9.126135698,5.152963858,6.070768047,2.445600251,6.177531387,0,8.200220619,8.984699342,2.623836689,3.303101493,6.41811068,8.718369117,6.813726861,1.290651977,5.94444553,8.166004954,7.50504383,7.296762052,5.216211551,8.248050355,8.614723872,4.507185425,6.936152747,6.802704025
CA2,4.388963686,0,7.733850107,6.180240016,7.500148314,5.338614881,0,8.337046216,1.978824009,8.883882573,0,8.947763533,6.108225222,7.781369783,8.001762405,2.039719846,7.103835255,0,0.715017749,9.245540882,9.370746222,2.582039299,7.667678395,7.969416323,3.820517501,3.465012454,9.311866114,7.376417455,10.21110521,7.783917718,9.231274593,6.858811,5.300015218,9.333233738,5.332046827,1.763556454,7.335237222,5.434476645,7.921944872,8.50478728,9.865094901,9.108901961,4.470172479,6.946271769,8.407031797,5.945463214,7.409592636,8.987349866,7.700241772,8.16122953,0,7.423846028,7.668752268,6.940190645,0,6.919493494,8.513695111,3.179901417,5.919866504,6.745087184,9.017161284,8.020658557,4.509828632,7.169887978,6.348881998,5.784201005,5.784042074,0,6.485625256,7.096847229,6.174996875,8.488048292,7.382440403,0,7.447891988,7.306472625,7.229801526,1.236881351,9.307277956,7.735691787,6.97722383,5.434677054,6.866165985,4.497572846,0.925526965,7.011094846,7.122713502,8.757550974,5.932674634,8.146582428,6.746440709,6.735811161,7.534699577,9.121602092,7.124528836,9.093257015,9.316690217,6.610246561,8.00114548,0,8.402725028,8.286910408
CAMK2D,1.492493658,0,2.645562866,0,2.147076831,3.854933191,8.187812459,1.945922334,1.566154806,1.803170275,2.491662394,6.471420034,6.290461785,2.241230947,2.232619486,2.243056096,3.922130211,2.394711018,4.143972007,2.329567108,3.375215929,3.456242378,4.579256728,1.487772132,5.512108998,0,5.376537112,6.559958755,5.949501887,4.033217842,0,4.000784908,1.378443112,0,4.367424781,2.533733248,8.926636858,4.467457393,5.30898679,8.151543046,4.620727935,0,1.417311797,3.096036395,0.697898854,0,0,0.678210999,8.120800428,1.306997306,0.648235458,0.556091571,3.360119127,1.038831614,2.347539777,6.671768217,4.189773428,1.955851043,2.517417426,2.294824359,0.846549682,7.457853019,8.374275269,6.018950313,7.609002522,1.050643763,8.205796003,0,9.897984116,0.986328947,2.376119817,0.790166769,7.869184793,1.312727274,1.00458362,9.669687514,4.885158937,2.342172097,1.265074256,9.14819964,7.840426608,9.205350891,2.171478439,0.586960339,0.535743379,0,7.680686661,0,4.33815551,0,5.118848065,8.698036424,5.131305725,2.372498751,6.361920567,8.982408541,0.65460619,7.985929649,2.453161963,0,4.337974805,7.858103773
CBFA2T2,0,0.966933053,0,2.263537337,1.467846283,3.854933191,1.933346557,1.215253608,0.985917265,0.897745687,1.146568771,0.140839619,0,5.427379349,0,1.054246448,4.630447813,0,1.567058842,0,0,1.412845654,2.645855644,0.828598166,0,1.832230459,0,0,1.758433031,1.88759928,0,0,1.958945523,1.633650483,0,0,0,0,1.771959384,0,2.154909058,0,0.771747483,4.992286227,0,6.513153872,1.494016363,0.017213688,1.331518046,0.942167436,0.910147574,0,0,5.383828328,2.016752726,0.657664764,1.237800211,0,3.112026172,6.172679694,1.171953958,0,0,1.156344511,7.202530696,2.116890074,0,0,6.530545178,5.513057383,0.311508587,0,0.517703197,0,0,0.537681305,2.060873222,4.619967284,0,0.618609428,3.638125296,0,0,0.805785375,6.232376512,0.316242744,2.751013083,0,2.049729794,2.242827078,0,1.908026773,0.465241914,0.611190826,4.485806865,0.666503321,3.249360287,1.552842168,2.520117199,0,0.566174538,0
CBX3,10.4974856,9.946473998,9.010136119,10.58207036,10.09302322,10.35263032,8.457143721,7.15675115,9.966048878,10.54173547,7.616701683,9.09626276,10.61165775,8.456911591,7.588863322,10.08005162,10.89056218,10.93169975,8.784868213,10.75965769,9.944724184,10.23647071,11.94554117,10.65831796,10.18508442,10.04367886,9.74450856,9.32859512,9.221166884,8.491863151,10.82610215,6.427092243,10.16229017,10.58336628,9.631500239,9.54099009,9.009459534,9.112284616,10.10626372,9.201392365,9.291716918,10.21353278,8.872966182,8.626237035,9.310439928,8.684440445,9.16251507,8.110983351,8.575224962,10.08205943,10.1054386,9.581078154,9.678452518,10.66053509,8.778899929,9.688129719,10.05569755,9.808793494,9.666487538,8.779281917,8.892196597,9.487911525,10.21575016,9.514915686,9.71861868,8.704839404,10.76127284,3.396778846,9.078088469,8.926750249,9.721999653,8.959009982,9.861205454,8.936851667,8.931866972,8.863310283,10.02010598,10.48424434,10.76544485,10.37806855,8.994063357,9.462795133,10.34979118,9.650735365,10.44378717,8.612667964,9.712344192,10.9985331,9.855832126,9.045011176,8.707132525,8.99882692,9.343052836,9.635560466,9.407620512,10.50496244,10.18040245,10.17789322,9.455146696,9.248495051,10.20234489,9.969545863
CCNA2,7.420856083,6.140044129,7.02004074,8.309152509,6.318100504,5.371844583,3.226085191,7.682334495,7.667061911,7.808693243,8.930064203,7.424752725,7.787762537,8.490908493,4.882827126,5.15286202,4.188015929,4.152130453,6.214258101,3.241191059,7.692155943,5.559316986,10.5295875,5.911870491,6.981571934,4.329562186,5.346245231,8.017564334,7.045021649,7.313086841,8.526521043,9.696586493,4.365586606,5.877673834,8.820234862,3.138947382,8.765701005,9.244149451,5.995361103,5.276860181,9.399137554,6.525524691,5.709238333,6.561202574,7.774979186,8.641304437,8.13870786,7.443196168,8.329783388,4.477261337,8.003234267,6.085584665,8.689056673,5.120744803,2.913889613,8.65566044,7.13813936,6.322248816,8.82234365,2.348933683,8.517329979,4.923601654,6.444164714,8.600088467,9.158609491,4.967629928,3.308932607,7.955232943,6.731619636,4.462405579,5.865460814,7.682401937,8.569634503,7.432031624,6.18395212,5.106161469,6.766345796,3.295686639,8.511396429,4.378339712,5.201281297,8.251872914,5.808929759,5.696984987,8.626018924,5.543496922,9.59029103,5.553004758,3.737343968,6.726725242,7.149936542,2.609027007,8.361781465,8.163746987,4.22116207,9.486469908,9.05988855,7.126527806,8.748650091,6.976805179,9.182699988,7.20949741
CCNB2,8.928028981,5.942219159,8.453751999,8.067414793,9.063698619,0,5.783472108,1.536994543,0,10.00630271,6.396375596,6.786449011,0,7.468812517,8.916442839,7.748742898,6.472286194,0,5.372071555,5.790729239,6.248120267,1.412845654,0.966715585,9.03644029,3.150070402,4.005754889,4.831101148,8.390647883,7.593380117,7.773839599,7.530428082,7.41868484,7.84412414,0,9.841673149,8.983840621,8.215659412,2.554460094,9.453995632,7.140235836,8.206570216,7.065498815,6.861586836,6.199404802,6.511126178,8.773464821,7.09617968,6.711862256,8.341831378,8.384875646,0.648235458,8.365083467,6.885962295,5.614198021,7.900940169,8.551730301,8.324302164,7.162337803,7.195222812,8.079864566,4.150730282,8.017504626,7.15566454,6.99697984,9.189051072,8.269611646,7.361164725,6.081672924,7.096020777,7.662659386,7.164978615,3.663161232,7.979746847,4.051643798,6.809970793,8.423649826,8.35647809,8.121445333,6.227128378,7.413003397,8.2275954,6.751417392,7.185618624,5.093272393,4.960194711,8.316060228,8.566580632,8.739171474,6.801557317,7.453353884,8.467176635,7.719455218,6.445001737,3.449381072,6.751799701,6.214668487,6.848786316,2.231259629,7.359823133,7.766465937,8.866063103,7.914738147
CCND1,4.037106907,7.007801276,5.318488404,4.559748733,4.181617111,3.854933191,3.648142415,6.972394208,4.4964999,2.933503494,5.849177186,6.593043538,5.400665137,3.079976396,6.213598847,6.455478712,3.623800322,0,5.907330886,7.209150106,6.156275661,4.978455261,4.635734375,4.612306579,7.444072478,4.706341867,4.957931658,5.260786447,4.915679623,2.024460648,4.655033805,4.000784908,4.016391867,3.749727909,3.816993416,3.40345368,6.148813468,3.426124019,5.75845892,8.584941683,4.46714569,6.829271002,5.380519198,6.883074404,4.888425052,2.414248201,5.921297869,7.592826003,3.67029379,4.530689115,4.729349174,4.308246273,4.502461135,3.978551032,4.173112739,6.304076137,3.928911897,4.191932312,0.959853593,5.819631993,3.403041761,4.556352479,6.516766341,7.007783231,6.478931117,3.411844586,3.832845095,3.935344804,4.167805119,4.904173538,2.86534069,6.491161799,3.334550737,5.843066389,5.237728093,1.694135625,2.060873222,5.639459638,4.2663477,3.915456858,4.14896788,3.842231403,4.029780626,4.590999427,3.445350197,7.71731125,3.341427856,0.605764921,6.42955287,4.97853059,1.648895272,2.280074093,6.323984243,5.418990197,2.369214864,3.907574688,3.502757216,1.158215857,5.490383309,3.699851515,4.485955332,3.879637214
CCNE2,0,9.580167275,9.083273524,0,0.893225161,11.29877229,0.783309576,1.536994543,0,5.841819492,7.027548005,0,9.304072675,0,5.264357758,0,2.758633748,2.394711018,2.277693345,0,0,1.412845654,0,0,6.893192439,0,7.42900755,7.859361393,5.702402969,6.491589025,6.054635134,0,0,0,3.576928542,0,8.272152292,0,0,6.604726336,6.594725973,8.165515746,6.902728631,6.564428937,0.82999218,2.347424776,6.018498762,7.453260674,1.429021955,0,0,7.147830047,6.503974418,0,7.41494079,8.316091882,8.019296372,0,8.853142501,8.656791688,6.136748525,7.74532141,0.66939825,7.263098641,0,5.710839982,0,0,8.337153417,0,0,1.29780693,7.554981977,0,1.591070763,3.804034092,8.255260987,8.312123487,0,0,9.011503632,1.688744903,0.907822859,8.91685536,0,8.932452269,0.482560079,7.466527342,9.005376821,0.710160238,0,0,6.385070242,0,7.268128743,6.295655344,0,0,6.752569229,5.522938581,0.522961861,8.390429666
CDC20,5.562260757,0,4.742073607,5.746755228,2.619164438,3.854933191,0,7.285442126,4.616694794,4.06773597,4.1969974,7.490808652,1.613833715,5.782829027,2.232619486,1.802948158,1.938044044,3.991454865,8.075692689,0,8.69193837,1.412845654,1.540410419,6.698491645,1.858244829,3.092879842,7.962838138,5.638928463,0,2.024460648,7.412452303,3.460192748,3.073036602,7.093669244,0,8.085730183,2.619103396,5.933538023,9.263162082,8.191817153,8.018947428,8.170348284,7.837916705,7.872308621,7.189416943,6.984986497,7.126081798,6.318538443,7.487691048,7.991809018,7.529735423,6.972756545,0.426431767,0,0,7.855217848,2.815016609,5.994850004,6.764776391,1.357707943,4.150730282,7.654121486,5.213830317,8.150902542,6.287267564,6.826582387,5.599245682,6.358016863,0.598699271,0,0.607790269,6.940035352,4.781690655,7.088032702,0.588019865,4.204725337,0,5.126069418,7.235493024,6.899010607,4.208238946,4.538389945,1.859427353,6.545079819,5.190829221,6.147596592,5.771484587,1.359159149,3.702257871,6.628508464,7.351654798,3.041230597,7.702546552,4.013158535,5.67240231,7.330955809,2.871064561,5.669265155,5.385934654,1.32154579,1.671071834,5.412797096
CDC7,6.415138882,0.789740926,1.036664806,0,1.440764666,4.804198149,7.98102499,9.518269664,6.615837706,0,0,7.36970969,2.736986238,9.713470774,8.562643485,8.665825195,0,8.050068964,6.954516512,3.468109188,0,2.112779088,5.104484156,9.3878421,1.858244829,4.706341867,5.464628677,4.070198882,4.662173236,6.739574254,0,2.585660218,0,7.684839928,2.915888522,5.809744773,8.633225812,9.430297606,3.414230108,8.366094645,4.886127833,7.55140577,6.537576528,7.694151448,7.107174464,9.166089853,4.47278817,4.867661636,8.578580706,1.981312244,2.96476858,0,4.239022918,7.981480227,8.95173544,8.111555412,8.44171326,5.097867622,0,8.777047986,8.799588445,8.187527064,4.545678684,0,6.155534023,7.202105305,6.238954088,5.739547434,8.67625958,7.754012887,3.585879283,5.799490833,5.068881176,0,6.968443862,9.253309776,5.693715633,9.096032998,6.199936539,3.915456858,6.848129066,4.670238356,0.524170022,8.37761318,8.1067279,8.132252816,8.281816525,4.518219535,7.07877058,8.681501496,0.51317421,0.973983881,4.586957961,4.967777322,5.596787931,7.061007683,8.509616117,3.089846668,3.981934535,8.526220698,3.14799685,8.858970899
CDCA7L,1.492493658,6.832363692,6.779103915,2.252183486,3.094987169,6.76494057,5.760244345,2.264172146,3.144793192,2.767586923,9.03002267,4.855757504,1.838266425,2.500803005,6.844750443,6.771960252,5.872363618,1.645867077,0,3.468109188,0,6.833624437,0,2.808004941,6.453630806,2.59007909,8.376126425,1.953199698,0,6.56355665,4.655033805,2.585660218,3.608707037,3.59314715,6.724524294,4.333618915,7.190031586,8.40498675,4.906029362,3.794906158,7.24207502,4.704680718,6.046031829,4.99809262,3.68039987,5.640153547,7.035899226,5.764943772,6.689701994,5.992058984,6.483671046,0.556091571,6.34216353,0.059607966,1.240732758,6.187933868,5.077831371,5.691485826,6.867311516,6.201610439,0.846549682,5.475856099,0.653714081,1.728497413,3.950631376,6.456212188,0.634188836,0,4.465215403,0.986328947,7.442113458,4.028105975,6.859481196,5.134814791,5.237728093,0,6.079381137,0.747123103,5.522751228,7.212706853,0,7.351686373,6.07868949,0,3.674501294,1.493357796,7.36361564,0,6.076617046,6.027564733,1.996500047,4.23304517,5.359759347,2.753874526,6.928803469,4.460131255,1.721042197,3.735319129,6.94734339,1.32154579,2.904579959,6.830907604
