X,H9_00hb4s_001,H9_00hb4s_002,H9_00hb4s_003,H9_00hb4s_004,H9_00hb4s_005,H9_00hb4s_006,H9_00hb4s_007,H9_00hb4s_008,H9_00hb4s_009,H9_00hb4s_010,H9_00hb4s_011,H9_00hb4s_012,H9_00hb4s_013,H9_00hb4s_015,H9_00hb4s_016,H9_00hb4s_017,H9_00hb4s_018,H9_00hb4s_019,H9_00hb4s_020,H9_00hb4s_021,H9_00hb4s_022,H9_00hb4s_023,H9_00hb4s_024,H9_00hb4s_025,H9_00hb4s_026,H9_00hb4s_027,H9_00hb4s_028,H9_00hb4s_029,H9_00hb4s_030,H9_00hb4s_031,H9_00hb4s_032,H9_00hb4s_033,H9_00hb4s_034,H9_00hb4s_035,H9_00hb4s_036,H9_00hb4s_037,H9_00hb4s_038,H9_00hb4s_039,H9_00hb4s_040,H9_00hb4s_041,H9_00hb4s_043,H9_00hb4s_044,H9_00hb4s_045,H9_00hb4s_046,H9_00hb4s_047,H9_00hb4s_048,H9_00hb4s_050,H9_00hb4s_051,H9_00hb4s_052,H9_00hb4s_053,H9_00hb4s_054,H9_00hb4s_055,H9_00hb4s_056,H9_00hb4s_057,H9_00hb4s_058,H9_00hb4s_059,H9_00hb4s_060,H9_00hb4s_061,H9_00hb4s_062,H9_00hb4s_063,H9_00hb4s_064,H9_00hb4s_065,H9_00hb4s_066,H9_00hb4s_067,H9_00hb4s_068,H9_00hb4s_069,H9_00hb4s_070,H9_00hb4s_071,H9_00hb4s_072,H9_00hb4s_073,H9_00hb4s_074,H9_00hb4s_075,H9_00hb4s_076,H9_00hb4s_077,H9_00hb4s_078,H9_00hb4s_079,H9_00hb4s_080,H9_00hb4s_081,H9_00hb4s_082,H9_00hb4s_083,H9_00hb4s_084,H9_00hb4s_085,H9_00hb4s_086,H9_00hb4s_087,H9_00hb4s_088,H9_00hb4s_089,H9_00hb4s_090,H9_00hb4s_091,H9_00hb4s_092,H9_00hb4s_094,H9_00hb4s_095,H9_00hb4s_096
BCL11B,5.686215345,0,4.730437659,0,0,1.23022747,0,0,2.557284386,3.648996903,0,3.687481826,0,0,0,3.629995027,1.457556767,0,0,2.122280386,0,0,0,0,0,5.477462164,1.116153992,0,0,0,0,0,0,0,4.220221493,0,1.480940859,0,0,0,0,0,0,0,2.602961374,0,0,7.693808468,0,0,4.640538492,1.927086676,0,2.842540932,0,0,0,0.522551843,5.731245804,0.851236585,3.138755051,1.833799066,6.596754103,0,0,0,2.067535517,0,0,1.186602938,0,0,0,0,0,0,2.459313393,0,0,0,0,3.783508618,4.397543613,0,0,0,0,5.726229382,0,0,0,5.108139877
BCLAF1,9.090776473,8.747878457,9.518982047,8.298101362,9.754145138,9.304510066,9.635269512,8.174825511,10.14695853,9.499588496,8.577310461,7.632286131,10.91429149,10.48908193,7.932037291,8.367287839,9.98821071,7.897515756,9.594817484,9.430223675,9.07932255,9.055899472,9.957712657,7.378648127,9.290123642,10.1797704,9.98139971,7.940825526,8.39555585,9.951910713,9.122625228,9.970643272,8.676177181,10.56543793,10.68302571,8.70594607,9.016229139,8.780666039,8.743239083,6.979444538,9.852023586,9.238264586,8.388314745,5.584122356,9.743021692,10.04175013,9.440728077,7.153988452,9.350949181,9.422138899,9.697661799,9.822657765,8.837030519,9.440506373,8.501733569,10.46149663,7.682624097,8.676386513,10.03400899,8.938592685,10.14685401,9.497428277,9.983641777,9.790236859,8.057514967,8.025840945,8.88789902,9.137489696,11.05476367,9.619690641,8.991554849,9.280286368,9.217580496,9.696607511,8.325176841,9.173030549,8.855892212,10.0069648,8.229798761,10.57776675,10.08222096,9.872679557,8.669193313,9.679010404,10.30725092,8.73304203,9.766844225,10.05635858,8.925717229,9.652769368,7.990640149,8.888876128
BHLHE40,0,0,0,0,0,3.070942037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.503347318,0,0,3.867655069,1.362160021,0,0,0,0,0,0,0,0.919933311,5.123247049,0,0,0,0,0,0,5.877145094,1.704561193,0,0,3.865667799,0,0,1.105878828,0,3.91648126,0,5.149321768,0,2.72534224,0,1.357004352,0,0,6.094886037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54127693,0,0,0,0,0,0,0,0,0,0
BLM,7.937990676,6.134008726,3.52595051,6.457249741,8.637043136,6.932434217,6.40350487,7.179809264,7.915225486,5.532642172,8.811517464,8.144195303,5.170283752,6.572423614,6.87721581,8.572208342,7.669492513,8.625241601,7.616933405,7.598755329,6.67127204,6.754024601,7.576389994,1.300918028,8.995827923,8.744696125,9.017598215,6.671014206,8.317293429,4.06237889,8.706192921,3.953610517,8.561129476,7.389012721,5.406412931,2.095953036,5.015599003,5.26548074,8.548281904,6.460624959,7.98082416,4.735785103,6.196578315,8.698219286,2.016209057,7.829983415,8.347027398,6.036684935,8.997837995,7.338430839,5.462596647,8.903545862,6.957636562,5.999160955,9.008459022,5.818043772,8.270912882,6.155334636,6.095039419,6.132330178,8.190935152,6.376287861,9.427442683,4.509059297,7.292960032,5.940117056,6.717843707,3.408656418,7.727353986,5.909984673,7.581908222,7.797634852,8.644528638,9.157516677,8.679009386,4.41187449,7.001138141,8.164765354,9.03896866,7.73363133,9.237613031,7.754687219,9.30068368,7.362660856,3.095149378,7.019581103,8.581679202,4.462721206,7.350982657,7.36410426,5.000981458,6.267761161
BMP2,0,0,4.602420895,4.259371633,0,2.126014514,0,0,0,0,0,0,0,2.096077022,4.538128596,0,0,0,0,0,0,0,0,0,3.845636526,0,0,0,0,0,0,0,0,4.565637339,0,0,0,0,1.553118147,2.78032643,0.901227697,0,0,0,0,0,0,0,0,2.372306098,0,0,2.487794479,0,1.833353687,0,0,0,0,0,2.857206667,5.90662958,6.302485417,0,4.622926279,0.993450839,0,0,0,0,4.98711866,0,0,0,0,0,0,0,1.0902242,0,0,3.250001072,0,5.573259245,0,0,3.626475279,2.381295608,0.926884427,0,0,0
BMP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23028597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.029493242,0,0,0,0,0,0,0,0,0,0,0,0,1.031691796,0,0,0,0,0,0,6.292618917,0,0,0,0,0,0,0,0,0,4.477547878,0,0,0,0,0,0,0,0,0,3.741333291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMPR1A,3.671499321,1.394477585,3.860416574,3.663196949,4.077637716,4.768066548,3.536552444,4.104241984,5.722232756,5.417455686,5.101522844,5.32020758,0,5.67102854,6.614981976,7.23430958,3.626647718,2.601270319,1.316642429,3.467468288,6.057385727,6.658730804,0,3.056458805,5.523359518,5.650598777,2.170902463,4.372683773,1.032782132,4.8322425,3.682235681,7.61435293,5.017513844,6.405038855,7.312705944,4.619448845,6.929710876,7.103080657,7.797668339,0,4.756470339,5.650710644,3.441601896,1.698598517,6.749290303,4.826161131,6.902232032,5.945039863,0,1.031691796,5.84560236,3.434298228,3.998185853,5.466292918,0,5.459752114,4.617876104,7.264001681,0,4.219768045,5.649273847,5.90662958,1.391505406,1.604513996,5.493654827,7.299837709,2.067535517,4.29262552,0,6.802201816,7.067003877,5.989392264,0,0.827459997,4.993576103,0,2.459313393,4.564495191,0,7.531275031,0,6.934513103,0.935501266,5.175046734,0,6.903284421,3.626475279,5.76378981,3.323609148,7.072879957,6.119074414,2.374719728
BNIP3,5.968711391,6.835144569,3.089771171,6.226928232,6.493326989,5.685841817,5.755424042,5.73325571,6.157007613,4.479821984,6.891499572,3.157449113,6.172872046,0,6.45799468,5.565077067,6.233106042,5.376625754,4.451013477,4.400735676,6.057385727,0,2.603483134,1.300918028,4.071122778,5.926464091,2.773662292,6.855710199,5.311093994,6.687835547,4.624919191,3.138208979,4.746918826,3.625309025,0.821216795,5.841255076,5.093356558,5.860212492,0,6.52334562,6.795334049,5.123136809,3.712804287,7.326031224,6.51318703,0,5.341192765,2.333571557,4.079168959,4.815315498,6.703240184,5.473929924,4.280718185,4.091643862,7.055583147,5.286532518,4.845985232,0,0,6.212729597,6.347287637,6.621470634,0,6.482855169,6.272256578,6.396417894,0,0,0,6.308725638,6.035215285,7.859782753,6.861962065,5.615375582,6.49417305,0.942697477,0,5.862807621,0,3.180012074,6.050496975,5.642515821,6.173513108,0,4.431515021,4.98978314,6.110652563,3.611973137,2.679647949,1.527142424,5.628526506,6.751570027
BRWD1,7.941061354,5.51713923,4.411883773,6.478381915,8.403982236,8.227956802,6.757801966,5.374941334,7.544327039,7.247624821,6.39218513,4.776543909,7.065786722,7.610514365,8.037016835,7.490538615,6.676807879,5.879502004,8.77365757,7.623502769,4.404882595,6.864919653,4.892344178,9.293171372,7.748349543,8.25227374,3.001099598,6.690584824,3.056888963,8.942008166,2.519742727,9.485448511,8.859461721,6.264779896,2.485780649,6.203727434,5.993125175,7.036020415,6.162079195,0.984294981,6.819252375,4.679145708,6.130400513,2.127231243,7.993030104,5.740230046,7.357625361,3.713866171,1.217362539,7.224564537,6.926836516,8.733517185,4.781511205,5.655206571,1.833353687,5.638060894,5.042903024,8.137839376,8.209747486,6.197004166,6.002633658,6.268424076,8.403833389,9.115754115,7.442954351,6.728462046,6.933345683,7.395584677,9.193864318,7.519566259,6.466320304,7.535896692,6.861962065,0,6.120454712,1.913169478,8.561621146,6.836802711,5.84432439,9.26920093,4.383203845,8.09506597,6.244687556,4.623156761,8.944926988,6.553830386,0,8.855053355,7.537552948,8.729560937,4.941538435,5.735536836
BTG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854793256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714844346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUB1B,8.984292968,8.257548441,8.422083884,6.558358011,6.743497366,7.478819123,7.746774759,8.921532386,9.275136849,8.580675085,7.11885494,8.257465708,9.210132227,8.050123888,7.769151791,7.23430958,8.135840535,8.276804412,7.838620104,9.176407963,8.567744497,9.041805026,5.955997035,3.748759325,7.10010175,8.364492144,7.421911332,6.18796459,6.736639516,8.82038686,7.516117542,9.948268369,7.902079957,6.463394044,8.580356435,8.182155926,9.287592548,8.34739163,8.25590125,9.588860813,8.904168116,6.990645067,7.693951247,5.687389281,8.43123925,8.641418321,5.52938235,6.700899771,8.004310385,4.519342215,7.898660894,7.913070951,7.329648411,7.007629016,8.144663168,10.22811854,6.663050111,9.291361873,6.007118579,6.451597734,7.688885722,9.27791675,6.038298818,7.279874064,2.074807321,9.586801649,7.228299292,6.342184929,5.996028157,8.237102203,9.281276673,7.133159305,8.959322154,5.32885985,2.146866266,7.445682539,9.336920062,8.884623854,7.633630721,2.616144407,7.653211105,7.60421543,6.846360171,9.49658944,10.50573534,6.732055208,7.177624697,9.248037304,8.590453838,7.092909,6.387247924,7.923770422
CA2,4.967267797,3.534568025,0,0,0,0,2.180998338,4.314601057,5.012572676,5.003677344,0,0,0,4.368259425,2.515050454,0,0,0.791830636,0,5.899460304,0,0,0,0,0,3.734282226,0,0,0,0,0,0,0,0,6.64283919,0,3.851479538,0,0,0,5.906902981,3.734387789,0,0,0,0,0,0,0,0,4.893900435,0,1.105878828,4.815596897,0,0,0,0,0,5.937897377,2.692727596,0,7.380238876,0,0,0,0,0,0.805627028,0,5.123743484,5.328267169,0,7.284585071,0,0.942697477,7.013877089,0,0,0,5.553267329,0,0,0,0,0,4.780522984,0,3.073236753,0,0,2.862461033
CAMK2D,2.510133402,8.232294965,6.969994143,5.27049735,6.791958091,7.219791694,2.357209798,5.804677657,0,6.021022944,6.971410734,0,8.996673187,0,7.685216983,8.82812303,0,9.098272249,1.316642429,6.016195453,8.713598722,0,9.219909775,1.676170003,7.995217276,6.429834954,5.804288903,2.495463222,1.032782132,6.773180728,0,9.026962062,2.230522649,6.747181022,1.341297637,0,7.986774217,6.694646233,0,6.89941616,8.669106046,0,7.899982214,7.721013274,0,6.938201221,6.968797881,0,8.026477189,7.60911431,7.52294453,0,6.108224779,4.612159352,1.190186617,1.408289121,8.94575628,8.893206998,7.706916702,0,7.539476811,0,9.506904313,1.895784953,6.893329317,8.244302752,8.037378992,7.600159297,7.136491152,8.365553819,3.588096533,5.381384367,6.747518041,5.254699847,3.879175555,8.18261926,0,4.273915909,8.191307849,0,8.95448396,7.144407975,0,6.440300259,8.065190269,2.049708402,7.991466536,1.2650456,7.963396741,1.527142424,0.719215881,6.072189083
CBFA2T2,4.596694456,4.429548657,3.390900232,3.618208865,3.435740368,4.036101078,2.743453297,5.928153001,5.195668942,3.216356409,2.914056258,4.725253275,4.016471517,4.964972635,3.409762578,4.28490463,6.101143901,4.196392088,4.45396061,4.88791753,4.301615479,2.835957005,3.156718635,2.956617152,3.450889405,5.924891088,4.062237472,5.076405224,4.24482887,3.70306654,4.590600722,2.694693441,3.433629873,3.420760865,3.340000689,3.631191019,2.639374974,3.201278754,4.259675341,3.628585105,3.906435521,3.274741599,3.876789749,4.561678001,4.699934456,4.384005762,3.674793009,6.122017774,4.769716891,3.365382433,4.291972952,2.264503122,4.662492746,3.876892154,3.299329036,2.625140523,3.465194228,3.292740021,6.23416199,3.756917086,3.672481245,4.104390522,4.422243353,3.13802262,1.903070228,4.432409248,3.733211643,1.390945247,5.093693824,2.111790473,2.228315865,3.347135268,0,2.845735124,3.058097332,6.677368319,4.485127755,2.487466689,5.263688719,2.867221351,3.193106472,3.285075134,5.895133645,3.821632137,2.757438909,3.190124383,4.222545568,3.106543174,3.716740324,3.752600333,4.083794284,5.251909188
CBX3,7.913608675,9.081632249,9.315874581,8.231143164,9.241652892,9.128390371,9.155041208,8.291300761,8.205238174,8.626617216,8.707249613,9.086662574,9.313447101,8.911958137,8.78668009,9.065794594,8.699695692,10.03574993,8.832118572,9.538939634,8.43731863,8.242382685,9.254337354,10.00033168,9.508658792,8.702693883,8.933995375,9.168598228,9.345783044,9.221191608,8.546283639,10.24883561,8.948967096,9.065530572,9.20445575,9.620701329,8.737637249,8.299179608,8.849913793,8.988013773,9.870982831,8.967404343,8.95230924,8.321781766,8.610942709,10.22680109,7.923296989,9.278958781,8.676587191,9.09895145,8.613763021,9.226120989,8.419358523,7.786285844,9.349095126,9.38423774,8.950204088,9.869786683,9.197844837,9.34401539,9.362057152,10.17188035,9.946072458,8.735091318,9.395377918,9.559361996,8.054800256,9.389144289,9.461088146,9.523121865,9.505572278,9.509846016,8.612189091,9.631799463,9.71750779,9.49045551,9.331564859,8.52319835,8.806516123,8.243181142,8.78436532,9.646170606,8.845423191,9.528822613,9.708522683,9.387758901,9.445330072,8.754148392,9.853789599,9.461358055,9.27493768,9.36044134
CCNA2,8.911177014,8.136585573,9.217574035,3.998899615,7.576129839,8.531446976,7.518810405,6.364560672,8.369151401,7.274850061,5.637940265,8.746254865,9.62408928,7.549203494,7.306621652,8.738818937,7.793462567,7.800584598,7.890301806,8.019378439,0,9.141133019,4.946369652,7.720581443,6.726335386,7.881824882,7.775137343,7.293351523,8.289397416,7.209775213,7.898474491,3.845872082,5.614989978,8.700392127,8.652984271,0,7.637548822,7.684228147,7.171268612,7.226202192,6.787763352,6.466940536,6.965297672,2.725662051,7.203818793,7.269906154,5.616003818,0,7.002481951,3.125768449,7.608760722,7.004785007,3.040001239,4.696319791,1.190186617,7.687423395,6.689394119,5.517742645,7.478130691,6.200162995,6.451353243,5.137364418,8.658729544,7.666964183,8.611241932,8.417989695,7.30756196,6.42559753,0,7.694273237,7.903041758,7.057090052,7.841868597,5.97647056,5.420821737,8.028724643,7.46154039,7.492259756,8.669854814,7.339123329,8.752363447,5.914030343,7.5396719,9.519344926,4.946668126,7.167211448,7.312849444,8.574279374,8.485654099,6.113670121,8.365101815,6.969159107
CCNB2,7.004487167,7.797888061,8.450342496,5.221205529,6.755535487,8.004206734,7.93947055,8.437027615,8.032936766,7.669084627,6.244680092,2.651148447,7.523169968,7.181101531,7.875212434,6.941736473,6.57451243,6.832239578,7.80179081,6.90761732,7.430966294,7.255305367,8.705798606,1.676170003,6.184805236,7.601025374,8.593710398,6.533284459,7.402511781,6.843928464,8.317737784,5.797794541,2.230522649,8.09364421,5.210574141,9.153690647,6.397388507,6.98998928,7.822539378,6.395053115,7.714965083,8.676895358,7.98981391,6.273498495,4.828161884,8.094651323,8.039349809,1.5946719,7.273559195,9.045574661,7.82056322,7.243639374,6.331072133,8.135689496,0,8.178225448,7.779483808,7.559892253,7.887240045,7.795148778,6.771321423,4.910114551,0.857393029,5.959176211,6.032817991,9.224844493,8.149355607,7.873046807,6.607031156,6.943574118,7.563465803,7.687321403,8.737412709,6.220775724,7.145418232,5.929263602,8.649112038,6.518026406,8.140260911,6.868095445,8.04649137,7.666753182,6.039827278,8.331322173,8.235748254,3.889179548,7.733845384,6.876245439,8.35014753,6.389125135,7.315967561,8.067432441
CCND1,7.212956669,4.866532317,7.182506895,5.891018501,1.911707849,5.896095739,6.537629723,6.493355797,7.195476548,7.529953634,5.072650666,6.175974867,6.01806974,6.254280364,5.224269255,4.358212651,6.520646733,4.459225554,6.52265687,2.592331155,6.480647743,7.790673995,6.780167826,5.706943942,5.861805618,5.755461138,8.899099438,7.212289307,7.90401481,7.782816699,7.00943174,6.512300372,8.332318186,7.255368074,7.458219539,5.310294725,6.033137862,6.934466789,5.760192793,3.141885664,5.414386644,5.650710644,5.714703176,6.164794924,6.288080301,5.22842789,5.664043379,6.204166076,5.682519171,7.713448743,6.783694213,6.502675281,7.247464549,5.340066002,5.302124432,7.364292201,6.981167868,6.519933435,5.815827211,6.916511752,6.201849983,7.132897281,6.443717965,4.057203516,5.774183891,5.446603129,7.042859959,5.8112739,6.313428302,7.081865727,6.145579454,7.259336992,7.246063938,6.127957012,6.102569828,7.889123063,6.189682039,6.551109618,5.563521791,7.139608152,3.926785728,5.7027125,5.440443437,6.195400353,1.904497483,6.346885707,6.688638956,6.424629184,7.190601998,6.599754354,4.711780867,4.921457943
CCNE2,2.037632105,8.420087878,6.057804724,0,5.965490823,6.874860126,6.196934235,0,0,6.691979382,0,0,3.326906682,0,7.785808804,7.674000191,5.844756413,0,0,2.138854788,5.640823629,7.02460932,0,8.801838971,0,6.872623272,0,5.064954112,7.782416721,0,5.684746884,0,0,0,0,2.965724522,0,0.940195824,0,7.721781858,6.617317865,6.620423705,0,8.237603231,0,8.019126484,6.727778499,5.795636363,0,0,0,6.291125017,1.105878828,1.175847621,1.190186617,7.022693239,0,0,8.196794597,6.664275427,5.392513576,0,0.857393029,6.545978489,5.405698657,6.558232221,0,8.437394221,0,0,0,0,7.740789023,2.162779428,8.06847251,7.232765335,0,0,0,0,6.209007249,6.953714465,0.935501266,0,0,0.730702366,6.110652563,7.334395312,0,2.274879997,0,0
CDC20,6.95072509,7.803158613,8.076747594,5.575155368,7.57686064,8.134304492,8.020258824,7.785188917,7.909373314,7.922132299,7.441008945,7.409505334,8.455602353,7.131411679,6.469008997,5.564829331,5.977239023,6.320470679,6.488570705,4.79859631,6.001668461,0,6.900571065,6.555244007,4.85643603,6.93121564,7.59743988,7.499265783,6.490363232,8.466158933,7.983723322,6.477705535,6.80466268,5.893515457,6.932740395,7.946212443,8.203467253,7.536439649,6.292418817,7.61962766,8.183866828,7.236166884,2.100404912,1.086055075,6.802868075,7.420262884,7.896188721,2.333571557,6.687079712,7.578539904,7.603299968,5.37995154,2.487794479,3.983201036,0,9.143180623,7.823009165,5.038438508,6.452911864,7.287297843,7.120965437,1.833799066,6.920539816,6.051151367,4.097453574,7.494738912,7.796307091,6.80665865,5.495900203,6.72308402,6.151665451,7.534431743,5.979469224,4.890381426,7.800931889,6.920236001,8.180386806,6.823118261,7.459481101,0,6.46627055,5.579697647,6.936824346,8.143058046,5.466451244,6.131031767,5.536091379,6.352131969,7.199563159,6.253341883,4.971566077,7.264928538
CDC7,7.043533487,7.115758851,7.290311482,5.793218277,7.85903496,8.407133603,7.726371563,5.916377789,6.799907255,6.637300938,8.935319855,2.926395932,1.934819415,8.17203206,7.134057388,7.702430821,7.072553733,7.129349375,8.667158431,8.274033578,8.3617678,2.153652877,4.277748072,8.74764472,8.843756992,7.160091348,5.123617187,7.638951645,4.049976875,8.207272848,6.941588236,7.877309434,8.847598123,5.933806703,8.802210323,10.09576056,7.705920024,7.262440292,1.553118147,6.968779243,4.128082033,5.35776222,7.131389705,7.506139514,6.430710873,7.476768728,6.402483777,8.453289865,5.719273417,7.895323224,6.523426477,6.949830656,7.363052993,7.118039891,6.482941152,1.408289121,0.880652751,8.455607055,5.969211676,7.681082571,7.731962344,7.554030071,7.435407172,9.264604681,7.486827145,6.941174474,7.019389525,8.969019741,4.125478915,6.882260454,9.163646046,6.977734432,7.909964415,4.688941918,5.274825423,6.407910262,7.297918986,5.393308598,9.10272389,0,8.499947839,6.154569598,7.163484503,7.38084371,8.596914876,9.459061763,7.542168163,8.777543262,7.657925735,2.732580075,7.587222134,0
CDCA7L,7.468307862,7.92337591,6.767795009,6.384560887,7.222605924,7.149655024,7.576408228,6.481344868,6.653129131,5.639308132,8.34654337,5.785297736,7.327593358,8.453064024,6.246532915,8.756959415,6.109195983,8.69550733,8.208125079,7.582186344,7.046513333,2.153652877,6.616806941,0.792379018,7.378352794,6.941587471,4.210642084,8.174147435,6.568916816,7.699910593,6.36835078,8.367279298,7.849687424,7.916048975,8.036910443,7.618551145,7.434713822,8.275535838,7.871030997,7.587699035,7.825598037,7.518499247,5.486841885,7.656314111,5.854086184,8.018661358,7.128734865,7.312739521,7.369172819,8.969254686,5.860898413,8.143066422,7.917509177,7.938159837,7.859636835,7.814830083,5.536837502,7.134192732,6.760914625,8.39720276,5.626881765,3.805928132,8.670964114,7.228769704,6.529326398,6.199813474,6.531641623,6.052980654,6.789084491,7.727779421,7.304030601,4.419147562,5.760882644,3.566062154,6.572401793,8.258430871,7.407124116,4.424335423,7.272280379,5.914104774,6.746397568,3.54127693,5.808287076,7.631771589,6.905545768,7.341073034,7.41936168,7.725007469,6.697105839,6.646309109,6.524430102,4.261210251
CDCA8,7.205974765,0.859545573,4.602420895,6.299965434,3.415339327,5.417083981,2.180998338,8.240691145,7.324479229,4.642544957,5.103807849,6.681901399,6.530991592,6.469533507,3.473279401,2.087993973,6.914449196,7.793068861,6.400674785,6.158460897,7.926025419,4.189638681,5.44892133,6.801173395,6.952103111,5.093324474,6.242826001,7.570182482,3.22769912,8.270794135,6.193883546,4.542134936,0,4.205287791,4.913704803,4.172362774,7.813455514,5.393460144,6.061198092,5.291143268,6.412146388,4.679145708,6.378640476,2.127231243,5.378601538,4.018287111,5.52938235,5.945039863,3.692305784,0,7.631444945,7.841932165,2.156040077,7.346318256,1.833353687,6.956980695,6.995505207,6.16414281,5.469287096,6.375261044,6.491966338,5.171988235,6.995877809,0.683001789,0,5.196681568,7.902758641,1.833992926,1.697647475,6.285311186,4.314832791,6.804104466,6.623207251,6.700665232,4.593555317,6.454162128,6.525377878,6.06236956,6.758379996,3.05833963,1.709555833,4.609552629,6.227220418,8.019450378,2.53645662,6.656197227,5.64917494,5.687075537,5.467799951,5.200093756,5.194946048,3.228464881
CDH11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.601270319,4.719434041,0,0,0,0,0,5.180514359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.027643358,0,0,0,2.475404112,4.692219406,0,0,0,0,0,6.192923868,0,0,0,0,3.67641802,0,3.61549305,0,0,0,0,0,0,0,0,0,1.186602938,0,7.43272829,0,0,0,0,0,1.05598622,0,0,0,0,0,0,7.329352011,0,0,5.08655788,0,0,0,0
CDK6,4.713965768,0,7.851227431,7.572073347,5.722213643,0,0,7.018934925,4.874734286,2.851266119,0,1.575615713,7.674627814,6.222833268,4.312135525,6.84303881,1.855847351,0.78578453,3.991732614,0,1.816789046,2.981680894,0.795661158,0.792379018,1.779084676,5.72995141,3.524709344,0,0,0,6.327469475,0,0,0,0.821216795,0,2.453719779,0,0,5.410767923,5.36846226,6.590944216,7.370231822,8.721433491,3.341357223,7.177239849,5.664043379,0,1.217362539,7.92662513,5.187253505,7.353730514,6.289171686,6.181991855,5.906020831,0.869564339,0,0,6.224447569,6.653945307,0,0.645465572,2.686792254,0,0,5.893982192,6.445857513,3.854736622,0.805627028,0,7.415181895,4.135413554,5.979469224,0,0,1.913169478,7.318399215,5.808284376,0,0,1.434535285,2.884646367,0,6.608939927,4.182335873,0,7.059834124,0,7.366428822,0,3.731123852,0
CEBPZ,10.03943207,9.028620762,9.086090339,8.869588069,8.712613585,8.10639079,8.016981441,8.352084496,6.943582012,8.963484674,9.545447982,5.600954818,10.04595989,8.699927748,9.021755677,8.559986109,9.288515936,9.534657458,8.999261351,9.275883331,8.704902332,9.563128123,9.726650074,9.486950806,9.720615277,8.816138004,9.515640207,9.672971652,9.495133814,8.907079419,8.049657998,6.49492832,9.426066318,7.835031684,9.133400873,8.866566359,8.186136262,8.906947538,9.258104793,9.411447944,9.135360103,9.056262174,9.216953648,9.622366961,8.359751815,9.867419149,9.864186387,10.55031077,5.790086764,9.512815506,8.620799814,8.858520101,8.57893721,7.711779844,7.692247594,9.118919092,7.486454705,9.571564796,8.779932974,5.860151037,7.644539504,8.165482154,6.83079842,9.152470609,7.008815935,7.833171685,7.165536211,9.428614501,9.357832715,9.899496479,9.276154498,9.065833551,8.906962076,9.596235804,9.313899831,10.42774212,9.356808311,9.294574263,9.864934764,8.730263104,9.428522013,10.7335639,10.12589671,8.697334047,10.74404,8.876936567,9.773096046,9.212406118,9.288884447,8.932141801,9.259457748,8.827606052
