X,H9_96h_001,H9_96h_002,H9_96h_003,H9_96h_004,H9_96h_005,H9_96h_006,H9_96h_007,H9_96h_008,H9_96h_009,H9_96h_010,H9_96h_011,H9_96h_012,H9_96h_013,H9_96h_014,H9_96h_015,H9_96h_016,H9_96h_017,H9_96h_018,H9_96h_019,H9_96h_020,H9_96h_021,H9_96h_022,H9_96h_023,H9_96h_024,H9_96h_025,H9_96h_026,H9_96h_027,H9_96h_028,H9_96h_029,H9_96h_030,H9_96h_031,H9_96h_032,H9_96h_033,H9_96h_034,H9_96h_035,H9_96h_036,H9_96h_037,H9_96h_038,H9_96h_039,H9_96h_040,H9_96h_041,H9_96h_042,H9_96h_043,H9_96h_044,H9_96h_045,H9_96h_046,H9_96h_047,H9_96h_048,H9_96h_049,H9_96h_050,H9_96h_051,H9_96h_052,H9_96h_053,H9_96h_054,H9_96h_055,H9_96h_056,H9_96h_057,H9_96h_058,H9_96h_059,H9_96h_060,H9_96h_061,H9_96h_062,H9_96h_063,H9_96h_064,H9_96h_065,H9_96h_066,H9_96h_067,H9_96h_068,H9_96h_069,H9_96h_070,H9_96h_071,H9_96h_072,H9_96h_073,H9_96h_074,H9_96h_075,H9_96h_077,H9_96h_078,H9_96h_079,H9_96h_080,H9_96h_081,H9_96h_082,H9_96h_083,H9_96h_084,H9_96h_085,H9_96h_086,H9_96h_087,H9_96h_088,H9_96h_089,H9_96h_090,H9_96h_091,H9_96h_092,H9_96h_093,H9_96h_094,H9_96h_095,H9_96h_096,H9_96h_097,H9_96h_098,H9_96h_099,H9_96h_100,H9_96h_101,H9_96h_102,H9_96h_103,H9_96h_104,H9_96h_105,H9_96h_106,H9_96h_107,H9_96h_108,H9_96h_109,H9_96h_110,H9_96h_111,H9_96h_112,H9_96h_113,H9_96h_114,H9_96h_115,H9_96h_116,H9_96h_117,H9_96h_118,H9_96h_119,H9_96h_120,H9_96h_121,H9_96h_122,H9_96h_123,H9_96h_124,H9_96h_125,H9_96h_126,H9_96h_127,H9_96h_128,H9_96h_129,H9_96h_130,H9_96h_131,H9_96h_132,H9_96h_133,H9_96h_134,H9_96h_135,H9_96h_136,H9_96h_137,H9_96h_138,H9_96h_139,H9_96h_140,H9_96h_141,H9_96h_142,H9_96h_143,H9_96h_144,H9_96h_145,H9_96h_146,H9_96h_147,H9_96h_148,H9_96h_149,H9_96h_150,H9_96h_151,H9_96h_152,H9_96h_153,H9_96h_154,H9_96h_155,H9_96h_156,H9_96h_157,H9_96h_158,H9_96h_159,H9_96h_160,H9_96h_161,H9_96h_162,H9_96h_163,H9_96h_164,H9_96h_165,H9_96h_166,H9_96h_167,H9_96h_168,H9_96h_169,H9_96h_170,H9_96h_171,H9_96h_173,H9_96h_174,H9_96h_175,H9_96h_176,H9_96h_177,H9_96h_178,H9_96h_179,H9_96h_180,H9_96h_182,H9_96h_183,H9_96h_184,H9_96h_185,H9_96h_186,H9_96h_187,H9_96h_188,H9_96h_189,H9_96h_190,H9_96h_192
ESCO2,0,1.260854709,0.869345996,0,1.058108189,0,7.900962576,0,0.887353903,0,0,1.69729315,0.847606487,0,1.526490867,0,6.639080275,0,0,1.245528041,8.159796251,0,0,0,8.77107379,3.297689886,3.640504029,0.918859136,0,0,0,0.964725132,1.08059512,0,0,9.439358529,0,6.534751533,0.725812013,0,0.914667177,0,0,0,4.167543517,3.947250028,0.723354135,0,0.915851046,7.014259315,0,0,0,0,0,0,0,0,5.064829652,2.511758777,1.420731477,0,0,0,0,0,1.061764878,0,0,0,0,2.007760725,6.620886063,0,1.229599509,1.425735495,2.545949279,5.022186594,1.548464473,0,7.952417058,4.985147425,0,0,0,8.14896607,6.920424826,5.056503295,0,6.37380094,0,0,7.073541553,4.518446753,6.821475432,1.303555073,4.001490538,0,6.149356135,5.385591231,0,0.950612889,5.506333685,1.978122114,4.1364736,8.598936377,0,5.864384238,0,0.908521605,0.801259477,0,2.91652047,3.525129423,1.412799696,5.56028779,0,7.830272627,6.450983121,0,4.316749466,0,0,0,6.114297873,4.664708289,1.114984292,7.745818547,6.595099598,0,5.260807063,0,0,0,0,1.953086668,7.608178136,0,0,1.127635109,0,9.425097675,1.18648996,5.145797014,0,8.819056477,3.113807211,0,0,3.872678182,0,5.071627789,0,5.629950201,0,7.76605145,0,0,0,0,1.674192511,8.514209568,0,0,0,7.694047776,7.588449294,0.665177392,0,5.432622028,5.819958617,8.245876739,8.809851243,4.848572715,0,2.442847849,0,4.74803006,0,1.283277713,0,0.836879339,0,0,7.842516614,8.394597886,1.510371521,6.758375647
ESPL1,0,7.688371835,0.875926633,5.168338391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.185111247,0,0,5.424936155,0,7.764329075,5.066138146,0,0,0,0,4.180342793,6.108721133,4.936486593,0,3.612352173,0,0,0,0,1.870030228,0,0,0,0,0,0,3.874942324,0,4.562921895,0,0,0,0,4.293321777,0,0,0,2.937470556,0,4.008532562,0,1.182060142,0,0,0,3.634428083,5.233691932,2.294264555,1.78870051,0,2.611287301,0,0,0,7.476414069,3.777144155,0,5.560756372,0,0.752240374,0,0,0,0,3.715819335,0,0,3.356970781,0.64979924,0,0,0,4.955816087,1.418545164,0,0,0,4.482206971,4.494145677,3.587704259,0,0,0,1.187718957,6.870504042,5.003749481,0,3.823748277,0,0,5.262286974,6.233349952,0,0,5.194923099,0,0,4.127101401,5.827002398,4.71533728,0,6.931529879,0,0,0.924514265,0,3.315456198,0,0,4.765749158,0,0,0,0,0,6.693211302,0,0,0,0,6.412862339,0,0,0,0,2.271521337,3.545250142,0,0.812758712,0,0,5.96418554,0.881103069,0,0,0,0,0,0,0,5.650865844,0,0,0,2.428963576,0,5.456717689,0,1.86269683,6.341027215,0,1.148424003,0,0,0,0,0.85459129,0,0,0,0,0,0,0,0,2.231944711,0
ESRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.242863629,0,0,0,0,0,0,2.556507044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876838303
ESRRG,0,1.260854709,9.425264691,1.593919229,0,5.12216647,2.562558377,0,0,4.451202271,1.429923428,0,0,0,5.553856693,0,0,0.923765074,0,0,0,5.85713983,6.346746383,0,7.424240445,0,0.967844256,1.86597434,0,0,0,0,2.942880388,0,0,0,0,7.912408135,0,0,0,0,7.681148656,5.285906315,0,0,0,0,6.486524046,0,0,0.853730645,0,0,0,0,0,3.140479591,5.469050922,0.700303846,0.640686374,3.612600752,0.680574288,2.598464096,0,0,0,0.652871991,0.982772548,0,0,0,0,0.851701111,0.730481189,0,0,0,0,2.996115489,0,1.480823608,1.131916724,2.632288416,0,1.758947153,2.345352011,2.67348667,0,2.472903316,1.04611624,0,0,0,0.639435345,1.303555073,0,7.435157485,1.753702588,0,3.972426388,0,0,1.978122114,0.800078046,1.06613799,4.084207285,0.687284444,1.596750918,0.958390441,1.206026964,0.951962796,0,3.707688722,0,8.747713164,6.4896682,0,0,0.940457641,0,1.264729003,0,0,1.527655047,0,1.114984292,0,3.10474875,0,0,5.50654734,2.726116614,1.653861169,5.398267004,0,0.740713012,3.53378021,2.018932963,0,0,1.100246963,0,3.419549046,1.147521152,3.407486829,0,1.517050172,0,0,0,0,0,2.380982854,0.819950363,0,0.950912565,0,7.358274354,8.36857056,1.679162027,0,0,1.338209454,0.122391992,0,0,0.65989133,0.82990907,3.891765287,0.842161342,0.904661499,0.953728157,0,1.409772813,0,0,0,0,1.231620679,1.446165728,0,0,0.785218269,0,0,7.580393634,0
ETS1,3.649942928,8.486167887,3.8442835,6.886692997,0,0,1.99414034,0.813778358,4.09978542,8.058280475,8.69823207,3.85374781,7.365448947,3.106811534,12.10535518,0.795699621,8.521337909,3.031479456,8.372926785,8.464997686,5.735966489,1.393748696,0,3.729888642,7.192013337,4.570953504,7.649517741,8.131094275,1.430318078,4.559651204,6.224767841,9.229949717,4.609582094,8.043555893,9.117014711,3.085197701,1.835435797,8.425661582,7.921485461,1.835195598,8.996669947,5.679088349,2.73839094,0,4.167543517,5.699881781,1.202907936,3.947760094,5.188530214,4.286915846,4.506839261,5.698720429,8.172168701,1.369909982,2.458865642,7.168928434,1.083225806,4.061342457,0.873879122,9.632356582,8.65575568,1.768450951,1.553475262,9.022295749,3.485424051,8.725880021,8.830351705,1.717728083,2.969715599,7.979730212,1.686258307,3.715608534,3.994380667,0,1.875804489,4.53641173,4.308572609,1.413163749,8.660001098,4.316266944,5.710711515,4.371690078,4.915541776,4.608832341,1.775873702,6.51047425,3.545579829,6.516757538,5.696335873,5.204242413,6.266043692,6.810248671,6.676998372,5.546426752,5.363610054,7.131880476,7.778547015,5.607048709,6.242701946,3.971743194,8.640368889,4.809831783,5.015025568,8.559771308,5.150944605,3.12665684,8.540395875,2.464764527,8.099731019,5.561139725,5.603606601,0.951962796,7.829397422,2.801781994,2.135182059,3.15665623,0,3.184134515,7.272325435,7.379704054,4.056865646,5.724541859,7.512547366,5.346681299,1.940710705,5.308009088,5.609242167,5.705226067,4.959108419,0,1.861362406,0.952942791,6.315314516,0,1.099682367,0,0,0,3.661300203,5.013809412,1.66611879,0,7.828179838,2.900474028,0,2.071646683,1.543080125,9.421062804,0,3.235817747,0,1.987779116,1.972793784,0,4.711650136,3.564596594,0,4.486915251,0,1.352936195,0,1.630158125,4.358270085,0,1.097562857,0,4.176320462,4.934976097,1.353406093,3.444701188,6.128456731,2.422374558,3.42407942,4.112037459,1.409772813,0.798691965,7.92788887,3.419398249,0,0,6.482692173,1.363095152,2.435212529,6.29522719,3.233349505,0,0,2.373434535
ETV1,5.499068123,7.935256294,0,1.089332601,5.844987738,1.280446464,6.927488483,0,3.112370256,1.809407823,0,7.926120062,1.764914618,2.826154381,0,5.291755225,5.403956019,7.651369702,0,0,0,6.392452773,0,0,7.976769918,3.451220556,3.400422876,5.964693291,4.096184434,0,0.700691405,0.964725132,8.989488971,8.190777139,6.249062005,0,2.761238859,2.146866266,5.506542384,2.617391501,2.439801475,0,3.249427838,2.935909489,0,0.972106882,0,0,1.871861423,0.75355603,0,0,8.378768903,2.24939817,8.88907074,0,2.1231049,5.967580785,7.936326018,0.74146997,1.082798933,0,7.676299085,0,4.026797198,7.054751407,7.372897861,3.344362827,1.561946544,7.701010022,4.53493913,0,5.517697807,10.19145309,3.367638428,7.135724833,6.998419669,1.073902424,8.731003498,0,0,6.649686644,6.874476678,0,5.440551397,0.900795099,5.651849374,5.09485949,6.395968355,3.069761975,4.931859788,5.162350305,7.36701257,1.899345263,1.080956902,4.160773743,5.059325642,0,6.472040593,4.758603378,2.560478777,8.266112686,5.816562184,5.901976705,7.501336733,5.350014547,0.879775151,4.514024196,0,6.424295169,5.78689401,5.42802929,3.387009876,0,7.278851691,1.213876518,6.867800452,0,4.223396023,7.928923697,2.539359596,8.478424401,8.708610375,0.800374817,8.610554698,7.856721745,4.208587304,6.618067231,4.494434454,3.521750576,3.883339525,7.522527051,0,0,3.635841483,2.232010089,0,0,0,3.810960292,7.174500104,0,3.351646245,5.982814508,0,0,0,0,4.981650016,2.770948874,5.838680785,4.569929187,6.930611746,0,0,4.157807957,0,4.172438065,1.136935083,2.038657098,8.723706045,2.865207727,0,2.020323151,1.052085627,6.911124465,0,0,1.353406093,6.092270173,2.71130484,4.454868415,7.048817467,3.528811107,2.931269434,8.183061078,0,3.308430117,0,4.530762392,6.070392874,0,8.076360493,3.516033662,0.880057668,0,5.315621019,1.811076183
ETV3,4.221212927,0,4.957297638,1.089332601,0,7.368641872,5.754926805,0.813778358,0,1.416833947,4.165368633,4.841101208,4.391480679,0,0,4.277834125,0,3.662407871,4.599702884,0,9.841619451,0,2.828921373,0,0.762965149,1.073254437,1.951493563,0,4.676853473,0.752167434,4.304401922,0,0,6.719259905,4.645181458,0,0,5.069193201,0,4.690747404,0,7.598735504,4.280814067,5.057952098,4.101162722,0,0,0,3.016755451,3.945308945,0,0,6.826155233,4.359323782,1.834520859,3.901254863,0,5.253093588,0,0,0,0.849833723,3.20922503,5.601070866,4.981849701,2.115794523,3.696252031,0,0,0,0,0,4.309948738,0,0,0,0,3.71768401,0,5.083153338,3.578999618,3.938157988,1.929841928,0,2.213092165,0,3.068957726,4.934908187,4.591839668,7.097811077,2.057712878,1.794304046,3.924067995,0.750700523,0,3.495509311,0,2.524348257,2.188509732,1.707933129,3.43270136,3.231776729,4.146656062,0,2.611571804,0,2.127222157,0.810150809,4.717411675,5.087884043,3.074885202,0,0,0,0,1.213876518,0,2.470261311,2.355689856,2.034995436,0,2.041726377,0,2.978267685,0.960745756,6.447202785,5.740568538,1.831326075,4.851782772,0,0,0,3.473799789,6.07786583,1.099682367,0,5.03210393,8.631149994,0,3.927899606,2.090987199,3.160895424,0,0,5.89895971,1.048157591,5.14791236,5.368932627,5.120979405,0,1.55529573,0,0,5.115670809,0,2.539563187,2.502196963,2.857664675,0,0.829571362,4.992490393,0,1.973255257,0,0,4.771377795,0,2.636838612,4.693896503,4.875108592,0.842161342,0,1.124470149,2.273045797,0,3.681715971,3.429937759,0,0,0,0,2.051277859,3.295264584,0,1.422716187,0,0,3.570568326
ETV4,6.535856086,6.255582715,0,1.089332601,3.913472652,0,4.973922117,7.0537497,2.392015475,7.385912278,4.298031552,4.763804201,4.017097564,6.643740079,2.372854713,0,0,6.844568699,0.697829302,0,1.424818418,5.685260981,3.192284052,2.579748515,2.555527506,6.426624476,0,2.854860881,0,4.517167577,2.585507768,6.929138117,0,6.677012168,0.678589733,5.473223748,0,0.989674007,0.725812013,3.380829908,4.531590643,0,6.168234961,5.482708713,2.333581269,4.989797824,0,4.525208846,5.63713182,0,4.768875166,8.330672132,7.968731327,3.859715197,1.191098116,0,4.614364357,0.983510967,0,1.882648461,4.798848636,6.696182047,6.749486893,4.074361161,4.264104551,0,2.419521224,3.881183151,1.561946544,0,0,5.702284594,0,7.64165242,6.766434121,5.354528707,2.34117794,0,6.303137541,3.995837623,1.244164351,1.480823608,2.302812775,1.848014302,1.145499215,4.845341016,3.203665571,5.305768326,5.561611986,5.557193725,0,0,1.597252906,6.40872862,6.335459482,5.516806191,6.15910887,5.994158314,2.522170871,1.093196595,7.27909588,1.925270523,4.918673316,1.978122114,3.115622218,2.109229675,5.041039795,2.004889251,6.798846957,0,2.631884789,4.491440346,6.705260012,0,6.241160668,5.600080229,5.462231659,1.108078165,5.341360295,2.034995436,5.876755322,6.758438964,0,7.625514968,6.278943254,5.778279694,3.368406871,5.903248598,5.726562098,0,0,0,0,0,6.583086202,0,0,4.185496217,5.302018941,5.448243522,0,0,0,0,0,7.75964351,7.035215728,5.562389253,0,0,0,0,0,5.37175339,6.248000307,5.508767645,0,0,0,3.570487442,0,7.111169433,0,1.338209454,0,2.172503982,0,1.963406813,4.818393834,1.86269683,5.426764425,0,0,0,4.781949845,6.199147753,0,0,3.980353579,0.776853276,3.150548259,6.196307485,0,0.803826125,1.816127236,0.857092243,0,2.373434535
EWSR1,6.88730456,7.385162033,7.528185919,6.755509637,7.50029477,7.095591462,5.588337425,8.241197933,6.187172246,5.766586067,2.959268757,7.36411772,7.779540499,6.904367793,8.045902562,6.648883339,6.1199455,7.873417454,8.730360728,4.961770122,8.858981652,7.965920718,8.007454441,8.117145862,4.666422481,6.680662839,7.394765032,7.703941399,7.728159497,6.365171855,8.028557786,6.811829632,6.013087492,9.970717066,7.448273881,6.38724511,5.175823799,6.918895105,5.352761693,6.559749819,5.989272435,8.001350919,7.114390816,8.141089704,7.239112747,7.288401991,7.254369425,6.595449162,6.150719171,6.902895938,6.487856157,4.115661141,3.712261663,5.967617081,5.820045707,6.858090605,6.289004648,6.874001471,4.952939899,5.344857926,6.824936031,4.647820787,7.873425793,7.605532986,7.945650647,8.175336739,6.174529804,5.079445699,7.960280397,6.617214761,7.114044188,8.120206274,5.552852876,5.707935188,4.296003999,6.832845154,6.816793044,6.801055064,8.878706267,7.617634098,6.545271583,6.698520475,7.098142756,8.02792999,7.941750655,6.564473088,5.870136749,6.367616667,7.675316111,5.674335986,5.566646127,6.482642274,6.863727654,6.40872862,6.410778168,5.882831664,6.527545084,6.961386349,6.075156445,5.175418024,6.875000495,5.456890122,7.281375604,6.657542459,7.351347551,7.049625024,5.213946183,6.402272121,6.509304903,7.01421187,5.665496781,6.131860458,5.940346975,4.959027347,6.944218001,7.178281242,5.547768218,5.905320495,7.05253839,6.175103977,7.046170931,7.656490867,8.62957834,7.608661392,5.754718655,4.436630737,7.138642281,6.130998502,6.604335083,6.276955577,6.963637134,8.956699967,6.294818491,6.250509588,7.683849857,6.251534326,7.15502374,8.344588023,6.17147818,6.651629124,6.913461716,7.793368766,6.684837605,5.480599221,7.641282113,6.601545895,8.131689127,5.488089733,6.525296897,5.995373073,6.064450647,6.081638102,5.768271211,6.684478489,7.000791827,5.770333808,7.019781017,6.028334116,6.751180727,7.852280946,7.53078867,7.236741824,7.12182965,6.584558392,5.603551165,5.595703397,7.505790803,8.332363498,6.606132631,6.965008801,8.073541675,5.66419825,7.035498779,6.157869273,4.494440671,5.067768765,7.307576054,7.927623457,6.857775597,7.366020322,4.943387994,7.62155635,6.405317815,5.340949246,7.036388757,6.949346545,6.853343286,6.221074555
EXO1,0,0,0,5.976596946,0,0,0,0,0,0,0,0,8.770163833,2.01646288,0,0,5.969923409,0,0,0,0,0,0,0.775002941,0,0,0,0,0,3.735282218,0,0,0,0,0,0,0,6.534751533,0,5.139249994,0,0,0,0,2.081489718,0,7.476035729,0,7.810210356,4.520433944,0,0.971526491,0,0,0.715131062,0,0,0,5.495916988,0,2.122482005,7.813062472,0,0,0,0,0,0,0,5.598842131,2.936332438,0,7.074577554,0,0,0,0,0,0,0,0,5.429294115,0,0,0,7.37284758,7.941026263,2.863206373,0,4.961361348,0,0,0,0,5.724320144,6.300549957,4.844126574,0,4.137962841,5.53413915,0,0,0,0,5.554749277,8.540074391,0,0,0,0,0,0,2.770284861,0,0,0,0,4.367714384,0,0,0,0,7.981236191,0.819249762,8.375953874,0,6.05076036,6.875511364,2.874871844,0,0,0,0,0,0,0,0,0,0,7.574407665,0,9.01623688,0,0,0,0,1.543080125,0,0,0,0,0,0,6.624200706,0,0,0,0,0,0,0,0,0,0,5.271601993,0,8.656779924,7.402495771,0.82990907,0,0,0,5.739532103,0,1.409772813,5.355236758,0,0,0,0,0,0,0,0,3.356839283,0,0,1.811076183
EZH2,0,7.0319138,6.537148619,3.617951763,7.043805113,1.280446464,0,0,3.112370256,0,0.885310456,2.640037464,7.53044523,0,0,1.979541011,0,0,3.936160625,0,0,0,3.72365185,0,6.367127323,3.125853137,6.805888701,0,0,0,0.700691405,3.741142421,0,0,7.457521638,6.44454525,5.796671175,0,5.403117549,3.877455193,2.847182938,0,0,0,0,7.594427107,0,1.332881549,5.736448481,0,3.043515966,0.971526491,6.427281634,0,1.191098116,0,3.734053925,0.983510967,4.991208819,6.71618376,3.230519813,0,4.129041632,2.595028425,0,4.446649794,0.626431483,7.339900581,0,0,0,6.750625401,1.200968312,2.729529455,0.736259286,4.517060015,7.057263571,0,5.625476345,1.99667106,1.244164351,4.171147761,3.148670038,5.121038794,2.54816697,5.631025766,3.980330395,3.030851975,0,3.336740068,4.242231093,2.38195477,5.948834204,3.303623752,3.138826117,4.478407289,7.492015382,5.452141147,6.472040593,5.569003498,0,4.658213305,2.372395683,0,6.559008023,7.322840406,3.673696495,4.888937999,4.824375085,4.008115085,0.801259477,3.234275202,0.788938953,6.059682632,5.19478516,4.63105804,4.803662307,4.102503866,0,5.903666713,3.704127468,2.737245982,3.400254298,4.754491933,6.532402827,3.855060449,6.388547447,4.241114185,7.634185769,6.54338789,6.716456914,4.49337819,2.457693412,2.404220271,0,5.50381203,5.40871497,1.21581376,6.710163363,5.968554923,7.049876845,4.96285514,0,7.218453275,0,6.322354771,6.12742203,1.128307092,4.526251141,7.16223643,0,4.938407951,4.135580766,0,6.332634658,3.236450752,0,0.92039246,6.345927386,0,1.679162027,5.019347808,6.052224382,6.713274886,6.604149267,0,1.931826692,5.809839958,0,2.489162733,7.266764413,0.904661499,7.258231625,0.969643197,4.781949845,2.442847849,6.034102649,7.792147823,0,3.257112594,0,6.986287705,4.778767885,7.12623786,2.949271757,4.567955821,0,3.469622319
FBN1,0,6.869122058,6.083530701,0,0,4.954753228,0,7.012006873,8.339478151,4.835662539,0,0,0,0,0,5.543092999,7.378061241,7.62924978,8.044335711,3.737630406,8.811081403,8.321976245,6.68309453,0,6.796000919,7.048724225,3.400422876,0.918859136,8.184158672,0.752167434,4.735339347,7.420825989,4.235614719,8.570448899,7.68085383,7.117714844,0,0,5.330195294,8.267599374,7.20013483,7.34918734,7.255119323,4.787094979,0,0,4.752186564,3.338327248,5.188530214,5.223229288,8.333137369,6.191179129,6.974478867,5.47755418,2.760155169,4.715289494,6.760244285,6.325671598,7.845242436,6.654401717,0.640686374,3.871743548,7.712536726,2.202083936,4.467835501,0,5.688403863,6.624564341,6.848399454,3.199036473,7.159522392,8.463174913,6.704120363,9.667293481,7.183121071,8.157138415,1.012061219,3.777038715,8.588897355,3.690783264,4.927397815,5.130540697,4.369532198,0,5.951637811,2.988549735,4.633291655,7.919992532,6.395968355,4.961361348,3.878475249,7.567702473,5.850965847,4.676602956,6.477671819,2.618067939,8.402136216,2.744970861,6.351483322,4.632425718,0,7.96595263,7.454764892,7.781361969,8.633469572,4.384578375,6.194709792,6.468821177,6.751514065,6.08667756,5.412335085,7.74191612,4.980378936,7.540425472,7.356323677,6.201203379,5.37130227,4.284612531,1.122131072,4.799667109,5.876755322,6.138170209,7.981236191,0,0.960745756,5.170876806,1.736324758,0,0,5.651975293,5.840282818,0,0,0,0,0,6.807615679,6.464331103,0,3.810960292,0,3.599482655,0,7.396916981,4.987887669,8.74916789,6.277359993,0,1.304235015,0,7.125508366,9.043057594,0,0,0,0.679663562,0,9.268927343,0,1.736159691,0,8.365081226,6.593951433,8.598716662,4.008608556,0,0,0.65989133,7.783217316,6.543656777,0,5.871817596,4.266842094,7.04761254,8.168185218,0,3.141093154,7.792147823,8.371414531,7.397859141,0,3.147603528,7.104982797,4.240115434,1.422716187,6.967419007,0,0
FBXO5,0,2.719294467,8.650655035,0,8.169812887,1.280446464,8.718071069,0,3.781013841,0,6.796118405,7.330871306,7.453631355,0,3.22640074,0,1.183966651,10.18991677,0,2.35421507,1.424818418,0,0,2.579748515,7.013946408,1.073254437,1.52764795,0,6.031864475,6.316452751,1.170288536,1.9467589,7.770876085,9.935082787,7.832998341,1.998074857,2.761238859,0,0.725812013,4.246209282,7.663989116,1.389852506,7.172424753,1.536391881,6.155943003,7.789403642,3.740852535,0.815187295,5.290104134,5.326226226,0,0,1.531187502,1.323045931,0,0,0,1.562934976,5.028488794,6.018555252,0,8.380025403,1.182060142,6.326098233,0,8.137572954,0.626431483,0,0.982772548,0.862626069,7.532249934,8.399398903,0,6.689127175,1.873184664,5.83837553,0,6.757511792,6.852259321,3.580892752,0,7.051419944,1.425502651,5.009012121,0,7.563459793,8.27139858,7.082066933,0,7.115676935,3.529095355,1.818627722,0,5.106342994,7.110486541,3.829370071,6.729495317,0,0,5.569003498,0,0,5.520847379,0,5.297840295,4.839039371,0,0.810150809,0,0,6.997354935,0,4.368117947,0,0,5.295297724,0,0,0,1.616111212,6.603866354,3.015239401,0,0,8.57887896,5.371977986,6.742805406,8.141853846,0,0,7.691406691,0,0,1.051980013,0,0,0,0,0,6.943162815,7.770562594,2.062653156,0,4.790522208,0,2.888952455,5.960074291,0,0,0,0,0,7.153686781,3.472669156,6.981523968,6.723027702,0,0,2.200818202,0,0,6.043509576,0,2.020323151,7.755726222,0,7.203590285,0,0,0,0,7.797756956,4.916533301,0,0,5.594831813,0,5.906938399,4.933911658,0,0,0.836879339,0,0,8.069986662,6.495890445,6.545994559,6.45910428
FER,1.467353138,1.260854709,1.443863373,2.132006718,1.058108189,6.638229624,8.634918204,2.011222314,0.887353903,7.873944816,0,5.145328158,7.585590505,7.602826526,0,6.447929904,1.540031741,3.031479456,6.803835396,3.87877753,0,0,0,0,7.714880458,1.073254437,8.663032798,0.918859136,0,0,7.017944848,2.265066743,8.741500302,7.305538382,0,0,2.074159426,2.618936735,0,7.837397965,5.500059692,7.149596167,0,1.945241444,1.387483946,5.111576538,0,8.038703457,0.915851046,1.246035053,1.894087236,5.03927602,0,4.770375631,6.963879163,0.904075481,0,7.458309699,6.006216416,0,1.082798933,4.600894286,0,7.50928578,6.056354468,9.239803477,2.419521224,7.801226487,0,0.862626069,7.443112228,9.417510117,1.847146429,6.533297623,0.736259286,0.643552771,0.593014507,0,0,8.330963827,3.6593436,6.960981212,7.627196755,4.887548542,7.229817462,3.715819335,3.903235076,6.486926405,0,6.708033701,4.32045193,4.668576762,5.303329997,5.60829698,7.226996678,3.90202114,6.906616394,6.117406799,3.545354516,8.466703772,7.172895004,6.733277992,5.992542735,0,7.664709154,6.095861998,6.000149607,5.743809839,8.375013265,5.847707534,8.850348596,5.786626699,2.770284861,2.801781994,8.097111128,8.153370456,7.414888801,6.229109047,2.179526303,6.698793141,5.213340185,5.952580436,7.868142696,0,4.586964334,1.483410891,8.186439648,5.475632387,6.359185074,8.984594384,0,6.823979535,7.406302422,0,0,0,0,2.312709546,4.348070977,7.3788431,9.164123495,2.878740481,5.595625407,8.82034972,0,0,8.5115882,1.128307092,5.752293365,5.512146615,6.1052485,6.584656393,0,0,7.504791025,8.648086127,0.950912565,0,5.584422721,7.751513315,1.679162027,0,7.062525444,6.774978095,4.137577802,0,1.524525051,0.65989133,9.36878722,5.269608409,1.756255438,6.359411928,1.148424003,6.539192865,7.46464408,7.695764114,0,6.308713675,0,7.699627957,0,5.867681739,4.219846916,6.534873187,0.880057668,7.998728666,5.315621019,7.177931905
