X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Anks1,0.30082523,0.582917395,0.429369467,0.302431392,0.28483225,0.351190401,0.254534918,0.42012296,0.165290616,0.353925524,0.68551815,0.32911737,0.712552489,0.430859564,0.537360704,0.436834293,0.172584451,0.40084956,0.267389506,0.408236732,0.471428029,0.717129498,0.305084794,0.698112358,0.162939724,0.82358262,0.355001272,0.429554256,0.125639208,0.112344765,0.1696356,0.220080246,0.401292086,0.331115985,0.18635165,0.500362595,0.41222198,0.407816046,0.704307298,0.423768659,0.494499685,0.373667847,0.194798148,0.28174425,0.273010983,0.283232231,0.657191493,0.325972295,0.510469403,0.374972154,0.454974214,0.270502668,0.441999421,0.283637575,0.341341392,0.287317935,0.46754008,0.444030245,0.264269914,0.223688488,0.398814824,0.636323262,0.276899151,0.315281786,0.379132697,0.672795385,0.217235481,0.382396809,0.655968972,0.379811704,0.350287709,0.304754735,0.601384477,0.292769518,0.414456441,0.564956245,0.35352363,0.496550913,0.265106034,0.345177631,0.149929576,0.288837943,0.304449058,0.419358521,0.153598462,0.407822016,0.705764825,0.430037698,0.42846337,0.530166339
Anp32a,3.338499911,2.815888082,1.730227615,3.4178665,3.148047423,3.778110185,3.256849448,3.145390786,3.094574264,3.757208104,3.610785092,2.755029374,3.390041654,3.668398291,3.12332921,3.15983552,3.381961801,3.456117108,2.91981706,3.416495768,2.773757673,2.736566636,2.872141343,3.696033937,2.552164112,2.988763894,3.204393771,2.944122889,2.540833972,3.485300645,3.484002748,3.555896275,2.863411155,3.081525624,3.095427985,2.751329806,3.303844563,2.906675077,2.847847124,3.313260724,2.888222858,3.155690987,3.484397026,3.209804941,2.263247199,3.314547745,3.317369511,2.236276861,3.160443465,3.388304105,3.369459684,3.154846986,2.817410493,3.536633613,3.583774271,3.541525009,3.292652539,3.103278241,3.064980531,3.008380139,3.239112071,3.370218821,3.281788888,3.199145855,3.301670423,3.975953575,3.483387535,3.584824337,3.182466931,3.141555253,3.421907019,2.722404752,3.471607467,3.833414366,3.297410777,3.123844954,3.271856629,3.016976195,3.392094852,3.519418932,3.622604796,3.224998773,3.108712034,3.360402938,3.627437384,3.105501074,3.670931243,3.567056562,2.982269969,3.733046287
Anxa2,1.381326729,1.51302634,1.053201958,1.647422236,1.586035244,1.800634071,0.174571267,0.519335328,0.688245239,0.297504262,1.485969324,0.758317359,1.282123401,1.579412857,1.343480048,1.811278405,1.333131412,1.377268404,2.408224229,1.328578411,1.078116926,1.861947499,1.223487748,1.819364351,1.149679921,0.777965996,0.900522671,1.560663041,0.880871366,1.102057351,0.537060103,1.645854084,0.588776168,0.59613694,1.870553752,1.39310161,1.938383949,1.832404315,1.014101183,1.256557464,0.994989876,0.124374159,1.238904592,0.990511522,2.151210402,1.311201583,0.718204407,1.003946259,1.223408571,1.619073095,1.379692363,1.634229323,1.101961965,1.724941212,0.990449959,1.436158179,0.983465085,0.476338036,0.917942856,0.861742361,0.543059818,1.397648515,2.014986246,1.487439999,1.249911253,1.908307319,0.406619296,0.476887621,0.084918926,0.711232263,1.347983661,0.928202983,0.739168369,1.266038741,1.687509423,1.447709586,1.233296767,0.663767194,1.107039754,0.925893654,2.010794635,0.472890773,0.62362448,1.344678769,1.122294613,1.116640219,1.167972222,0.578305537,0.980348737,0.378685608
Anxa5,0.635755101,0.495127077,0.05159552,0.420594293,0.332685395,0.49857248,0.332715697,0.307546228,1.135360321,0.3043469,0.761028354,0.145560464,1.210312274,0.628957268,1.61819719,1.257916352,0.459261432,0.614832607,1.268070151,1.194972164,0.653900709,1.631829891,0.128827488,0,0.431999515,0.338395738,1.465076537,0.626370263,0.200971267,0.770588954,0.614601336,0.562054696,0.232527039,1.237150579,0.894648713,0.493108278,1.310377662,0.265205238,1.156329432,0.509163323,1.669797124,0.385312615,0.904620888,0.3033421,0.473453527,0.627624578,0.09648647,0.413143553,1.00073289,0.686129947,0.918121469,1.039333921,1.122640925,0.377040738,0.867762985,1.326042651,0.767903299,0.36890666,0.216754291,0.395047906,1.266472253,1.240666144,0.780883307,1.439587417,0,0.609198611,0.110385471,0.47751282,0.480185245,0.521486938,1.667106027,1.397586162,0.195731073,1.380881734,0.716323111,0.127587527,1.202544486,0.112670502,0.721556029,0.393046519,0.999564079,0.120631367,1.044691372,0.351019006,0.476266757,0.525356523,1.024680019,0.30604474,0.743187185,1.060090994
Apbb1,0.307389582,1.308371992,0.654719023,0.598155076,0.878915086,0.59038311,1.321683863,0,0.761085405,0.220261264,0.563247632,0.475207853,0.803066969,0.780710518,0.092433444,0.350197562,0.844853197,0.431935582,1.15095894,0.292198975,0.273775618,0.80818488,0.616053924,0.888368558,0.244181421,0.389023833,0.350196782,1.045002431,0.267974178,0.182539569,0.216292859,0.737378059,0.643705381,0.378415579,0.649243548,0.605679767,0.733704291,0.325512834,0.210170236,0.674168927,0.458402095,0.923080154,0.175690367,0.166084362,0.388729113,0.478670041,0.933504288,0.828460423,0.733693642,0.698494964,0.872625123,0.226653512,0,0.64768329,0.429112114,0.548098384,0.301133894,0.726059151,0.229453283,0.701638971,1.29108849,0.600400736,0.200952681,0.515433127,0.77947372,0.665600937,0.473355652,0.7456615,0.299077734,0.547042005,1.031424088,0.408897679,0.473076103,0.658951078,0.264068806,0.233580561,0.653362219,0.325797946,0.357384249,0.503165193,0.244566198,0.587761013,0.597903009,0.342159469,0.199842742,0.655014305,0.444597714,0.36944618,0.311937104,0.825097287
Apex1,3.482268662,3.31446161,2.68002092,2.969434956,3.224506995,3.256638633,3.051440267,2.831996601,3.196664866,3.015416239,3.079237811,2.729414286,3.289956914,2.44292666,3.734140618,3.02502754,2.794942025,3.929675815,2.807245111,2.906629021,3.458674381,3.791383369,2.48307638,2.627483831,2.709680312,3.314088494,3.374226901,2.7821938,3.150520234,3.052107933,2.662368996,2.903056095,3.582364119,3.345330319,3.481042411,3.577393484,3.208129896,3.031399356,3.169874203,3.397131196,2.988922271,3.423567751,2.885250671,2.760367334,2.83230233,3.325383245,3.286188824,3.171191664,3.552822115,3.31299448,3.059316002,3.537614379,3.160130614,2.829475355,3.076527326,2.820167707,3.361010191,2.709481037,3.351971725,3.51343648,2.952918213,3.466786133,2.739674443,3.261936427,3.305187031,3.102591468,2.628207081,2.91530597,3.366054163,3.322004734,2.877559266,3.081090858,2.686964966,3.406061719,3.216602619,3.256535785,3.116393217,2.628072682,3.054267051,3.477192207,2.553912619,3.209086411,3.073459346,2.887416184,3.189456408,3.467366522,2.86898138,3.225095126,3.844706042,3.139173443
Apobec3,2.170245292,1.987977859,2.47889341,2.402334173,2.617933932,2.537813384,2.140407888,1.832349489,2.002125869,2.568199951,2.805402645,2.868234107,2.762134244,1.860906585,2.498647079,2.286599699,2.36876646,2.639503762,2.388343658,2.444403892,2.041814269,1.847591899,2.477959627,2.759443355,2.895374325,2.116547699,2.291626074,2.940910118,2.411280767,2.653000709,2.424571344,2.171769723,2.55869369,1.918795827,2.931931649,2.675031698,2.103785727,2.26156994,2.487610529,2.874288732,2.961796731,1.671028707,2.70043109,2.77687074,1.151344387,2.53472396,2.324554395,2.778938725,2.942246835,2.337890941,2.710470472,2.296285357,2.329605508,2.589128873,2.124162534,2.75518241,2.148368506,2.751412467,2.407725279,2.81958574,2.171769037,2.247696012,2.596810596,2.639426664,2.359486164,3.144232253,2.699372906,2.527042521,2.533959935,2.470662486,2.712451624,2.35774058,2.286774054,2.64233657,3.41912514,2.381665311,2.699069074,2.45532569,2.008643457,2.620618222,2.442048504,2.615515312,2.094761463,2.826204453,2.408162694,2.873752896,1.946929636,2.594480443,2.956223074,2.497791816
Apoe,3.916318726,5.067157337,4.306427446,5.205020365,5.606265267,4.546951511,4.694742105,4.741751917,4.172819554,3.032252258,3.590806026,4.446024337,4.741849213,5.471186029,5.402871286,4.776811875,5.169883175,4.058129718,4.333950083,4.592927291,3.719301358,5.082902525,4.931184097,4.188483822,3.938817873,6.088185432,4.646033965,3.653153087,3.730947212,3.078837412,4.663806627,3.503169791,4.690423785,5.335083928,4.033454799,4.122765647,5.376373996,5.336469965,4.059034463,5.584866023,3.458729675,4.218428846,3.941263282,3.763300766,4.518800813,3.970987617,5.105043554,4.773350919,3.563485749,4.153189112,5.254892337,4.361601352,4.210799679,4.31814251,4.137948445,4.231355291,4.556184958,3.267448008,4.372096416,5.782312709,4.673950892,3.096804384,4.693049073,4.787186422,5.31964206,3.131194278,4.605022707,2.201245203,4.127504945,5.466454151,4.820009757,4.670324178,3.417337359,3.581037456,5.295044323,4.775677904,5.432713031,3.501972365,4.789388377,3.998225509,5.076626364,4.332933421,5.238364371,3.822827929,4.485704307,4.004120925,5.115902797,4.218358771,4.278160959,3.737187257
App,0.087190679,8.92E-06,0,0,0,0.173892855,0,0.045425356,0.054400013,0.054904957,0.179261543,6.78E-05,0,0,0.492517781,0,0.247682612,5.65E-05,0.065302274,4.96E-05,4.84E-07,0.344122096,0.27311478,0.438644032,0,0,0.165857643,0.073822288,0.119561921,0.194917788,0.078097956,0.106249195,0,0.070362229,0.099124255,0.318061976,0.227256521,0.096181885,0.224289143,0.173457672,0.000137399,0,0,0,0.13726911,0,0,0.043018792,0,0.204785525,0,0,4.55E-05,0.039225101,0.126316919,0.146033221,0,0,0.294054318,0.12080523,0.220095357,0,8.13E-06,0,0.757541542,0,0.098113035,2.54E-05,0,0.293106679,0.4894876,0.344443509,0,0.197874541,0,3.59E-05,0.679007429,9.38E-05,0,0.09324759,8.28E-05,0,0,1.73E-05,0.13821907,0.164392399,7.20E-05,0,0.201759615,0.416071657
Aqp8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190726916,0,0,0,0.137519255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04086137,0,0,0,0,0,0,0,0,0,0,0,0.030782101,0,0,0,0,0,0,0,0,0,0,0,0,0
Arhgap29,0.417333948,1.092066978,0.23925427,1.202499509,0.387258679,0.792840913,0.752365434,0.267076072,0.104130574,0.357224453,0.912685157,0.848936236,0.165672006,0.469416408,0.645058944,0.588233668,1.038640291,0.970280792,0.69091364,0.355124593,0.703756012,1.443360153,0.079536986,1.275441464,1.039027959,0.015861982,0.337269009,0.289692856,0.306740965,0.726397806,0.36774313,0.523489015,0.419679269,1.117269995,1.08264593,0.773018177,0.505268165,0.625904205,1.553247753,0.994077227,0.700869789,1.152769358,0.280569653,0.400496788,0.686480089,0.43721858,0.941694975,0.441425827,0.743147446,0.380690016,0,0.357781149,0.37796572,0.595707779,0.638834702,0.333266194,0.181853117,0.998885377,0.984901196,0.180156364,1.173715033,0.304732485,0.773861699,1.13795473,0.488952487,1.183039168,0.690804175,0.606800631,1.291156214,0.477984327,0.544690829,0.540162319,0.235000888,0.964867066,1.221083313,0.404389254,0.648954129,0.130827897,1.306150233,0.701287692,0.654061858,0.560448261,0.928991243,0.269912929,1.220637233,0.165677899,0.768528766,0.572833726,0.868961264,0.525971012
Arhgef40,1.813642572,1.130327842,1.400441774,1.308727826,1.732653678,1.281753993,0.482594765,1.949309,1.317856259,1.702436097,1.971288372,1.841706944,1.599264288,1.811427361,1.980878259,1.653734237,2.119208218,1.300765785,0.065228119,0.18101816,0.640778037,1.893419738,1.696072875,1.015771961,1.199986688,1.977586432,1.121477708,1.470621498,1.093160697,1.002748772,1.001094914,1.05129056,1.781520921,2.216990832,1.471969674,2.332326513,1.216333324,1.334310847,2.412027967,1.147391478,1.665248903,1.589054355,2.517788178,0.777728963,1.295711787,1.335881019,1.900519306,1.51388463,1.276370294,0.964394326,1.732346006,0.943241194,1.328895234,1.684421054,2.16964796,2.844413217,1.543679749,1.403012513,1.271770505,2.105355258,1.341219821,1.072096626,1.874738595,1.249512565,1.662962416,1.648765072,2.168299705,1.081476883,1.179599309,1.372706519,0.736316081,1.664038616,1.468478473,0.843784829,1.615868661,1.337273027,1.611846489,1.808297923,1.714011682,1.560072735,1.243881802,1.626522841,1.591409573,1.274427315,1.450907223,1.754303953,1.120459791,1.616606593,1.798336826,1.93092772
Arid1a,2.535206515,2.56651459,2.385719464,2.650071846,2.451125665,3.076935543,1.935309168,2.235368297,2.630146907,2.533432498,2.768151128,2.636427669,2.560966393,2.431449603,2.19271457,2.400428093,2.543759993,2.786470238,2.810135787,2.343766743,2.547356039,2.777306593,2.548721031,2.643556621,2.387778559,1.972613955,2.718783663,2.687844154,2.631895459,2.83041277,2.133875956,2.261812766,2.766467539,2.472506567,2.766388709,3.331702874,2.645776997,2.946823924,2.599111858,3.040341603,3.187739383,2.291635124,2.097476841,2.540685779,2.971342268,2.702195889,2.534359259,3.001223816,2.576149844,2.612943555,2.670224889,2.118728448,2.725633485,2.444617187,2.795867654,2.796560615,2.724275541,2.355945397,2.640411405,3.146524831,2.932278553,2.626486493,2.771180359,2.405907106,2.640760273,2.604194055,1.93630305,2.484070978,2.566830864,2.73571066,2.309334654,2.826108942,2.558060434,3.089106938,2.871754253,2.665839984,2.850380775,3.387292088,2.281675699,2.558564093,2.3395822,2.502757625,2.277386394,2.882380035,2.170246871,2.467927079,2.04787568,2.695383417,2.975086743,2.81115582
Arid3b,1.621954695,2.372786906,2.675970309,2.269548687,2.119579431,2.962799845,1.791034592,1.912588182,2.292221979,2.116938679,2.365765132,2.098199027,1.615601443,2.744699793,2.044706847,2.039104521,2.099715523,2.35470428,2.133331678,2.142980036,2.01679742,1.524950217,2.719752524,1.822729271,1.639385497,1.246116889,1.900572036,1.949252416,1.979330183,2.422082441,1.797915176,1.973021932,2.375315752,0.896924016,2.753360142,3.054001822,2.829735948,2.160079226,2.972173786,2.035381415,2.606659805,1.547143256,2.052169114,1.395394791,2.064210235,2.091832771,2.551205566,2.65038596,2.617355913,2.343042391,1.929967172,2.364230213,1.703781904,2.088359551,2.200076279,1.070734429,2.333517019,2.289764033,2.126259272,1.720512735,2.980096757,2.130239011,1.799585427,2.247211841,2.26039114,2.471292561,2.654623816,1.893715234,1.972257901,1.74730021,1.576353061,1.96371142,1.73477815,2.68271762,2.094305968,0.977675476,2.035602069,2.099173134,2.010659346,1.867247238,2.058690786,2.143200102,1.88875078,1.978202475,2.355575434,2.157359816,2.034861993,1.876495159,2.43466884,1.881215364
Arid5b,2.013143811,2.103505758,1.908004036,1.455907961,1.764346435,2.260074617,1.18739346,1.078037423,1.645791252,1.038435876,1.678864273,1.351216091,1.910683673,1.388104591,2.080589051,1.007932742,1.8590578,1.588894816,1.558452544,1.47701207,1.518085093,1.604599933,1.059924978,1.300039917,1.888105241,1.654512743,1.313509537,1.416602535,1.397560554,1.519664811,2.060962707,1.498477209,0.991763988,1.688913265,1.455858957,1.954225814,1.755225446,1.487596346,1.34893568,1.887882223,1.700918473,2.093860539,1.991380715,1.502289436,1.679750685,1.606068927,1.690622374,1.199989251,1.306879822,1.410751731,1.535669477,1.133999387,1.662399578,1.096773854,1.976650014,1.352201663,1.503914367,1.429488449,1.300490694,1.774693345,1.813642526,1.20893863,1.626933635,1.846214353,1.836027476,2.112381123,1.61561475,1.074384948,1.6126456,1.610162265,1.857712434,1.520046813,1.398496158,1.949302631,1.834897585,1.879467544,2.085048601,1.978269749,1.204047828,1.243735707,0.959590708,1.199004256,1.963093342,1.396417103,1.481084863,1.533845036,1.114348651,1.325499182,1.451523712,1.568312531
Arl6ip5,0.240423109,0.280142254,0.818076179,0.658795104,0.445732369,0,0,0.580245957,0.372367769,0.379071817,0.22098397,0.230941023,0,0,0,0.494634231,0.619265209,0.562822254,0.214564286,0.224938072,0.373900646,0.233062588,0,0,0.44938614,0.21807566,0,0.640170071,0.554855663,0,0,1.046132498,0.269636975,0.401789558,0,0.25280166,0,0.327379862,0.869529634,0.235386342,0.776513517,0.293944998,1.088318949,0.575242508,0.769691777,0.202679314,0,0.474693175,0.19045191,0.212895472,0.465339758,0.555023462,0.362104683,0.387883584,0.716499878,0.295162204,0.438898535,0,0.226153526,0.579775395,0.239358399,0.22020356,0,0.549083094,0,0.771508028,0,0,0.355988141,0.641820793,0.712158152,0.597775725,0.423821959,0.639031662,0.462333762,0,0.758298232,0.96676809,0.255401749,0.446875653,0.237816221,0.632825205,0.35570776,0.564455827,0.726958238,0.238664245,0.239393998,0,0,0.225958864
Arnt2,1.06500249,0.401996012,1.085039272,0,0,0.145326704,0,0,0.812083141,0,1.227338913,0.099863439,0.787097208,0.196490312,0.64466186,0.269767392,0.192120293,0,0,0.202637266,0.166991427,0.061927004,0,0.270302783,0,0,0.243626525,0.701446461,0,0.893611672,0,0.587387926,0.259396721,0,0.186213946,0.34417634,0.589507141,1.564372238,0.36668555,0.66670125,0.622638971,0.669988838,0.466311207,0.059077424,0.472813212,0.470491881,0,0.271353111,0.961193564,0.760054945,0,0,0.573861901,1.577144506,0.674914199,0.096381301,0,0.506878319,0.907752042,0,0.456435289,0,0,0.150294075,0,0.697757193,0.085474233,0.914470713,0.735309147,0.695772244,0.630483403,1.397328298,0.433954603,1.298283599,0.290685645,0,0.140944261,0.1368278,0,0,0,0.143893956,0.631651246,0.261892731,0.170342972,1.103006601,0,0.132616044,0.160970098,0.850806159
Arntl,0.525530153,0.062469696,0.433548599,0,0.42288871,0.346093857,0.329994374,0.385350894,0.345363536,0.067907732,0.484173826,0.126097504,0.243854773,0.338066911,0.298768441,0.252439861,0.342651247,0.431480063,0.444505433,0.441918382,0.216825203,0.647566139,0.197478813,0.350267691,0.158310971,0,0.337625239,0.414684234,0.136493179,0.646183847,0.197871327,0.491630931,0.279101685,0.753281393,0.179471342,0.560893811,0.342695446,0.413002351,0.192110537,0.39725568,0.327450948,0.54054252,0.41162857,0.103360171,0.387193975,0.440240433,0.352914524,0.213118668,0.749742676,0.209111693,0.673662111,0.543795445,0.200831231,0.258062318,0.42051686,0.232765746,0.329361403,0.031306067,0.294852303,0.230806553,0.445758831,0.180409774,0.242650699,0.22558919,0.350520706,0.171831684,0.106108266,0.422762507,0.401969366,0.150919193,0.370847788,0.59784619,0.595038782,0.525528098,0.384231465,0.124997209,0.344087297,0.458901076,0.380418627,0.417059423,0.067483391,0.224746521,0.470125676,0.442729951,0.338699413,0.41377869,0,0,0.423241562,0.683985
Ash1l,0.504161297,0.17669317,0.256217973,0.321173851,0.143137734,0.388133925,0.293327075,0.293131075,0.425986375,0.435911706,0.388058765,0.090794758,0.358888173,0.288988319,0.316759948,0.287733309,0.758719462,0.678013458,0.171880104,0.404018507,0.246950468,0.31499702,0.083515049,0,0.422235027,0.583015237,0.443982722,0.65779219,0.280939232,0.318623228,0.34232102,0.413144113,0.602211489,0.556106737,0.241093323,0.547251411,0.346299366,0.726395673,0.11902943,0.2271232,0.836741837,0.387128696,0.521374754,0.330125503,0.320249673,0.282389085,0.165640306,0.479709656,0.532917278,0.335087508,0.303131785,0.577581916,0.183921378,0.268392452,0.982836898,0.444683508,0.358610178,0.707918913,0.214172838,0.48112541,1.068932501,0.536542566,0.301529257,0.137435024,0.409070465,0.548717723,0.159607928,0.261216169,0.316246351,0.258173924,0.653708548,0.292300423,0.498575331,0.545226167,0.343080329,0.591920285,0.580873552,0.483190052,0.311861187,0.22372674,0.039830253,0.204981372,0.202945885,0.385307431,0.193202262,0.88220269,0.431389715,0.378982174,0.481238166,0.443913511
Ash2l,3.659370263,3.333691562,3.674052591,2.900571453,2.962820854,3.868394869,2.169497228,3.135672429,3.086343434,2.896273885,2.708242735,3.733699674,2.93425036,2.948102493,2.946139735,3.254695343,3.317176967,3.09178416,3.627745904,2.627156485,1.583041741,3.635104796,2.880097275,3.325735362,3.443690256,2.584566855,3.016845845,2.913673824,3.228408189,2.954371047,3.206825253,2.271262877,3.278246027,3.278209328,3.257839923,3.112063856,2.718567553,3.07242565,3.190785176,3.084229079,3.383062707,3.582331215,3.520876147,2.59552313,2.903309362,2.867613664,3.397193169,3.138567946,2.470457174,3.073419321,3.438981203,3.500514924,2.854556305,2.608853368,2.918223872,3.427088609,3.40124234,2.859028795,2.669090052,3.34222935,3.232959059,2.590731067,2.611417311,3.336541394,2.632422416,3.519943518,3.651002729,3.075828697,2.814508428,2.827497873,3.45710469,3.015789304,2.658015179,2.907448239,2.803044206,3.7191361,3.337133732,2.147146259,3.748949442,3.478636664,3.649005244,2.374937375,2.993527923,3.235268762,2.882906338,3.220776026,2.987391743,3.173176205,3.634066626,3.724719006
Asns,5.047339326,4.480457257,4.108617661,2.940242011,5.036970055,5.078113892,3.835149169,3.29816815,4.768747447,4.205468322,4.348138674,3.995512411,3.695499272,4.199108244,3.813150437,4.271222662,4.300538646,3.409064502,5.532898492,4.639082687,3.729984889,4.408264444,3.745407149,4.572479825,4.696972388,3.68426537,4.281399302,4.197735868,3.622836703,4.229875997,4.78417367,3.731222132,3.265634952,4.444829773,4.588687004,4.506625854,3.446762028,4.242926977,3.392548436,4.569180142,4.289326018,3.567169857,4.810631151,4.344723116,4.08748437,4.339696206,3.676180752,4.382781556,3.613525053,3.266500007,4.586361938,4.00304423,4.666070199,3.492535359,3.918156579,4.296721274,4.372886862,4.66079243,3.487109353,4.418741068,5.357460941,4.264936954,4.165154963,4.633999563,4.150847344,4.716541092,3.792723539,4.827441068,4.428511985,4.812483362,4.206290961,3.288169295,4.103608762,4.588885214,4.600075603,4.593223275,4.779964231,4.58427853,2.951626524,4.393726573,4.699729198,4.327512896,3.773005599,4.267144066,3.538343706,3.330670122,4.591182534,4.196086185,4.838046058,4.434175986
Ass1,2.618416563,2.215281485,2.398292227,3.083379755,3.735550502,2.18308294,2.935718547,3.325563921,3.372463696,3.131229,2.643556706,2.781142442,3.457797418,1.469959403,4.203458158,3.297129925,3.603587522,2.843156308,3.645203567,2.640499806,3.010210374,4.6437743,2.76282424,3.363528886,2.829526611,3.755621207,3.560052642,3.35458503,3.428556929,2.474124166,2.927380652,1.68645152,1.233532612,4.414613874,2.692971931,4.040651403,3.47547994,3.071591797,2.680560597,3.400671396,4.001166469,3.13534675,3.783685997,3.044238264,2.87045943,2.534605992,3.748110678,4.063804708,2.709415222,2.896924945,3.405370584,2.557124727,3.470459471,2.546316936,2.876674808,2.817288496,3.889660961,2.41045089,2.97408751,3.375763955,3.026479338,2.216096678,3.083980853,2.581106351,3.553143912,3.400090132,1.701750141,2.475900352,3.346366267,2.814055306,2.978359958,3.581616724,2.757480796,2.787504986,3.701046173,3.034855916,3.724889715,1.768096868,2.995061647,3.693833723,2.372696473,2.960877889,2.728747353,3.584608087,2.615082843,4.019421068,3.621133647,2.653490159,4.069810184,3.427118275
