X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
App,0.362782628,0,0.182049903,0.120772877,0,0,0.271157002,0.208699281,0,0,0,0.378592583,0.191315435,0.351455804,0,0.223302024,3.37E-05,0.098241594,0.449345109,0.130683801,0.087373392,0.205384977,0.101642234,0.308048256,0,0.075736534,0,0.341968934,0,0,0,0.180288886,0.410210369,0.125160421,0,0.1378026,5.22E-05,0.059693008,0.254943951,0.046225518,0.180371268,0.119765407,0.272654992,0.358394736,0,1.14E-05,0.150321444,0.063563594,0,0.228319618,0.310020639,0,0.261030356,1.32E-05,0,0,0.121137268,6.78E-06,0,8.13E-06,0.104197653,0.39691952,0,0.204896828,6.59E-05,0,0.399386459,0
Aqp8,0,0,0,0,0,0,1.24878175,0.891187211,0,1.688369196,0.752117385,0.948071907,0.080072974,0.181217451,0.339156301,0.417111783,0,0.673852398,0.188199905,1.328865905,0.323285247,0,0.529350051,0,0.138804465,0.114588755,0,0.15924156,0.204046457,0,0,0.423640414,0,0,0,0,0.554751098,0,0.27274723,0,0.995993608,0,2.95E-10,0.553986473,0,0,0,0,1.726540327,1.025329802,0.585085719,0,0,0.141964632,0.653098454,0,0,0,0.079409185,0.109029146,0,0.478793734,0,0.007174522,0.320233677,0,0.96946236,0
Arhgap29,0.458971378,0.483531788,1.321324164,1.079994989,1.635375526,0.807233036,2.018408821,2.179567372,1.691026966,2.013897774,1.757902061,1.439630685,1.296820779,0.808766168,2.472267021,1.505737181,0.423581624,1.670641322,0.674761206,1.224597191,1.410410915,1.986287345,0.911879109,1.075749406,1.019031378,2.735849139,0.805985265,0.474893423,1.586809868,0.986409792,2.136701926,1.47722285,1.409197366,0.554644365,0.659008898,1.139982891,1.395065148,1.763250206,0.78138527,1.99409028,1.626307124,0.948098563,1.672962717,1.273054223,0.386720664,1.182755725,0.982897162,0.197440963,1.156239246,1.04187274,1.771478722,1.048935248,1.109097404,2.534357031,1.741298965,1.735508401,0.924697113,0.504756893,1.062104274,1.203066657,1.415550763,0.76593645,0.765851603,1.667131106,0.848112856,0.460590708,1.585073919,1.292224117
Arhgef40,1.753735614,1.479171609,1.55970914,1.20704889,2.008471828,0.398244588,0.315234831,1.115056003,1.676445859,2.710593428,1.230202019,1.372992669,1.265415968,1.282901233,1.161963255,1.272162346,1.991095985,1.360590652,1.469173983,0.500644488,1.664501145,1.545698951,0.639824873,1.092223345,1.112273594,1.159478794,1.266126343,1.883636265,1.901782733,1.927227206,1.654441532,0.65022515,1.519695993,1.43958149,2.156615026,1.095681243,0.869701426,1.449828998,1.045263492,1.973068347,1.110092351,1.791102966,1.237370204,1.297817885,1.315632606,1.317842852,0.826872193,1.235694441,1.846686512,1.723712401,1.607477967,1.37216795,1.217379463,1.248261248,1.254629571,0.826876127,1.020659512,1.622194027,0.77181262,1.26692894,1.265287069,1.263791438,1.792132747,0.942282423,1.205317377,1.929743799,1.124552491,0.904806472
Arid1a,2.069110923,2.038557507,2.28865169,2.039744463,2.200820981,2.001001498,1.616731435,1.501744232,2.208425811,1.385597275,2.567344397,2.49175604,2.409418045,2.423126079,2.353667127,2.276987659,2.288659538,2.414445445,2.101530616,1.964334676,2.727982863,2.538771886,2.402456833,1.948654627,2.492802753,2.187006775,2.437129382,2.330031168,1.884055958,2.12573342,2.067581504,2.004602483,2.665352737,1.504917091,2.128595738,2.34161617,2.178361329,2.254677605,2.165038834,2.28142828,1.980965971,2.393583169,2.393788018,2.16453572,2.367534596,2.359147673,2.126432629,2.839035035,2.320907324,2.526196799,2.155741266,2.137942875,1.906431993,1.663812114,2.443248255,2.209882752,1.909353879,2.506880951,2.435591616,2.074229055,2.595028817,2.491759354,2.780424239,2.225696096,2.164751502,2.228510662,2.06816315,2.203237207
Arid3b,2.226571734,1.612973025,1.647181435,1.743657208,1.609298029,1.951609305,1.538621463,1.582768678,1.942170387,1.583424931,1.761571483,2.429903487,1.622835744,1.862412449,2.220471196,1.276514428,1.928597371,1.276480133,2.129041859,1.022053487,1.350156865,2.130190409,1.892088252,2.293249467,1.29983052,2.319772236,2.58134066,1.860382425,1.999164862,2.114804759,1.93212771,1.554140215,1.806018652,1.766277677,1.179157667,1.748178487,1.644410458,1.319163911,1.343061192,2.304244032,0.990502067,1.949098675,1.882418543,1.314502293,1.772831474,2.197074322,1.428019502,2.12272606,1.478165972,1.805508253,1.613418039,2.051881236,2.270096025,2.276096737,0.816825239,2.252653492,1.689861203,2.083303171,1.660434286,2.110319461,2.279188045,0.650452832,1.87647375,2.018005461,2.107529236,1.547576825,2.115378949,1.361350609
Arid5b,1.531457153,1.104200932,1.986627011,1.858722555,1.423761328,1.566471453,1.476548226,1.526674258,1.556861043,1.151712495,1.490721043,1.731322855,2.098692087,1.436104167,1.596168125,1.476764458,1.43484338,1.807500575,0.998183981,1.430326922,1.417319631,1.718316905,1.853853403,1.294277076,1.873689966,1.231275679,2.201415061,1.338863473,1.689746615,1.716032471,1.671644147,1.709540211,2.147621419,1.358083604,1.534363725,1.653624764,1.728515232,1.266798503,1.310494048,1.934241215,1.57841263,1.400811674,1.805014399,1.657723768,1.542930918,1.410727083,2.173753642,1.7767181,1.409978794,1.606593642,1.060424651,1.522535228,1.793985662,1.082341053,1.803807381,1.703610673,1.506638392,2.004399954,1.151992215,1.130565971,1.654670884,1.316793554,1.033658917,1.421949985,0.775119233,1.168415217,1.445928884,1.120111835
Arl6ip5,0.313549108,0.417692359,0,0,0.531935573,0.354235034,0.972896612,0,0.208864925,0.673621563,0.697761788,0,0,0.237362785,0.401562735,0.43196128,0.237280771,0.361623839,0.279840093,0.232308282,0.210076877,0,0.197766837,0.53277237,0.208081782,0,0.514841985,0.971645699,0,0.635221842,0.216149852,0.40344818,0.581333745,0.201141816,0.365705982,0.407664806,0.245969059,0.236854884,0.395530838,0.688265414,0,0,0,0.523334615,0.34701936,0,0,0.508106779,0,0,0,0,0.235411594,0,0.501718905,0.435311028,0.788672577,0.45001249,0,0,0.638616176,0,0.26592381,0,0.633779627,0,0,0.213824861
Arnt2,0,0.81592665,0.186671069,0.693230877,2.132523676,0.34636827,0.241200743,1.050285159,0,1.450436875,0,0.440911593,0.798690548,0.434658378,0.602833218,0.01337484,0,1.40825352,0.929309749,0.323335039,0.943342097,0,0.774214673,0.732981031,0,0.619125787,1.888016852,0.44976189,0.457941553,0.562020566,0.807492181,0.03072237,1.114238031,0.124629348,0.388086466,0.669381121,0.165342361,0.212712062,1.089777361,0.366202481,0.963485058,0.498272785,0.196573301,0.07511984,0.948133749,0.156408518,0.584573456,0.373385484,0.442081352,0.819928977,0.665971472,0.763606362,0.006806728,0.171502771,0.753257788,0.277279155,0.760580705,0,0.315657764,0.206137262,0.211128121,0.108691799,0.976000978,0.207398761,0.346571458,0.526516636,0.156757395,0.06683463
Arntl,0.329316335,0.492919431,0.328599848,0.75090729,0.505546006,0.384173814,0.585675932,0.468313073,0.630684416,0.741415059,0.876820831,0.621381208,0.639421231,0.842761882,0.787293103,0.990538367,0.29505512,0.460743648,0.262580314,0.242012455,0.608391942,0.437590891,1.048344608,0.748756404,0.36342168,0.718299313,0.649952279,0.704919375,0.90372001,0.444816185,0.190504975,0.828275341,0.802104656,0.24280348,0.291745612,0.563120426,0.299827132,0.63370274,0.50800043,0.548182211,0.472097526,0.406907384,0.423989708,0.729877783,0.743094845,0,0.354816756,0.491599327,0.108700388,0.875935766,0.529397925,0.436893816,0.452249225,0.312649459,0.664420893,0.357617673,0.384552856,0.540659152,0.644855733,0.435700691,0.304024095,0.31711959,0.898366461,0.30236907,0.399930175,0.371435318,0.606627794,0.713158082
Ash1l,0.413435319,0.304293927,0.378818439,0.309714102,0.305407738,0.067978801,0.613066546,0.19392005,0.272323706,0.307586648,0.491911497,0.416344841,0.304759441,0.231503927,0.561756549,0.421805033,0.090187873,0.343709442,0.424326435,0.318993009,0.516070433,0.39421519,0.421750708,0.379060306,0.218062992,0.130401712,0.638460768,0.321204008,0.585155991,0.21929701,0.38019448,0.405009718,0.686787155,0,0.519218592,0.315068316,0.534812381,0.212030334,0.414538272,0.616514126,0.884521435,0.314709514,0.267204866,0.264002052,0.231337517,0.590287836,0.181416999,0.406549655,0.183332056,0.602241031,0.358960085,0.505379577,0.795758103,0.267386533,0.759128582,0.258438403,0.677179052,0.783226553,0.329313494,0.137351667,0.506529738,0.342035266,0,0.528420252,0.612613157,0.487809568,0.679779515,0.628411482
Ash2l,3.730273744,2.880946089,3.069823606,2.751583625,3.375086558,3.412522289,2.017565244,2.752707736,2.500615195,3.143131457,2.180757509,3.231136677,3.466259421,1.742326317,1.823917941,2.432729636,3.099095924,2.799589173,3.465076674,1.835783215,2.777429688,3.072710937,3.156974975,3.123114972,2.769206958,2.309108186,2.76297553,3.717248081,2.978183446,3.073737641,2.381156357,2.80780723,2.510159865,3.219025507,2.912899103,2.083323546,2.462455189,3.131476884,2.794591219,3.53510084,3.432190697,3.221307473,3.304606237,3.064845807,3.025178872,2.724036111,2.774895378,2.675621802,2.152095417,3.212428206,2.645238626,2.041420787,2.116229637,2.179956573,2.78033712,3.00518879,2.787146696,3.696261722,3.339965739,3.183268612,3.234744919,2.704778596,3.458742489,1.87735985,3.168334327,2.67762742,3.362830427,3.276287265
Asns,4.619276094,5.028962846,4.410444341,4.444757768,4.295368058,4.742589845,5.236992412,5.006889961,4.643300455,4.928730684,5.117898589,4.657691434,4.661694037,5.215382796,4.895891351,4.494707962,4.42777444,4.730611305,4.254059769,3.907525263,4.905035358,5.231282931,4.074919767,4.481392528,4.405959646,4.641713437,4.679392092,5.396078432,4.778672958,4.977749534,4.09047862,5.134231914,5.426768007,5.000040374,4.846442472,4.553693559,4.953133293,5.104970259,5.128257352,4.663029155,5.477296345,4.405209704,4.154667243,4.427703846,4.753513144,4.3511625,4.220999565,4.782523496,4.084833594,4.437399473,4.924175403,4.096853462,4.096748345,4.995961461,5.449871659,4.870677298,4.070548645,5.347300587,3.926273702,4.027849038,5.971043611,5.251135863,4.41260469,4.402639712,4.383072081,4.053231739,4.849298562,4.350164841
Ass1,2.548105192,1.154362652,1.895521884,1.803276046,2.840129909,1.215244344,0.988514262,2.007322963,1.436888925,2.197603135,2.054124395,1.452024099,2.990847626,1.745065574,1.497952241,1.589077692,2.377253307,1.118255095,0.768793288,1.037867499,1.13921294,0.85219923,2.37483166,1.396159744,1.52132114,1.323234298,2.731225555,2.222768856,2.319499036,3.330244331,0.915135093,2.507372239,2.948786145,1.857416173,1.120114202,1.431503201,1.983388476,1.412616764,0.729456222,3.086966746,0.649308188,1.929433227,3.232270176,1.694458419,2.045943941,1.220805729,1.810607972,1.887217298,1.552272698,2.030603302,1.366776722,1.634309575,1.238683543,1.06190214,2.932598404,1.686891895,2.092100318,1.924557923,1.501589234,2.569161683,1.297034756,1.296941078,2.076112825,2.11161923,1.342130327,1.46099416,1.604473801,2.053735031
Asxl1,1.892193319,2.500801912,2.738917212,1.938021821,1.884645297,1.226491369,1.616112597,1.196257,2.388264495,2.479808632,1.737531733,2.090792779,2.231923643,1.765122601,1.895630555,1.074432743,2.2233745,1.839163385,1.260142623,0.437918672,1.923445278,1.666916935,1.998926849,2.213679462,1.106638716,2.450952872,1.758106269,1.483413623,2.298123819,1.494252227,2.47916958,1.121856997,1.02143491,1.621314144,1.374160281,0.63857169,2.004121288,1.869043596,0.816876734,1.847993665,1.951767226,2.451475192,2.41590882,1.426740986,1.637663931,2.025693285,1.950377691,1.48286729,1.446651107,1.346531016,1.283379371,2.219848966,1.80252794,1.808486206,2.313028391,1.307419204,0.482012026,2.510618845,1.608799777,1.585653254,2.857732053,1.343065981,2.011635144,1.717338733,0.631292268,0.821424193,1.987182587,1.590539496
Atf1,3.891869583,3.730747725,3.831317826,3.023027228,3.092047911,3.028458289,2.868796851,2.812424147,3.314164312,3.509161898,2.477428241,3.015012997,3.430236795,3.141515117,3.647466496,2.782023251,3.667873496,2.948641747,3.076591269,2.832297403,3.131926904,3.267408375,2.763230363,3.08700659,2.714473811,2.950759214,3.532093536,3.217057125,2.97260652,3.27757657,3.102290935,2.758353078,2.710797755,3.593672181,3.378807541,2.755747736,2.801360368,3.457520062,3.249043967,3.576904743,3.543730239,3.234376914,3.322508906,3.390034798,3.589507409,3.387285628,3.603007353,3.374137169,3.052659842,2.909706721,3.411972196,3.403268028,3.483169815,2.948889213,3.2218801,3.071351402,2.882782754,3.589540182,3.221924356,3.5910787,3.638047278,2.620408916,3.63411735,3.110628512,3.090099288,3.250713284,3.29425515,3.353473445
Atf2,2.387856514,2.318022086,2.08099049,2.448454219,2.282243362,2.117398723,2.462739312,1.804972046,1.897807904,2.194787517,2.510527151,2.565456603,2.966803897,1.975469415,2.162468116,1.928433075,2.280719216,1.909317491,2.239038001,2.083861025,2.11749893,2.251760197,1.942770988,2.384103332,2.187795599,2.150126381,2.122174909,2.604859299,1.938276081,1.833961444,2.552748877,2.135540844,2.568862916,2.047344423,1.790299962,2.493656693,2.627225199,2.174193593,1.896286927,2.796505046,2.528654202,2.162461057,2.282202787,2.093382668,2.517907381,2.451021244,2.138595347,2.616493762,2.079672797,3.32401075,2.356907711,2.56484299,2.557596099,2.214579658,3.02026428,2.271095679,2.534096741,3.080975595,2.058903848,2.031215211,2.126141035,2.064110356,2.18595467,2.200191679,2.179752421,2.287453906,2.627865318,1.861957129
Atf3,0,0,0,0,0,0,0,0,0,0.125269721,0,0,0,0,0,0,0.33826817,0.055310386,0,0,0.060753491,0,0,0,0.106271594,0,0.276541875,0.259144443,0,0,0,0,0.273977347,0,0,0.519096333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076264012,0,0,0,0,0,0,0,0,0,0.248676896,0,0,0
Atf4,1.593526229,2.293603686,2.432952761,3.148948544,2.498459728,1.890278419,1.590227936,2.108517091,2.094143545,2.593716988,1.826748062,2.596846036,2.803145199,2.618743877,2.380208613,1.460102846,2.069858916,2.193144164,2.519575394,1.560644457,2.767412719,1.274540029,1.981282666,2.450758499,2.297905968,1.624300118,2.18794204,2.138157005,2.313459543,2.452716927,2.085288739,1.654169926,2.790106589,2.923490465,2.575729918,2.98867963,2.11363467,2.031156162,2.44806864,2.141238742,2.300333739,1.847448116,2.349491188,2.399533787,1.747017001,2.499026784,2.985347436,2.05949255,1.954577062,2.657477788,2.485949822,2.25599928,2.238863149,2.150623901,2.664032216,1.944425964,2.411221406,2.371895408,2.14331949,2.134726155,1.748295204,1.585789271,2.357290801,2.836771826,2.791306766,1.75786053,1.561521345,1.961723049
Atf5,0.336120338,0.140652366,0.4296987,1.16973809,0.132507753,0.731294701,0.262275016,0.233299103,0.202156636,0.112259945,0.396308733,0.363379423,0.255487989,0.575058789,0.258851291,0.372836266,0.741755187,0.156042461,0.271058213,0.213929837,0.296003175,0.099213083,0.063234631,0.356813352,0.211283432,0.021005807,0.371496807,0.254326517,0.080009236,0.177866214,0.479569997,0.298191658,0.510040351,0.447291159,0.41944001,0.325338982,0.447718844,0.149030354,0.400569168,0.670920848,0.461836323,0.593094623,0.317611681,0.375380914,0.096406527,0.165693922,0.60738928,0.301582321,0.828040133,0.430986254,0.233559471,0.327888304,0.189207103,0.265151229,0.137884907,0.322643575,0.523297775,1.707010558,0.4366588,0.255868486,0.254995356,0.499143426,0.141272702,0.484784779,0.158903111,0.153567439,0.343425702,0.407756936
Atf6,0.518114807,0.964989841,0.855489601,1.197913242,0.732902765,0.623130742,0.268419351,0.628540169,0.452679058,0.686741447,0.630927113,0.800309765,1.647111068,1.167569828,1.523313462,0.832525516,0.257532382,0.768977946,0.919797247,0.660564426,0.874175619,0.752913192,0.383448632,0.770227706,0.723428726,0.689297015,0.906763923,0.846644964,0.96039775,0.562992198,0.832005423,0.810971278,0.838947095,0.494677856,0.593115577,0.995148677,0.143973077,0.987954099,0.995613633,0.980796853,0.694507949,0.817015815,0.997925143,3.60E-09,1.115349472,0.67381203,0.553166954,0.815360325,0.70484595,1.022625701,0.826026811,0.917984061,0.853033199,0.935371835,0.916615751,0.446497726,0.964610449,1.047963743,1.056831531,1.015640933,0.864826819,0.04562218,0.929714023,0.81833292,0.472483025,0.805811667,0.542197867,0.322632005
Atf7,0.680238682,0.991581713,1.88032047,1.560005869,1.02706375,0.795856379,1.255854445,1.369902631,1.654914407,1.946278579,1.839721373,1.476848802,0.611651939,1.35182074,1.47405839,1.382467952,1.143676059,1.194564055,0.615932922,1.14934617,2.049615884,1.515287511,1.734771723,1.457828019,1.589920433,1.061042438,1.414355878,1.225824108,0.945897414,1.61710968,1.535763767,1.096411564,1.727945578,1.454960532,0.93784903,1.970152178,1.159584246,0.816267271,1.1226867,1.151338182,0.749643784,1.775585596,1.094782682,1.150446946,0.773192732,1.458347604,0.718115493,1.200341037,1.527963242,1.256902508,1.193324906,0.634248584,1.293583564,1.147391494,1.643646509,1.482545693,1.233261282,1.523958698,1.11517259,1.063235486,2.081278471,1.185278705,1.791588016,2.008192786,1.050295061,0.832246012,1.029225112,1.337470113
Atm,1.524943054,1.876044585,1.321899929,2.553928402,2.250488062,1.05177278,1.363647406,2.067788946,1.840247586,2.238262924,1.747468378,1.874190965,1.514035552,1.235487922,2.012835613,2.061029511,2.807106028,2.296927688,1.199835566,1.09028715,1.277856413,1.636052132,2.324202521,2.164338699,1.483402254,2.498596828,2.029075116,1.082895679,2.350185031,1.987687681,2.063836109,1.552894069,1.769333485,1.431528174,1.862562765,1.16136669,2.399804465,1.497174739,0.981868064,1.542320732,1.750005299,1.681080966,2.470035439,1.792172084,1.181134047,1.937229561,2.556622674,1.435908463,1.22388141,2.66357535,1.815138919,1.571067736,2.077956347,0.974744407,2.631845665,1.995322067,0.891588195,1.936283448,2.147519896,1.852624077,1.618094883,1.88117766,1.350003977,2.036671894,1.439620175,1.343041578,1.65937077,2.014127838
Atp13a3,2.91690147,3.228891114,3.041043485,3.198053157,3.908654105,1.916031106,3.365666912,2.205165354,3.212446896,2.891171602,3.184130247,2.192840771,3.491399487,3.300510853,3.020537414,2.984593739,3.159613606,4.022822576,3.322686588,2.115688365,2.942896486,3.538845413,3.367947079,3.070769099,2.169274186,3.415709166,2.895276763,3.865907959,2.341250927,3.058691132,2.469008212,2.765291001,4.322367297,2.793716553,3.2842033,2.796030908,2.983713298,3.021856823,3.180493394,2.94493472,3.412939835,2.431230738,3.424544527,3.284290399,3.615256432,2.899926197,3.209724129,3.345535447,2.446737666,3.102359751,3.06465391,2.830857558,3.07847675,3.610996686,2.622704626,3.285755272,2.770567908,3.715286803,3.821570511,2.848014859,3.999802917,3.211757704,2.849619535,3.135082721,3.106133077,2.445320277,3.324381512,4.150203355
Atp6v0a1,1.674134933,1.627695071,1.314280785,2.041217103,1.176557408,1.353920341,2.633932569,1.992563238,1.805783317,3.078586463,1.367611323,2.096411207,2.001667759,1.876640075,1.357809954,2.135386622,0.95733391,1.915878582,1.932796698,1.893274076,1.585948908,1.846964129,2.133885416,1.850820745,1.721414337,1.247716409,1.196135395,2.185377269,1.537357472,2.069616149,1.26821758,1.621967762,1.564573709,1.763143834,1.921877981,2.438950878,0.653547254,1.785337772,2.188229565,1.474634703,2.02843128,1.489340763,1.34820732,0.746537811,1.487974664,1.604478538,1.388417762,1.390407714,1.036526663,1.742020298,1.769193201,1.533821096,1.943544427,1.635535772,2.339023762,2.900405736,1.450836399,2.046010578,1.534509113,1.610689479,1.673414238,1.441768893,1.431336365,0.913627341,2.222548965,1.357611716,2.530286286,1.452473073
B2m,0.24218524,0.96567735,0.287051579,0.170401366,0.153031546,0.09196462,0.348502616,0.342969889,0.564569845,0.357803119,0.490087234,0.058829075,0.330636188,0.225498155,0.105547747,0.36618944,0.276671535,0.933219836,0.382673078,0.168591456,0.374705627,0.542464688,0.537759001,0.144891538,0.051989659,0.048407031,0.591781994,0.747087466,0.456765517,0.726080607,0.297901449,0.297407548,0.317083815,0.190970011,0.80782854,0.586860991,0.337744645,0.225013936,0.606154177,0.194824777,0.941553857,0.450821295,0.577238829,0.048894816,0.436926317,0.219202517,0.148259823,0.615905423,0.083493136,0.580632548,0.184322503,0.282058547,0.461806958,0.304164994,0.526430054,0.807084872,0.349222713,0.790408679,0.114014034,0.651164294,0.335755913,0.414575749,0,0.363689522,0.183262507,0.095958462,0.658056503,0
Bach2,0.005422904,0,0.004320255,0,0.006525032,0,0,0,0.08046731,0.012391245,0,0.079509842,0,0.220661516,0.233210916,0.356468534,0.009886297,0,0,0.536937428,0,0.004855032,0.089084683,0,0.004550553,0.120271068,0.428289709,0.00664539,0.080250853,0.005401185,0,0,0,0.122247735,0.427999562,0.598230298,0,0,0.008862599,0.098446677,0.006985424,0.007908285,0,0.143759961,0.00384678,0.005062021,0.004393334,0.132179626,0.007459866,0,0.005500859,0,0,0,0.017535645,0.11286035,0.222432712,0.00482405,0.261673544,0.00622529,0.006201991,0.00858378,0,0,0,0,0.004956161,0.004933899
Bard1,0.852251032,0.610269584,0.561797805,0.361126025,0.892369106,0.445938318,0.844087548,0.785121873,0.5965854,0.528479944,0.457221794,0.747357768,0.652514578,0.497255541,0.583191848,0.607794884,0.74007538,0.213515086,0.923569643,0.298500931,0.827197149,1.067744019,0.626091118,0.575204054,0.522660326,0.741733307,0.558420883,0.638411815,0.375964235,0.622964395,0.249961406,0.519711062,0.661349568,0.587364269,0.738513923,0.429089244,0.763672943,0.461546127,0.743270154,0.844390349,0.870390176,0.469747747,0.595164644,0.352066252,0.734254449,0.484050258,0.437853309,0.666347801,0.554828815,0.555097227,0.462544677,0.545392737,0.191449557,0.602747353,0.373765264,0.754084307,0.328033267,0.791908799,0.714323392,0.601830592,0.370074945,0.44869973,0.682512353,0.511600986,0.597265198,0.346000067,0.725609107,0.952890442
