RamDA_mESC_48h_A04,RamDA_mESC_48h_A05,RamDA_mESC_48h_A06,RamDA_mESC_48h_A07,RamDA_mESC_48h_A08,RamDA_mESC_48h_B01,RamDA_mESC_48h_B02,RamDA_mESC_48h_B03,RamDA_mESC_48h_B04,RamDA_mESC_48h_B05,RamDA_mESC_48h_B06,RamDA_mESC_48h_B07,RamDA_mESC_48h_B08,RamDA_mESC_48h_B09,RamDA_mESC_48h_B10,RamDA_mESC_48h_B11,RamDA_mESC_48h_C01,RamDA_mESC_48h_C02,RamDA_mESC_48h_C03,RamDA_mESC_48h_C04,RamDA_mESC_48h_C05,RamDA_mESC_48h_C07,RamDA_mESC_48h_C08,RamDA_mESC_48h_C09,RamDA_mESC_48h_C10,RamDA_mESC_48h_C11,RamDA_mESC_48h_C12,RamDA_mESC_48h_D01,RamDA_mESC_48h_D02,RamDA_mESC_48h_D03,RamDA_mESC_48h_D04,RamDA_mESC_48h_D05,RamDA_mESC_48h_D06,RamDA_mESC_48h_D07,RamDA_mESC_48h_D08,RamDA_mESC_48h_D10,RamDA_mESC_48h_D11,RamDA_mESC_48h_D12,RamDA_mESC_48h_E02,RamDA_mESC_48h_E05,RamDA_mESC_48h_E06,RamDA_mESC_48h_E07,RamDA_mESC_48h_E08,RamDA_mESC_48h_E10,RamDA_mESC_48h_E11,RamDA_mESC_48h_E12,RamDA_mESC_48h_F01,RamDA_mESC_48h_F02,RamDA_mESC_48h_F03,RamDA_mESC_48h_F04,RamDA_mESC_48h_F05,RamDA_mESC_48h_F06,RamDA_mESC_48h_F07,RamDA_mESC_48h_F08,RamDA_mESC_48h_F09,RamDA_mESC_48h_F10,RamDA_mESC_48h_F11,RamDA_mESC_48h_F12,RamDA_mESC_48h_G01,RamDA_mESC_48h_G03,RamDA_mESC_48h_G04,RamDA_mESC_48h_G05,RamDA_mESC_48h_G06,RamDA_mESC_48h_G07,X,RamDA_mESC_48h_G08,RamDA_mESC_48h_G09,RamDA_mESC_48h_G10,RamDA_mESC_48h_G11,RamDA_mESC_48h_G12,RamDA_mESC_48h_H01,RamDA_mESC_48h_H02,RamDA_mESC_48h_H03,RamDA_mESC_48h_H04,RamDA_mESC_48h_H05,RamDA_mESC_48h_H06,RamDA_mESC_48h_H07,RamDA_mESC_48h_H08,RamDA_mESC_48h_H09,RamDA_mESC_48h_H10,RamDA_mESC_48h_H11,RamDA_mESC_48h_H12,
1.895315737,3.324948988,1.802575367,3.364565541,1.935441038,1.258554451,2.921067173,1.293535835,2.998488958,0.702092162,0.616359638,2.597530698,2.525911253,2.327757216,2.456985229,1.376666766,1.137647473,2.996628176,1.942519254,2.363345748,1.079121592,2.28893521,2.493022902,2.689384926,1.851875406,1.537406897,2.206558337,2.80204229,0.298552293,2.77529118,2.858961449,2.733323686,2.719831604,2.808801381,0.956657222,2.778263698,2.717981835,2.184740092,2.287843972,2.873381585,3.290780398,2.8322125,3.770228303,1.71321494,3.670472399,2.590691615,2.975705984,1.576957774,3.28214548,3.758479344,3.476795027,3.450597908,2.129702641,3.018230995,2.083822283,1.927862946,2.912719182,1.933415243,3.395807996,2.387672914,1.670252702,2.439890228,0.597156566,1.932594602,Anxa5,2.462305536,3.239588248,3.247584599,0.520648786,1.942681916,3.377118044,2.649761438,2.262819222,1.650150752,3.077337839,1.90155563,0.15539062,1.156835835,2.945192183,2.65662759,1.992049354,2.898680402,
1.061783031,0.912900617,1.937248278,1.25895015,1.345684485,1.062666973,1.178146339,2.073148338,0.991520467,0.816461457,2.047014754,0.63618475,0.736824737,1.481161603,1.435985602,1.639010086,1.764770157,0.508501265,1.352123655,1.181374235,1.739754131,0.761749909,1.269206917,1.065922658,1.010392374,0.946869701,0.922319054,1.814650426,1.697608079,1.450795377,0.812248981,1.737999908,1.657020112,1.598022022,1.299672807,1.004487135,1.014923563,0.895224397,1.298366664,1.233367076,1.089536347,1.100142265,1.459860255,0.842292038,1.205115354,1.520858372,1.108966939,1.622713365,1.563372878,1.898986439,1.851194215,1.421188919,1.384615191,1.757573919,1.151337178,0.747209138,1.014459351,1.760048678,1.472848701,1.424699543,0.391140377,1.250201727,1.343079499,1.825749198,Apbb1,1.868490643,1.995954981,1.175462413,1.17293691,1.112394632,1.383794892,1.192672973,1.33108946,1.614935046,1.969797447,1.522263925,0.910003953,1.620954772,1.035978953,1.058690149,1.828873192,1.523664908,
1.628000319,1.605474745,2.557271931,2.383823016,1.926533371,2.003370127,2.451295662,2.306867111,2.545469405,1.322454827,1.803373285,2.585663221,2.006759617,2.276402988,1.909959224,2.908209464,2.372746256,2.038652359,1.70917579,2.287156335,3.305446967,2.30944456,2.919581451,2.226336357,2.752817555,1.747256934,2.324711423,2.330911871,2.304313703,2.20990073,1.900285191,1.921195793,2.47528369,2.12944393,2.442300833,2.291765959,2.364808463,2.174069663,2.260225495,2.66730948,2.369338259,2.258676177,1.58299886,2.646056471,2.108999205,2.387340514,1.918669511,2.503051071,2.202385648,2.264213439,1.994317207,1.997391222,2.115721911,2.110305102,2.148474849,2.102704882,2.4327696,2.206607895,2.161216517,2.395623883,1.756809661,2.240101907,1.99589608,1.568937321,Apex1,2.298426911,1.707217754,2.209398684,1.860605195,1.571824322,1.456093931,2.316036004,2.132985902,2.545312556,1.917193132,2.100199583,2.881557832,1.327333714,2.280717299,2.699525244,2.250247601,2.754128168,
0.133688253,0.508231937,0.866989257,0.486799519,0.110257112,0,0.384065365,0.020479815,0.309210425,0.326330227,0.082065198,0,0.34297592,0.624677786,0.154398597,0.12671374,0.661968818,0.523085971,0.278068478,0.389693913,1.048771435,0.449812647,0.880180131,0.592469492,0.360110871,0.922027932,0.696861143,0.411352829,0.313672534,0.748387881,0.979478981,0.374732692,0.507928971,0,0,0.503887618,0.601280583,0.073816117,0.475391743,0.990851049,0.304077444,1.007755461,0.521645475,0.083613918,0.119389845,0.228556877,0.52522299,0.273757673,0.824722269,0.307675207,0.611224677,0.230510448,1.034112114,0.498983344,0.182405125,0,0.847176018,0.461714992,0.544384342,1.160602896,0.023868374,0.537675816,0.262555237,0.260245398,Apobec3,0.369991481,0.818103006,0,0.505812245,0.221630131,1.08374324,0.593664474,0.144591572,0,0.151416358,0.542066078,0.627114714,0,0.186072645,0.359506152,0.08181129,0.868467335,
1.426171845,0.903999783,3.791742573,4.022165254,5.138838986,4.84592912,1.064457378,5.923072577,4.441728452,1.949593046,3.035914594,2.932493579,3.324234318,2.469476371,3.361087788,4.173197907,5.037880372,4.126669417,0.264415093,2.360908835,3.878305336,5.127754126,3.329232401,3.381459637,4.990546739,1.666658677,4.843983807,1.359979022,2.980032264,0.683691266,3.354434396,2.139045051,1.543977465,1.627992168,2.975332721,2.959626748,4.888777584,5.323477589,5.245924535,4.863759098,4.478107708,4.909267922,4.119581731,3.602365942,0.875028765,4.399293128,3.505280161,5.524547418,5.363088398,2.374129785,2.403931528,2.520152329,3.053837388,4.265272104,4.591572873,2.17774825,3.674964515,1.500106997,1.329456127,4.69890625,2.83606098,2.547858486,2.472258701,2.10587394,Apoe,1.867859546,3.534455719,1.988991386,4.146152836,1.568529049,1.035975743,3.552738305,0.963960008,5.637656012,3.303783258,2.860994305,6.496094682,3.147369414,3.955528572,5.720801676,3.126584356,5.773926298,
1.076183919,1.743076567,1.25327832,1.691515474,1.241543104,1.619632888,2.250887048,2.255436818,2.188863819,2.011101654,2.198384179,1.712791657,1.134914414,1.928554409,2.266067122,1.844132422,1.626013492,1.486610317,2.671425694,2.797589893,0.175470105,0.615083158,2.228468737,3.225831574,0.557188088,1.872393395,1.180245124,1.988369544,2.584629894,2.31977431,1.970798444,2.426302844,2.13125801,1.843036633,2.021107461,1.868331676,1.243085844,0.975683566,0.876942995,2.061330717,1.383716979,2.10125805,1.679943841,1.008091914,1.84354287,1.905092662,1.788431107,1.225949437,1.834118039,2.212979985,1.953077317,2.331673928,2.25431323,1.984400322,1.158593835,2.050604283,1.796996628,2.01767049,2.408257909,1.156672988,2.548025191,2.201794913,2.05080898,2.151811093,App,1.592618405,1.960559908,1.364929375,2.319582676,1.658945914,2.352998017,1.050201189,1.773937282,1.402457616,1.733874058,1.87756617,1.700037043,2.119879383,1.817463235,1.433514704,1.656359953,1.421864673,
1.988641975,1.101802131,1.394866196,2.088464213,4.322762544,4.365421467,0.777959594,4.65803682,4.542421798,1.691075814,2.427290206,4.071230689,3.892502868,3.111051109,0.717074276,3.207661631,4.316871618,1.102464177,1.239784705,2.206774199,0,2.763135875,0.754182001,2.837171745,2.759189964,0.898038144,1.126221677,1.816539443,3.837508784,2.203434114,0.065640106,2.890906008,1.103866293,2.104568536,4.23231165,0.124922462,3.539913491,4.429062278,4.082795466,2.673129362,3.499058882,1.116248825,2.241197487,2.817032397,0.202569571,0.457382931,0.513228875,2.006890411,2.93220859,1.169572733,2.068453108,3.744884018,2.4302987,1.312342684,3.236255724,2.496843441,2.544692476,2.355827329,1.037124525,4.068696206,3.038440142,2.034480243,3.617196005,4.712175022,Aqp8,2.685972599,2.028232734,0.233999575,2.963256232,1.1038275,0.67632585,0.562234366,0.823254252,2.234135435,0.774393183,1.144618575,4.939851513,0.963597152,0.221186933,4.088547655,3.019577939,4.915031579,
3.65210157,3.027933418,3.203590996,3.13421235,2.594884302,3.266065656,4.025343427,1.880554796,2.584599259,3.842304492,2.772632447,3.831985226,2.884491906,3.402483171,3.557293451,3.084793579,3.22015292,3.155270773,3.039222155,4.2675888,1.195540276,2.188971782,3.310818138,3.883759148,3.720203395,4.271589351,3.41776092,3.726425182,2.19464048,3.802616254,3.502080354,3.010782644,3.08445022,2.910788389,3.114807667,3.945613186,2.958685247,3.143117833,3.190007894,3.579373656,3.678806188,4.094423379,3.753749354,3.237751453,4.072400844,3.283091356,4.16133929,2.443519328,2.828768959,3.75619866,3.468027125,3.148702325,3.263547668,3.457338616,3.19206557,2.078716325,3.949700505,3.515892806,3.361292839,3.762430951,3.22891159,3.923448353,2.787162226,2.443926711,Arhgap29,3.923209055,3.157683723,3.213575662,3.023123316,3.15281487,2.87206806,3.085115093,3.814774363,2.670511812,3.117629545,3.580232001,2.822088086,3.562630485,3.685829506,2.406270234,3.678072892,2.280978995,
3.730002695,3.502046429,1.10300056,1.685611548,1.253979957,1.817963973,2.33064594,2.042916571,1.274745583,1.555640362,1.600924836,2.534570119,0.957773849,2.271222901,3.957093052,1.709577278,1.608754098,1.636304213,2.578258332,3.509500812,1.415244038,2.230206411,2.594355206,3.4873955,1.170148501,2.857463384,1.6934133,2.915103394,1.618316528,3.587218018,4.327744465,2.02497382,2.387160232,3.439948321,1.513700646,4.213754877,1.686134483,1.451137843,1.22765263,2.921675238,3.398051759,3.337600089,1.370427802,0.896073175,4.1264643,2.774935484,2.867350624,1.231240574,2.122806648,3.956591258,3.610333306,2.632313962,2.054909834,1.813468048,1.808969974,2.263408484,2.680008942,2.157184734,3.401790414,1.652907933,3.869933825,2.791266214,1.858928717,1.114552242,Arhgef40,2.11875977,3.329096823,2.683807883,1.378425959,3.024917451,2.832573718,2.313017641,2.52222569,1.290702855,3.18063634,1.274659138,1.959968614,2.161885193,3.515917708,0.957468482,2.074492855,1.59488516,
2.399140507,1.912011502,1.957246668,1.975615677,1.496458954,2.052701593,2.10378188,2.202966511,2.729138132,2.325625688,2.256370298,2.067029524,2.199998641,1.576596538,2.214708066,2.120979834,2.20781676,1.573008884,2.641202011,2.494363926,3.000149584,2.47357756,2.147635753,2.336706935,2.134211381,1.979199589,1.997220441,2.027861283,2.783981695,2.237461498,1.784285277,2.143784352,2.310697552,2.247711986,2.684920273,2.209822473,2.053806167,1.99084107,2.718797909,2.245084418,2.678150143,2.268760363,2.533958871,1.826809623,1.849565045,2.023661567,1.441003783,1.975171113,2.178564024,2.418361265,1.881325047,2.508852658,1.982471006,1.680809469,2.403856746,2.100751801,2.041328886,2.362919977,2.151117003,2.670342646,2.130826218,1.13448311,2.34970628,2.074558178,Arid1a,2.090790614,2.15023064,1.784979833,2.660714529,2.301190168,1.825567871,2.123405061,2.47199745,1.797286951,1.804652797,2.171735086,2.477653737,2.15419536,2.201228411,1.642575355,2.235820458,2.356186039,
1.151665475,1.662607058,0.897058095,1.319546318,0.960630146,1.610814563,1.825405232,1.766215814,1.556944013,1.053735614,1.656292322,1.846651105,1.676502149,0.844510816,0.992906093,1.274193359,1.511436542,1.39545947,0.904760554,2.244945071,1.993041207,0.636783034,1.014341834,1.80799739,1.084225179,1.001233374,1.136347046,0.893594815,1.642031006,1.506863388,0.580219199,1.668292078,2.404625945,1.16051235,1.323583207,1.337225286,1.608088875,0.916682213,0.690101505,0.978969964,1.124931672,2.278160501,1.710216119,1.365832659,1.682246807,2.160437345,1.397562222,1.113586729,1.023099102,2.08520081,1.723234833,1.324282566,1.017972692,1.638127906,1.516240824,0.949827121,1.670841765,1.917523603,1.601617906,1.807197832,2.054753113,1.357179402,2.250800647,2.334432081,Arid3b,0.855252175,1.289652556,1.8984132,1.709385515,1.763933414,1.830017968,1.085279375,1.58452879,0.504227207,0.696634798,1.00990852,1.046279408,1.425412282,1.559276556,0.804721823,1.791705522,1.037246894,
2.021950783,1.356773825,2.180245546,1.585470298,1.618110504,2.021340493,2.167473796,2.206293941,2.522427567,2.121277632,2.206273144,1.620018089,1.844451268,1.471414024,1.680574023,2.170643182,2.209449854,1.603350532,1.337293772,1.41107042,1.258579856,2.027114566,2.334596746,1.975307883,1.884552662,2.167216039,1.276296276,1.935198168,2.42147317,2.053590162,1.107196132,1.082163383,2.496409106,1.401610476,2.235220878,1.222670061,1.451411474,1.666699253,1.882976828,1.108808925,1.688455246,2.073568838,1.304505004,1.633911672,1.893105514,0.941855465,1.623697053,1.909691349,1.654233617,1.926853656,1.893716313,0.871405003,2.382268293,2.140760492,2.077650386,1.815936791,1.496606578,1.989736355,1.850248687,1.662393142,1.155877188,1.798407002,2.506545189,2.133762897,Arid5b,1.435742022,1.346104512,0.960990634,2.58540742,1.921065906,2.172286687,1.27424415,1.899145391,1.833735255,1.902682012,2.646556222,2.323996707,1.961934042,2.080311778,2.011684089,1.939464463,2.099352455,
0.507746634,0.934769104,1.738442147,0.751137424,0.375624147,0.979565218,0.233485722,0.723579742,0.224396686,0.881525781,0,0,0,0,0.520076035,0.410053377,0.380230817,0.404037258,0.411242412,0.450671679,0,0.703869038,0.617318862,1.419605655,0.858937326,0.559332313,0.525947915,0.939268961,0.899325875,0.7747011,0.721137918,0.388139972,0.489095469,0.395852157,0.781110202,1.078346344,0.882321613,0.222049894,0.436065247,0.646144267,0.495446853,0,0.991920561,0.369199321,0.320375857,0.193103482,0.459333499,1.137811487,0.481994554,0.57538358,0.535319518,0,0.981047161,0.599680053,0.433895252,0.709059051,0.183888926,1.367443666,0.437691417,0.683095242,0.650716142,1.286408665,1.804221873,0.224128305,Arl6ip5,0.658760435,0.906629852,0.84243497,0.210800005,0.532017324,0.600994511,0.625060443,0.724284957,0.194871995,0.368548618,1.439464478,1.085122418,0.948009546,0.202122092,0,0.804010473,0,
0.015664933,0,0.241360366,0.214180555,0,0,0,0.601125386,0,0,0,0,0,0.118308202,0.328052799,0,0.591470434,0,0,0.538620415,0.396657568,0.801879391,0,0,0,0.049882708,0.605875617,0,0,0,0,0,0,0,0,0.026234065,0,0,0,0,0,0.714814197,0,0.175037976,0,0,0,0,0,0,0.14548193,0.094275563,0,0,0.49939705,0.045102727,0,0,0,0.659137412,0.06436165,0.428662115,0,0,Arnt2,0,0,0,0,0.057276408,0.154225226,0.050221924,0,0,0,0,0.077509603,0.595306103,0,0.196743865,0.080585177,0,
0.91070997,0.724920142,0.743436849,0.663952342,1.222227157,1.179724236,0.79384389,1.376437073,0.696662659,0.993627603,0.201476677,0.813543943,1.29349168,0.361007893,0.698141942,0.851529336,0.403797213,0.435828534,0.760985152,0.815543342,0.412405383,0.685456328,0.848917196,0.722121868,0.149978156,0.757013701,0.178238167,0.905134392,1.441437171,1.088090016,0.299281424,0.768843087,0.991468313,0.837669078,0.8123065,0.986890558,0.572028197,0.778394006,0.468805163,0.672093692,0.82244902,0.480254536,0.641672968,0.8902751,0.29171607,0.412027873,0.623687604,0.588578879,0.57009316,0.736024397,0.922714849,0.664943651,1.019500687,0.746058061,0.540935113,0.997248771,0.947409961,0.844580689,1.087510563,0.744914938,0.87684548,0.578055075,0.909280656,0.589079734,Arntl,0.925062618,0.348781739,0.856555677,0.722528753,0.29644656,1.389806284,0.753951297,0.727011079,0.625189077,0.852885504,0.620220458,1.126363907,0.542842322,0.985915429,0.9993487,0.652870788,1.214270808,
0.689774569,0.381098864,0.500740779,0.341986223,0.564648285,0.586275622,0.641015607,0.99137051,0.850811584,0.206736199,0.605585287,0.420623521,0.615712061,0.614569854,0.409287382,0.919613119,1.017278518,0.379453255,0.547396437,0.764693152,0.645909503,0.689103978,0.787087919,0.288174284,0.27651855,0.4150324,0.651986447,0.244868812,0.522209592,0.735767223,0.375663625,0.680241131,0.547068941,0.702922856,0.433124699,0.74269717,0.346095362,0.192682697,1.104874537,0.223218136,0.672699346,1.003803757,0.684742067,0.350961816,0.303735892,0.73058148,0.623909397,0.561637343,0.871386202,0.335792585,0.79854266,0.793678051,0.797623012,0.179365013,0.558564039,0.303664584,0.521381127,0.496372993,0.819368052,1.246924372,0.989138219,0.549560363,0.869417203,0.498984645,Ash1l,0.49287521,0.45865226,0.430888411,0.705541431,0.556285716,0.460864629,0.336806379,0.487059015,0.5586642,0.347562257,0.369266112,0.411752101,0.616140808,0.549602582,0.301766702,0.21368818,0.539315954,
2.825652192,1.911012391,2.263395973,1.989830553,1.778298117,2.325967411,2.550022868,2.72623668,2.638320639,2.231508763,2.724801479,1.81958265,2.147916583,2.437145048,2.044536268,2.58424898,2.215531382,2.079865729,2.069776578,2.184782951,3.465866662,2.250439357,2.789364591,2.44840763,1.831438502,1.876864413,1.603451644,1.804069662,2.382488686,2.16415065,1.712052257,1.648332692,2.424321489,1.841158583,2.644145384,2.497827011,1.905511685,1.601683778,3.037185573,2.111725781,1.956086802,2.276496561,2.390517495,2.275969977,1.603144946,2.39171848,2.097343242,2.163601822,2.206502825,2.039659353,1.153100796,2.106940086,2.129889571,1.829190971,1.744563604,2.255709883,1.790494182,1.633486249,2.958768829,2.031388352,2.062340515,1.372319524,1.580134563,1.139235399,Ash2l,1.814821308,1.786731442,1.986449873,2.162205572,2.075951389,2.193022594,2.285589167,2.688560224,2.387277206,2.355333178,2.828499714,2.039665877,1.847888559,2.172753558,2.228493279,2.3063071,2.053399867,
3.650604668,3.392995884,3.453862514,4.294419769,1.173412632,1.707348519,3.409332323,2.292150549,4.155302428,4.618174994,2.861213619,3.577116788,3.692427267,3.250897502,3.393369049,3.132881859,3.126560477,4.182184535,3.531236229,3.57205263,3.90779169,3.722709361,3.82334984,4.919681139,2.973850696,4.162237349,3.807356115,3.978166119,4.038269944,4.019096498,3.554215057,3.934360529,3.977302407,3.873963265,2.466372807,3.296477436,3.174362493,4.331926226,5.568382529,3.854719334,3.762195641,4.239188553,4.371886922,3.74299228,3.852951246,3.212708438,3.912163327,3.881946076,3.01379813,4.247206789,3.361881483,3.777019682,3.714152647,4.504590224,3.689481925,2.867315579,3.45591635,4.289731702,3.385909099,2.75439699,3.135605871,3.699170906,3.820237813,2.63665055,Asns,4.282816381,4.486166393,3.341551602,3.665563959,3.825474637,4.389543659,4.035026972,3.934891649,3.308442752,3.806868737,3.225626866,3.010365277,3.730927926,4.295890756,3.816329768,3.657686621,2.816069494,
0.429480993,0,0.202454722,0.20131121,2.26267834,0.220933149,0.223855259,0.532198747,0.244215213,0.299597098,0.025164916,0,0.24856776,0.159841846,0.021608416,0.25811636,1.085627795,0.339912818,0,0,1.123354539,0.100368291,1.242265164,0.140122685,0.260673691,0.017707342,0.432467659,0.264395612,0,0,0,0,0.15131177,0,0.292564314,0.158268014,0,0,0,0.241132259,0.4158311,0.469995882,0.249857906,0.552305592,0.287421134,0.702587547,0.269575157,0.019044235,0,1.282351786,0.113789745,0,0,0.237795214,0.05592555,0.110293319,0.740259071,0,0.133717478,0,0.74234328,0.511455422,0.130311987,0.155229432,Ass1,0,0.217030143,0.293643819,0.579207889,0.322564619,1.902080138,0.618154774,0.369028856,0,0.564135103,0,0.607608805,0,0.114253978,0.897291994,0,2.775089857,
0.774074286,1.358002952,0.692929664,0.838819224,0.310440043,0.737167566,0.647551211,0.844732992,0.713372755,0.229772999,0.938983442,0.998427515,1.753683391,1.204883764,1.930314298,0.98955528,1.52361382,1.984789764,0.605006467,1.359480348,1.649752059,1.311832735,0.265825811,0.835845683,0.250291675,0.896001384,1.042223752,1.633615585,1.813365496,1.14933616,1.341696305,0.431769385,1.526089722,1.271369178,1.227284169,0.645831441,0.50603307,1.390614933,1.568371061,0.479459276,0.400412432,0.229728187,1.171219612,1.614488962,1.377032411,1.305806412,1.434508816,0.826612866,0.989697234,0.630120951,2.049893116,1.141297034,1.074767606,1.912599004,1.171492699,0.562888634,1.217751834,0.820223328,0.610497794,0.329922956,0.703400728,1.580523093,1.590419604,1.01329464,Asxl1,0.760985557,1.030893127,0,1.705390013,0.676691549,0.828976189,1.090685733,1.201045125,1.291382684,1.606537177,1.51219902,1.304418244,1.44977576,1.733032263,0.555296804,1.425251368,1.364438409,
3.184252583,2.330184881,2.512030462,2.661527715,2.809275931,2.866757619,3.339962701,2.234734839,2.665232379,2.727267238,2.920480293,3.541999179,3.057407429,3.152287953,3.236125277,3.405727052,2.776189352,2.852204991,3.559622528,2.549118903,3.495572982,2.845258437,2.434460639,2.398115397,2.754331802,3.312488989,2.270697979,2.728332706,2.890537206,3.020086222,2.571445415,2.403397902,2.975600631,2.591469097,2.70850926,3.037340981,2.581161447,3.075851942,1.847262087,3.329987651,3.288249799,2.838886019,3.102548819,2.952593987,2.942315515,2.252592238,2.808448818,2.220023661,3.110944826,2.675134908,2.574920523,2.863062927,3.523459506,3.146237463,3.589384755,2.373757136,3.170465381,2.918659889,2.669942692,2.877521236,2.819005824,2.350627907,2.040948488,2.546723857,Atf1,3.345742129,2.355604167,3.052559442,2.749732857,2.674524262,2.223605967,2.804257172,2.760591633,2.623874679,2.666803707,2.948608951,2.509323935,3.25005028,3.128608334,2.490035816,2.639706368,2.284311089,
2.06681465,1.682757601,1.962295165,2.038793374,2.238444791,2.309679763,2.424023439,2.354867287,2.506025591,1.987584431,2.754232602,2.382851886,2.572497565,1.726015719,2.458271388,2.688025092,2.611456553,2.374090912,2.535034462,2.024203759,2.731372895,2.536203441,2.161835689,2.403005667,2.553935611,1.942556431,1.920772428,2.7215894,2.08677462,1.958631304,1.910627452,2.562935311,2.709130774,2.254397634,2.760565431,2.181147331,1.641005366,1.893671475,3.051509537,2.256955897,1.859945261,2.174790665,2.447493349,2.369346161,1.898193865,1.564659917,1.680206528,1.248590576,2.632507016,2.569885885,1.976858609,2.824286053,2.207717606,2.821793716,2.225443598,2.138111921,1.56317897,2.341524566,2.392377119,2.325548588,1.457196676,2.042589818,2.488118354,2.747219785,Atf2,2.202260526,2.142672768,2.148894982,2.340009989,2.100008677,2.170533683,2.293505972,2.223988305,2.237900864,1.707932218,2.108915115,2.59280162,2.15780216,2.085831541,2.638281645,1.808979459,3.02922974,
0,1.266646977,0.163786277,0,0,0.21146404,0.119759502,0.237199179,0,0,0,1.01007593,0,0,0,0,0,0,0,0.124765534,0,0.05831933,0,1.239934799,0,0.805040039,0.344053585,0.223847796,0.08855739,0.321705616,0.055947114,0,0.198675349,0.302561013,0,0.139693462,0.221821799,0,0,0,0,1.41887756,0.104829991,0,0.743143871,0.19046162,0.048640734,0,0,0.62094441,0.929032485,0,0.320866741,0,0.160495163,0.170045436,0,0.329903038,0.432167769,0,1.649516671,0.427213696,0,0.121943978,Atf3,0.467788523,0.038568546,0,0,0,0,0.429948893,0.311473821,0.192207492,0.193332698,0.1432643,0.242758853,0,0.091892968,0,1.550664902,0.537446811,
1.961157861,1.8428677,2.144030822,2.361951962,1.746018354,2.275205409,2.058553662,1.868151346,1.301367281,1.894633731,2.809591748,2.133115585,2.343187234,1.817734776,1.61970282,1.992328164,2.110725084,2.033563376,2.430341618,1.642102048,2.429079616,1.771707855,2.292881473,2.243417747,1.812823528,2.563059463,1.81645895,2.647902057,2.178364937,2.46839681,2.886791331,1.364738811,1.898067918,2.008085861,1.797659904,2.837151072,1.898632873,2.221201844,1.946572654,2.049490053,1.241746684,2.329646983,2.272149535,2.133232775,2.507045151,2.348025968,2.78631667,1.68591165,1.825665759,2.216068795,2.591978202,2.063773336,2.817405748,2.273378428,2.173393583,1.904974726,2.344321808,1.080338834,1.583011526,1.961084375,2.589430684,2.792002223,2.099321646,2.082430958,Atf4,2.384895235,1.559901008,2.264193059,1.825861045,2.287207561,1.934285048,1.321416197,1.223662787,1.958843141,2.211314982,1.461052886,2.248253661,2.024600921,2.16844172,0.878156908,2.262949978,1.571828984,
